Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
214.6833,-866.4,1575.9,-1110,-473.1,315.9,-313.2,-688.5,-932.1,-3038.1,-1247.1,-2319.6,-2530.8,-1679.4,-1571.4,-1103.4,-973.8,-15,3,-3011.4,-1790.1,-22.2,-1196.1,-7961.7,-2210.1
214.6867,-849.9,1520.1,-1130.1,-465,330,-290.7,-672,-919.8,-3186.3,-1191.9,-2327.1,-2504.4,-1632.9,-1551.9,-1086.9,-962.7,-15.3,3.6,-3057,-1703.4,-22.5,-1153.5,-7927.8,-2166.3
214.69,-857.1,1543.5,-1054.5,-447,331.2,-296.4,-676.2,-920.4,-2667.6,-1214.1,-2272.8,-2490.6,-1632.3,-1561.8,-1099.5,-969,-15,3.6,-2898.6,-1708.8,-22.5,-1158.6,-7922.1,-2169
214.6933,-850.5,1559.7,-1128.6,-465.9,324.6,-280.5,-666.3,-914.7,-2519.4,-1255.2,-2334.9,-2499.9,-1692.6,-1568.4,-1103.1,-956.7,-15.6,3.6,-3105.6,-1702.5,-21.9,-1161,-7898.4,-2156.1
214.6967,-837.3,1550.7,-1107.6,-447.3,339.6,-276.9,-658.8,-902.7,-2593.5,-1186.5,-2306.4,-2489.4,-1595.4,-1555.5,-1094.4,-956.7,-15,3.3,-2989.2,-1690.2,-22.5,-1123.8,-7876.8,-2154.3
214.7,-832.2,1548,-1042.2,-438.6,323.1,-295.5,-663.6,-903.6,-2593.5,-1209.3,-2266.5,-2498.4,-1604.1,-1553.7,-1080.9,-953.1,-15.3,3.6,-2883.9,-1749,-22.2,-1157.4,-7874.7,-2185.8
214.7033,-816.3,1573.8,-1082.4,-440.4,357.9,-273.9,-657,-890.4,-2889.9,-1214.1,-2301.9,-2498.7,-1606.8,-1532.7,-1066.2,-937.8,-15,3.3,-3026.1,-1744.5,-21.9,-1148.7,-7845,-2174.4
214.7067,-817.2,1587.9,-1053.9,-418.5,366.3,-276,-657.6,-887.1,-3038.1,-1188.3,-2247.3,-2489.1,-1665.6,-1533,-1062,-942.9,-15.3,3.3,-2973,-1725,-22.8,-1143.9,-7847.4,-2157.9
214.71,-805.2,1598.1,-1094.1,-423.3,385.8,-255.3,-656.4,-885.9,-2593.5,-1158.6,-2277.3,-2490.9,-1647.6,-1522.8,-1058.4,-939.9,-15.3,3.3,-2978.1,-1699.2,-22.5,-1122.3,-7831.5,-2167.2
214.7133,-799.5,1579.5,-1079.1,-423,363,-275.4,-652.2,-883.5,-2519.4,-1153.8,-2279.1,-2466.6,-1591.8,-1509,-1047.9,-930.6,-15.3,3.3,-2984.4,-1688.7,-22.5,-1120.5,-7806.6,-2140.5
214.7167,-792.3,1569,-1016.4,-392.1,400.2,-242.4,-636.9,-862.2,-2371.2,-1157.7,-2211.9,-2443.8,-1592.4,-1515.9,-1048.5,-921.9,-15.3,3.6,-2744.1,-1693.8,-22.8,-1110.9,-7772.4,-2131.8
214.72,-776.4,1682.1,-1028.7,-412.8,345,-255.9,-636.3,-864,-2519.4,-1160.7,-2278.8,-2460.3,-1600.8,-1507.2,-1039.2,-908.4,-15,3,-2970.9,-1651.5,-22.5,-1118.1,-7752.9,-2141.1
214.7233,-763.8,1573.5,-1098.6,-426,367.5,-240,-621.9,-863.4,-2889.9,-1136.4,-2300.4,-2471.4,-1566.3,-1487.1,-1011.3,-879,-15,3.6,-3088.2,-1654.2,-22.2,-1103.1,-7721.4,-2128.5
214.7267,-762,1641.3,-1009.8,-397.5,382.2,-234.3,-619.2,-848.7,-3038.1,-1160.7,-2223.3,-2454,-1607.7,-1492.2,-1014.6,-883.8,-15.3,3.6,-2877,-1658.4,-22.2,-1101.9,-7713.3,-2107.2
214.73,-739.8,1680.6,-1042.5,-382.2,415.8,-186.9,-601.8,-822,-2667.6,-1127.4,-2253.6,-2429.7,-1492.2,-1476,-1017.9,-885.3,-14.7,3.6,-3086.1,-1653.9,-22.5,-1070.7,-7683.6,-2087.4
214.7333,-741.3,1551,-998.1,-351,468.6,-153,-585.6,-812.7,-2297.1,-1068.6,-2181.3,-2400,-1549.8,-1467.3,-995.4,-860.4,-15.3,3,-2869.2,-1671,-22.2,-1054.8,-7649.7,-2097
214.7367,-713.1,1792.8,-856.5,-301.8,458.7,-176.1,-589.2,-779.1,-2445.3,-1118.7,-2116.5,-2353.8,-1573.8,-1469.1,-985.5,-861.9,-15.6,3.3,-2821.8,-1614,-22.5,-1087.8,-7642.2,-2100.6
214.74,-715.5,1708.8,-906,-299.7,480.6,-156,-567.6,-775.8,-2371.2,-1116.9,-2131.5,-2338.5,-1530,-1471.2,-973.5,-837.9,-15,3.6,-2797.5,-1570.2,-22.5,-1026.9,-7603.8,-2055
214.7433,-706.5,1668.9,-971.4,-312.6,470.7,-159.3,-558.6,-777,-2741.7,-1062.9,-2181.3,-2342.7,-1467.9,-1459.2,-957.3,-833.4,-15.3,3.6,-3002.7,-1541.1,-22.2,-1025.7,-7574.4,-2043.3
214.7467,-707.1,1611.9,-926.7,-301.8,462.9,-143.7,-542.1,-776.1,-2741.7,-1072.8,-2113.5,-2314.5,-1460.7,-1461.9,-958.2,-817.5,-15.6,3,-2924.4,-1563.3,-22.2,-1027.8,-7541.7,-2027.7
214.75,-695.1,1695.9,-930,-284.1,492.9,-153,-537.6,-764.4,-2519.4,-1091.1,-2129.7,-2288.7,-1492.8,-1449.6,-952.2,-815.4,-15,3.6,-2952.6,-1558.5,-22.5,-1030.5,-7523.7,-2019.3
214.7533,-686.4,1699.5,-851.1,-251.4,584.4,-115.8,-528,-749.7,-2223,-1051.8,-2060.1,-2311.8,-1463.1,-1439.7,-939.6,-811.2,-15.3,3.3,-2895.9,-1572,-22.2,-1049.1,-7497.9,-2011.8
214.7567,-662.4,1759.2,-786,-212.1,577.8,-86.1,-512.1,-724.2,-2371.2,-1080.9,-1962.9,-2264.4,-1470,-1427.1,-935.1,-803.4,-15.3,3.3,-2579.1,-1550.4,-22.5,-1050.6,-7469.4,-2000.4
