Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
235.3528,303.6,651,356.7,483.3,1146.9,1657.8,340.2,374.7,518.7,1047.3,279.3,-701.1,355.2,-55.2,834.6,426,-9,-14.7,-107.4,247.2,-12.9,794.7,-31.2,-330.3
235.3561,304.8,652.5,359.1,484.5,1145.7,1659.6,345.3,371.4,-963.3,1057.5,273.9,-709.2,351.9,-55.8,830.7,426.9,-9,-15,-114.9,245.4,-12.9,798,-28.5,-318.3
235.3594,307.2,664.2,368.7,496.2,1150.8,1665.9,346.8,371.4,-2223,1066.5,264.3,-723.3,368.4,-54.9,831,427.8,-9,-14.7,-105.3,240.6,-13.2,807.3,-28.5,-320.7
235.3628,306,658.8,366.6,495.6,1151.1,1664.1,346.8,375.3,1185.6,1052.7,277.2,-693.6,370.5,-53.4,835.8,426.6,-9,-14.7,-110.1,261.9,-12.9,795.9,-30.6,-327.6
235.3661,302.4,654.9,359.7,493.2,1154.1,1667.4,347.7,383.1,2667.6,1056.6,283.8,-681.6,341.4,-48.9,832.8,428.7,-9.3,-15,-108.6,266.1,-13.5,803.4,-31.2,-318
235.3694,301.5,656.1,360.3,489.9,1163.7,1666.5,345.9,387.9,3853.2,1064.7,278.1,-691.8,375,-52.8,831,425.7,-9,-14.7,-115.2,273.6,-13.2,804,-29.1,-315.6
235.3728,303.3,660.3,361.5,488.4,1151.4,1668.6,348,385.5,444.6,1053.9,276.6,-704.4,362.4,-54,828.6,422.7,-9.3,-15,-101.4,266.7,-13.2,807,-28.5,-315.6
235.3761,296.4,645.3,354.9,477.9,1139.1,1658.4,342.9,375.9,-889.2,1050,261.9,-718.2,341.7,-63.6,829.5,419.1,-8.7,-14.7,-115.5,249.6,-12.9,793.5,-36,-323.7
235.3794,295.2,642.6,345.9,475.8,1128.9,1660.2,343.2,363.9,-2223,1046.1,250.8,-720.6,336.3,-67.2,822.9,418.8,-9,-14.4,-117,234.9,-13.2,795,-38.7,-339.9
235.3828,292.8,643.5,347.7,482.7,1135.8,1658.4,343.8,368.4,1185.6,1047.9,255.9,-704.7,340.8,-68.7,824.7,417.9,-9,-14.7,-119.1,246.3,-13.2,791.4,-38.1,-340.2
235.3861,296.1,654.3,357.3,483.3,1141.2,1660.2,344.7,371.1,2667.6,1036.5,264,-712.8,343.5,-60.3,821.1,414.6,-9.3,-14.4,-117,244.2,-12.9,774.9,-42.3,-330.9
235.3894,289.8,642.6,345,474.9,1134.9,1645.2,336.6,366.6,3853.2,1028.4,255.6,-721.5,337.8,-74.1,817.2,411,-8.7,-14.7,-140.4,239.7,-12.9,765.9,-51.3,-352.5
235.3928,284.1,628.5,326.4,458.1,1120.8,1641.3,335.4,355.8,370.5,1025.4,244.8,-726,336.6,-80.1,811.5,413.4,-9.3,-15,-153,224.1,-12.9,759.9,-54.3,-363
235.3961,283.8,628.2,321.9,456.3,1114.8,1634.4,333,349.2,-889.2,1017.6,235.2,-736.2,320.4,-80.7,816.6,413.7,-9.3,-14.7,-153.9,221.1,-13.2,762.9,-50.7,-354
235.3994,278.1,620.1,314.4,445.2,1099.8,1625.4,328.2,333.6,-2371.2,1019.1,226.2,-760.5,307.2,-86.1,818.4,415.8,-9,-14.7,-163.2,204.9,-12.9,765.6,-55.8,-357.6
235.4028,273.6,619.5,308.7,441.3,1098,1617.3,325.2,333,1111.5,1007.1,209.4,-747,304.8,-87.9,819.9,414.3,-9.6,-14.7,-165.3,204.6,-12.9,750.9,-57.3,-363.6
235.4061,278.1,625.2,311.1,443.4,1113.6,1624.8,328.5,343.5,2593.5,1009.8,232.8,-737.7,332.4,-79.2,808.8,418.8,-9,-14.7,-155.1,210.3,-12.9,756.6,-52.5,-361.5
235.4094,281.1,620.7,315.3,443.4,1116.3,1623.9,330.6,351.3,3927.3,1011.3,232.8,-746.4,313.2,-79.8,819.3,422.1,-9,-15,-148.5,213.9,-12.6,764.7,-47.1,-360
235.4128,286.5,630,327.6,446.7,1120.8,1633.8,337.8,349.8,444.6,1027.8,238.8,-741,332.4,-73.8,824.1,425.4,-9.3,-14.7,-141.3,214.8,-12.9,771.3,-36.6,-351
235.4161,295.2,640.2,331.8,456.6,1120.5,1641.3,343.8,351.6,-963.3,1039.2,244.5,-733.8,340.8,-66.9,828.3,434.7,-9,-15,-141.6,220.8,-12.9,783,-24.6,-336.9
235.4194,296.4,651,348.3,475.5,1130.4,1655.1,349.5,354.6,-2371.2,1052.1,250.2,-732,350.4,-57.9,829.8,438.3,-9,-14.7,-137.1,225.6,-13.2,795.6,-17.7,-328.8
235.4228,306,657.6,357.6,492.9,1145.7,1666.5,349.8,365.7,1185.6,1052.4,261.6,-699.3,356.7,-50.1,835.8,436.5,-8.7,-14.7,-112.2,243,-13.2,793.2,-24.3,-330.6
235.4261,304.8,663.9,365.1,494.7,1150.2,1659.9,348.9,370.8,2741.7,1057.5,283.8,-705.3,361.5,-50.7,832.8,433.5,-9,-14.4,-96.3,249,-12.9,793.2,-21.6,-325.8
235.4294,306.3,660.9,364.2,496.5,1162.2,1664.4,352.5,383.4,3927.3,1061.4,290.1,-681.9,353.4,-48,839.1,439.8,-9,-14.7,-97.5,260.1,-12.9,811.8,-16.5,-315.6
235.4328,304.8,658.8,367.2,491.1,1159.2,1666.2,353.1,377.1,518.7,1065.3,282.9,-694.8,364.2,-51,835.8,438.9,-8.7,-14.7,-109.2,257.4,-12.9,813.6,-15.9,-319.8
235.4361,308.1,664.2,357,488.4,1155.3,1670.4,351.9,373.5,-815.1,1069.8,263.1,-705,369.9,-51.3,837.9,441.9,-8.7,-14.7,-107.1,249.6,-12.9,802.2,-18,-318.6
