Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
222.0028,-738,-598.2,-219.6,-206.1,534.9,-21.9,-461.4,-273.6,148.2,115.5,455.7,497.4,-238.8,-207.6,-174.9,-213,-9.6,-20.1,813.6,-18.3,-15,-247.5,-173.7,153
222.0061,-744.6,-597.3,-210.3,-216.9,534,-17.1,-467.1,-245.7,2815.8,123.6,448.2,482.4,-240.3,-216.3,-173.4,-221.4,-9,-20.1,821.4,-46.8,-14.7,-291.3,-181.5,153.6
222.0094,-733.2,-589.2,-193.8,-189.6,557.7,3,-456.9,-225.6,1185.6,159.6,465,548.7,-219.6,-199.2,-176.4,-218.7,-9,-20.1,856.8,1.2,-15,-270,-173.4,134.1
222.0128,-727.8,-583.2,-190.5,-196.8,548.4,-10.5,-454.8,-241.5,444.6,160.8,473.7,525.3,-232.5,-191.4,-175.8,-213.6,-9.3,-20.1,859.2,-15.3,-15,-256.5,-171.9,128.7
222.0161,-721.2,-575.1,-194.1,-201.6,533.7,-18.9,-458.1,-265.5,-1407.9,154.8,470.1,521.1,-201,-175.8,-163.5,-213.6,-9.3,-19.5,858.9,-8.7,-15,-261,-180,124.2
222.0194,-728.4,-582,-224.7,-205.8,551.1,-12.9,-458.7,-279.9,-741,139.2,462,501.3,-225.3,-190.2,-175.5,-215.7,-9.6,-20.1,754.8,-16.5,-14.1,-260.1,-172.2,149.1
222.0228,-730.5,-599.4,-245.7,-193.8,549.3,-21.3,-461.4,-273.6,148.2,138,481.2,537.6,-239.1,-195.9,-174.6,-216.9,-9.6,-19.8,776.7,-11.7,-15,-254.4,-179.1,128.4
222.0261,-738.3,-603,-222.6,-204.6,539.1,-0.6,-466.5,-243,2667.6,125.7,420.9,510.3,-243,-203.1,-177.9,-225,-9.3,-19.8,854.1,-47.1,-14.7,-269.4,-179.7,157.8
222.0294,-726.6,-586.2,-186.6,-205.2,546.9,-8.7,-462.3,-228.9,1185.6,127.8,467.7,498.3,-225.3,-190.2,-174.6,-222,-9.6,-20.1,863.7,-24.9,-14.7,-253.2,-177.6,117.6
222.0328,-720.9,-580.8,-195.6,-192,549.9,-2.4,-459.6,-237,444.6,143.7,489.3,534.6,-218.1,-181.8,-174,-220.2,-9.6,-20.1,840.3,-13.8,-15,-257.1,-183,136.2
222.0361,-714.6,-574.2,-183.6,-186.9,552,-7.2,-458.7,-260.7,-1482,141,486.3,540.9,-204,-179.4,-169.8,-217.2,-9.6,-20.4,885.3,2.7,-14.7,-250.2,-186,123.9
222.0394,-723,-581.1,-192.6,-200.1,539.1,-18.9,-459.6,-276,-666.9,146.4,479.7,528.3,-216.6,-191.7,-168.6,-217.8,-9.6,-19.8,887.4,-24,-14.4,-261.6,-185.1,131.1
222.0428,-723.6,-583.2,-206.7,-202.2,539.4,-21.9,-467.1,-272.4,74.1,137.1,475.5,535.2,-218.7,-190.8,-158.7,-219.6,-9.3,-19.8,867,-4.8,-15,-282.3,-193.5,130.5
222.0461,-733.8,-588.3,-203.7,-207.6,538.8,-9.3,-468.9,-236.1,2667.6,136.5,472.8,515.7,-220.5,-205.8,-175.8,-232.2,-9,-20.1,860.7,-29.4,-15.3,-274.8,-187.8,143.1
222.0494,-722.1,-578.1,-189.3,-199.5,549.3,-3.6,-464.1,-224.7,1185.6,147.6,485.7,517.2,-209.4,-191.4,-171,-222.6,-9.6,-20.1,844.2,-17.7,-14.7,-260.4,-186.6,130.5
222.0528,-721.2,-574.2,-198,-188.1,560.4,18.3,-456,-232.2,444.6,147,490.2,535.8,-218.7,-190.8,-176.7,-219.3,-9.3,-19.8,839.7,-2.4,-14.7,-248.4,-179.1,153
222.0561,-711.9,-560.7,-171.3,-181.5,558.6,4.2,-449.7,-254.4,-1407.9,161.1,476.7,538.8,-196.5,-178.5,-176.4,-204.6,-9.6,-19.8,856.2,-4.8,-15,-239.4,-174.9,147
222.0594,-720.6,-564,-200.7,-197.7,547.8,-11.1,-459.9,-276,-889.2,136.5,449.7,517.5,-218.1,-179.4,-174.9,-209.7,-9.6,-19.8,811.2,-23.1,-14.1,-250.8,-175.8,146.4
222.0628,-725.4,-576.9,-202.8,-199.8,551.4,-15.3,-464.1,-269.4,222.3,130.2,483.9,509.7,-218.1,-187.2,-177,-219,-9.3,-20.1,806.4,-10.2,-15,-252,-176.7,131.7
222.0661,-735,-588.6,-222.6,-198,546,-12.6,-470.7,-239.4,2593.5,134.4,473.1,535.2,-227.7,-193.8,-183,-226.2,-9,-20.1,867.9,-22.8,-14.4,-263.1,-184.5,143.1
222.0694,-730.2,-582,-198.3,-192.6,555.6,-4.8,-468,-225.9,1185.6,159.3,471.6,538.5,-220.2,-192.6,-180.3,-227.7,-8.7,-20.1,889.2,3,-14.7,-255,-184.8,138.6
222.0728,-719.7,-572.4,-204.3,-193.5,551.4,-0.9,-463.8,-237.9,444.6,136.8,474.3,533.1,-220.2,-188.1,-175.8,-219.6,-9.3,-20.4,878.7,-21.3,-14.7,-265.5,-180.3,134.7
222.0761,-719.7,-574.5,-191.1,-192.6,553.2,-0.9,-457.8,-260.1,-1482,155.4,471.3,535.2,-221.7,-187.8,-178.2,-211.2,-9.3,-20.4,840,-22.5,-15,-269.1,-182.7,139.8
222.0794,-725.1,-573.9,-224.7,-206.7,534,-29.7,-461.4,-276.6,-889.2,124.5,451.2,507.3,-228,-194.1,-182.4,-218.1,-9,-19.8,793.2,-46.8,-14.4,-270,-186.6,116.7
222.0828,-733.5,-596.7,-234,-216.6,528.3,-19.2,-463.8,-267.9,74.1,79.5,424.2,487.2,-257.4,-211.8,-185.7,-223.2,-9.6,-19.8,795.9,-51.6,-14.7,-291.6,-183,141.3
222.0861,-735.9,-587.7,-221.4,-213.3,534,-15,-467.1,-235.2,2593.5,99.9,433.8,503.1,-242.1,-206.4,-181.8,-228.9,-9.6,-19.8,820.8,-55.8,-14.7,-292.5,-181.2,136.8
222.0894,-723.3,-565.8,-183.9,-182.7,559.8,15.9,-458.4,-210.9,1185.6,147.6,495,545.1,-224.7,-191.4,-180.6,-222.3,-9.9,-19.8,870,-1.8,-14.7,-256.8,-171.3,185.4
222.0928,-710.1,-551.7,-188.7,-189.3,560.1,8.7,-452.7,-225,444.6,165.3,464.1,526.8,-189.9,-177.3,-184.8,-220.8,-9.3,-20.1,838.2,-13.8,-15,-258.6,-176.1,138.9
222.0961,-709.5,-559.2,-187.8,-192.6,558,-3.6,-454.8,-251.7,-1407.9,173.7,451.5,480.6,-213,-178.5,-179.1,-218.1,-9.3,-19.8,867,-6.6,-14.1,-249,-177.9,127.2
222.0994,-719.7,-569.4,-199.5,-201.6,534,-27.3,-462.9,-268.8,-889.2,147.9,479.7,518.7,-209.7,-177.9,-178.2,-220.2,-9.3,-20.1,855.9,-47.7,-14.7,-255.6,-177.3,130.8
222.1028,-724.5,-573.6,-206.7,-203.4,534.3,-19.2,-465.3,-261.6,148.2,132.3,472.2,521.7,-220.8,-183.3,-180,-226.2,-9.3,-19.8,876.6,-35.7,-14.7,-263.1,-179.1,141.3
222.1061,-732.3,-591,-225.3,-225.6,510,-25.5,-474,-239.1,2593.5,102.6,435.9,487.2,-235.8,-191.4,-176.1,-230.1,-9,-20.4,822.6,-72.3,-14.7,-286.5,-188.4,138.9
222.1094,-723.9,-576.6,-221.4,-216.6,528.9,-18.3,-469.2,-224.1,1185.6,142.2,436.8,503.1,-228.6,-186.9,-177.3,-225.9,-9.3,-20.1,812.4,-40.5,-14.7,-262.8,-183.3,121.8
222.1128,-719.1,-565.5,-223.8,-212.1,533.4,-12.9,-465.3,-238.2,444.6,153.3,455.1,495.6,-210.9,-183,-177.3,-225,-9.6,-19.8,761.4,-47.4,-14.7,-263.4,-187.2,123.3
222.1161,-714,-564,-205.5,-204.9,537.6,-17.1,-462.3,-259.8,-1333.8,163.8,460.2,505.8,-210.6,-180.3,-172.8,-216.9,-9.6,-19.8,837.9,-34.5,-14.7,-261.3,-185.7,135.9
222.1194,-721.2,-568.8,-221.7,-218.4,524.7,-28.5,-467.7,-279.3,-889.2,145.5,427.2,492.6,-217.2,-183,-174,-225,-9,-20.1,838.2,-50.1,-14.7,-273,-195.6,123.9
222.1228,-727.2,-574.2,-224.4,-225.6,511.8,-30.9,-476.1,-278.1,74.1,135.6,433.2,487.5,-213.3,-184.5,-165.6,-235.8,-9.3,-20.1,851.4,-66.3,-15,-290.7,-198.9,120.6
222.1261,-733.5,-582.9,-234.9,-229.8,516.9,-15.6,-477.3,-245.7,2815.8,150.3,427.2,488.1,-227.7,-195,-165.9,-238.8,-8.4,-19.8,844.2,-65.1,-14.7,-306.6,-204,126.6
222.1294,-724.8,-585.6,-229.2,-224.7,522,-17.1,-477.3,-237.3,1037.4,152.4,439.2,493.2,-225.9,-194.4,-168.9,-239.1,-9.6,-20.1,854.1,-57.6,-14.7,-302.7,-202.2,117.3
222.1328,-720.3,-567.6,-235.8,-214.2,539.4,-12.9,-470.1,-239.7,444.6,149.4,449.1,501,-208.5,-192,-179.4,-230.7,-9.3,-20.1,824.1,-37.2,-15.3,-279.6,-200.1,122.4
222.1361,-715.8,-559.8,-210.6,-210.9,534.6,-11.1,-459.3,-260.4,-1333.8,148.5,456.9,498.9,-206.7,-184.8,-174.6,-225.3,-9,-20.4,801.6,-53.1,-14.7,-268.2,-191.7,134.7
222.1394,-725.7,-582,-238.5,-224.4,520.2,-17.1,-461.1,-283.8,-815.1,146.7,429.9,461.1,-237.3,-189.3,-176.7,-225,-9,-20.1,802.5,-67.5,-15,-264,-190.2,133.2
