Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
81.9333,-69,-739.8,502.2,1630.2,509.7,1370.4,415.8,405.9,1704.3,288.3,-18.6,2246.7,92.4,7.5,-376.8,1989.9,-53.7,-62.1,-144.3,2029.5,-59.1,2242.2,1451.4,2185.8
81.9367,-72.6,-746.1,498.3,1626.6,501.6,1365.6,420,404.4,1111.5,291.6,-21.6,2319,90.6,11.1,-370.5,2076.9,-54.3,-62.7,-147.3,2096.7,-60.3,2319.9,1542.3,2275.5
81.94,-72,-736.5,500.1,1634.1,508.5,1369.2,420.6,406.5,1556.1,294.6,-13.8,2087.4,104.4,14.7,-375.9,1814.4,-50.7,-58.8,-142.8,1857.6,-56.7,2071.8,1272.9,2017.2
81.9433,-69.9,-739.5,503.7,1632.9,510.6,1369.5,426.9,410.1,2889.9,299.7,-23.1,2238.6,91.5,9.9,-382.8,1993.2,-53.7,-61.8,-142.2,2038.5,-59.1,2245.2,1453.8,2193.9
81.9467,-70.2,-744.3,496.5,1630.5,519.3,1374,420.6,402.6,3556.8,288.3,-21,2241.6,98.1,12.9,-376.5,1987.8,-53.4,-62.1,-148.2,2038.2,-59.4,2259.9,1452.6,2191.5
81.95,-68.7,-747.3,495.3,1622.7,500.1,1366.2,417.9,402.9,2889.9,285,-21.6,2235.6,97.2,13.8,-371.1,2010.3,-53.4,-61.5,-150.3,2054.1,-59.7,2268,1472.4,2204.4
81.9533,-69,-741.3,503.1,1633.8,503.7,1371.9,420.9,407.7,1778.4,292.5,-11.4,2219.1,102.3,5.4,-378.6,1952.7,-52.8,-61.5,-145.5,2005.2,-58.8,2203.2,1421.4,2166.9
81.9567,-70.5,-749.4,497.4,1633.5,516.9,1376.1,419.4,405.6,963.3,294.6,-14.1,2212.5,94.5,15,-374.4,1958.1,-53.4,-61.5,-148.5,2008.5,-59.1,2226.3,1422.9,2166.9
81.96,-74.7,-756,494.7,1628.7,498.9,1368.6,422.7,406.8,1630.2,278.1,-21.6,2209.5,89.4,6.6,-378.6,1957.8,-52.8,-61.8,-150.3,1993.8,-58.8,2218.5,1419,2157.6
81.9633,-69.6,-756,490.5,1626,497.4,1366.5,423.6,404.4,2889.9,285.9,-25.2,2181.3,99.6,17.4,-362.7,1942.5,-52.8,-60.6,-154.8,1984.2,-58.5,2181.9,1402.8,2138.7
81.9667,-71.1,-742.5,504.9,1644.6,514.2,1378.5,427.2,414.9,3705,297.3,-17.1,2297.4,108.3,1.2,-386.4,2025,-54.3,-62.1,-146.7,2081.4,-59.7,2265.6,1487.7,2230.5
81.97,-69.3,-750.3,506.1,1641.6,514.5,1375.8,425.1,415.5,2964,283.5,-15.3,1916.1,90.6,1.8,-383.4,1659.9,-48.3,-56.4,-145.8,1702.8,-54.3,1914,1127.7,1867.2
81.9733,-75.6,-756,496.5,1629.6,498.6,1368.9,420.6,408.6,1852.5,282.3,-27.6,2304.9,87,1.8,-382.2,2079,-54.9,-63.3,-156.3,2093.4,-60.9,2305.5,1534.8,2267.1
81.9767,-71.7,-754.8,494.1,1626,494.1,1369.8,422.7,405,963.3,272.7,-30.6,2240.1,91.5,12.6,-369.6,2012.1,-53.7,-62.1,-157.5,2015.1,-59.4,2250.6,1470.6,2212.2
81.98,-68.1,-744,507,1638.9,504,1376.4,424.5,412.5,1778.4,286.2,-9.6,2219.4,97.8,2.1,-380.1,1963.2,-53.1,-61.8,-142.8,1989.9,-58.8,2217,1426.2,2175.6
81.9833,-67.2,-740.4,514.2,1649.1,524.1,1379.1,424.2,412.5,2889.9,298.8,-0.3,2205.3,105.3,9.6,-374.7,1932.9,-52.8,-61.2,-130.2,1978.5,-58.5,2187.3,1395,2138.1
81.9867,-68.4,-733.2,521.1,1653.3,534.9,1386,427.2,414,3779.1,285,16.2,2313.9,114.6,5.1,-381,2055,-54.3,-63,-125.7,2112.6,-60.3,2298,1515.9,2263.2
81.99,-68.7,-738.3,517.5,1647.6,526.8,1373.4,423.6,411.3,2889.9,280.5,13.2,1960.5,96.3,11.4,-376.5,1687.5,-48.6,-57,-131.7,1714.2,-54.6,1934.4,1147.8,1891.5
81.9933,-62.1,-738.6,524.1,1653.3,528.9,1380.6,427.5,409.5,1852.5,284.7,18,2071.5,103.8,16.8,-372.9,1816.5,-50.7,-59.1,-120,1841.7,-56.7,2054.4,1277.7,2023.2
81.9967,-61.5,-738.3,522,1649.7,522.9,1380.9,430.8,415.2,1037.4,285,2.7,2190.6,105,16.2,-371.4,1923.9,-51.9,-61.2,-125.7,1963.5,-57.6,2169.9,1390.5,2129.1
82,-66.3,-739.5,520.2,1644.9,511.8,1371.9,426,413.1,1556.1,278.1,-4.5,2159.1,99.6,8.4,-375,1913.4,-52.5,-60.3,-128.7,1962,-57.6,2149.2,1372.8,2117.1
82.0033,-68.7,-742.5,517.2,1647,522.9,1374,427.2,413.1,3038.1,274.8,0.6,2466,107.7,5.1,-378.9,2207.7,-56.7,-65.1,-131.7,2274.9,-63,2443.2,1669.5,2405.4
82.0067,-66.6,-745.2,506.7,1643.1,526.5,1378.2,422.7,410.1,3705,270,-4.2,2343.3,109.8,8.1,-376.2,2060.1,-54.6,-63,-138.3,2103.9,-60,2301.6,1524,2272.8
82.01,-58.8,-731.7,515.7,1649.1,524.7,1374.9,426,414.9,2964,279,-0.6,2180.1,99.6,12,-376.5,1890.9,-51.6,-60.3,-130.5,1917.9,-57.9,2132.1,1358.7,2092.2
82.0133,-61.5,-739.2,522.3,1653.9,518.4,1380.6,426.3,414.9,1778.4,283.2,7.2,2228.7,106.5,14.4,-378.6,1965.6,-52.8,-61.5,-124.8,1998.9,-58.5,2202.3,1432.8,2183.7
82.0167,-63.3,-736.2,517.8,1647.3,522,1378.2,424.5,414,1185.6,276.9,8.7,2262,129,10.8,-379.5,2014.8,-53.7,-62.1,-127.2,2050.8,-59.7,2250.3,1473,2221.5
82.02,-62.1,-738.9,509.7,1638,498.6,1372.8,424.8,407.7,1482,276.3,-3,2161.5,111.6,17.4,-367.2,1923,-52.5,-60.3,-127.5,1950.9,-58.2,2160.3,1385.1,2126.7
82.0233,-61.5,-737.7,513.6,1640.4,513.9,1380.3,429.3,408.9,3038.1,288,-11.1,2222.4,102.3,19.8,-364.8,1961.4,-53.1,-61.2,-123,2014.2,-58.8,2210.1,1421.4,2171.7
82.0267,-61.5,-737.1,514.5,1644,518.1,1374,424.5,409.2,3482.7,281.7,0,2230.5,111.6,13.5,-368.1,1968,-52.8,-61.5,-124.5,2011.5,-58.8,2200.5,1425.6,2164.5
82.03,-62.4,-739.5,512.4,1645.2,534.6,1386.6,429,412.2,2964,280.5,-3.9,2223.6,92.7,8.4,-375.3,1956.6,-53.1,-61.5,-129,1983.9,-59.1,2199.9,1416,2160.9
82.0333,-65.4,-743.1,509.1,1641,516.9,1381.2,427.2,410.4,1704.3,294.9,8.1,2248.8,107.7,10.5,-375.9,1983.6,-53.4,-61.5,-133.5,1998,-58.8,2221.2,1444.2,2182.5
82.0367,-63,-740.4,509.1,1641.3,504.6,1377.3,421.8,407.7,1185.6,283.2,8.1,2112.9,106.8,10.5,-373.8,1848.9,-51.3,-59.7,-128.4,1878.9,-57,2094.6,1306.8,2056.5
82.04,-66.6,-745.2,511.8,1641.6,514.5,1376.4,423.3,406.2,1556.1,280.2,1.8,2208,105.3,10.8,-370.5,1963.8,-53.1,-61.5,-127.2,1975.8,-59.1,2200.8,1418.7,2163.9
82.0433,-63,-741.9,509.4,1643.7,505.2,1375.8,422.4,405.6,2964,270.6,8.1,2184,103.2,9.6,-370.5,1912.5,-52.2,-60.9,-135.9,1958.4,-57.6,2148.3,1368.3,2115
82.0467,-71.7,-751.2,498.6,1626.3,506.1,1368.3,420.3,401.1,3482.7,259.5,-19.5,2228.1,92.4,2.4,-370.2,1991.1,-54,-61.8,-145.5,2031.9,-59.1,2209.8,1437.9,2180.7
