Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
329.7028,1197.6,713.1,428.4,898.2,-1329.3,649.8,1320,1562.7,296.4,1053.6,407.4,320.4,642.9,738,735.3,727.2,-12,-19.8,662.4,-3541.5,-23.4,921.6,811.5,1593.3
329.7061,1200.6,718.8,436.2,906.9,-1324.8,654,1325.1,1568.1,-74.1,1057.5,414,326.7,644.7,740.4,726,732.9,-12,-19.8,668.4,-3531.6,-23.4,925.2,822.6,1595.4
329.7094,1197.3,720.3,438,906,-1324.5,655.2,1325.1,1567.5,-592.8,1055.4,412.8,322.5,645.6,736.8,727.8,727.8,-11.7,-19.8,670.8,-3533.4,-23.1,925.2,828.6,1596.3
329.7128,1202.1,720.9,438.9,904.5,-1327.2,653.4,1320.9,1564.8,-741,1053,415.8,323.4,648.3,736.2,728.1,733.8,-12,-19.8,672.9,-3535.2,-23.4,920.7,816.6,1593.3
329.7161,1194.6,720.3,441,900,-1329.9,650.4,1324.2,1559.7,-370.5,1056.9,415.2,323.7,651.3,735.6,720,729,-12,-19.8,672,-3539.4,-23.1,923.1,816.9,1588.8
329.7194,1198.8,726.9,447.3,907.5,-1323.3,654.6,1332.6,1567.2,148.2,1061.7,421.5,327.9,660.6,734.1,719.7,730.5,-12,-19.2,678.9,-3529.8,-23.4,928.5,821.7,1595.4
329.7228,1198.5,721.5,444.6,905.4,-1326,654,1332,1568.4,296.4,1051.5,416.1,326.1,652.8,732.6,716.1,731.4,-12.3,-19.8,672.3,-3536.1,-23.4,921.3,818.4,1592.1
329.7261,1199.7,722.1,440.1,904.2,-1327.8,652.8,1329.6,1567.5,-148.2,1041.9,411.9,322.5,646.8,729,714.3,732,-11.7,-19.5,664.5,-3542.1,-23.4,918.6,820.5,1591.5
329.7294,1197,720,435.9,900.6,-1329,654.3,1328.4,1569.3,-666.9,1045.2,409.2,320.1,647.1,733.5,714,728.4,-12,-19.8,664.8,-3543.9,-23.1,908.4,819.9,1593
329.7328,1194.6,719.7,431.4,892.5,-1333.2,651,1327.8,1570.5,-741,1041.9,405.6,314.7,647.7,733.8,714.9,732.6,-12,-19.8,661.2,-3546.3,-23.4,902.1,816.9,1588.5
329.7361,1193.1,713.1,431.1,887.1,-1332.3,648,1325.7,1567.8,-370.5,1044,401.1,311.7,641.4,731.1,711.3,736.2,-11.7,-19.5,656.4,-3545.4,-23.1,897.6,813.6,1585.5
329.7394,1187.7,709.2,426.3,887.7,-1336.2,643.8,1322.7,1563.3,222.3,1035.9,398.7,308.4,637.2,729.3,712.2,740.4,-12,-20.1,653.7,-3550.5,-23.4,882.6,807.9,1580.1
329.7428,1189.2,714.9,431.4,891.9,-1331.4,645.3,1326.3,1566,444.6,1041,400.5,309.9,639.9,733.5,715.5,744.3,-11.7,-19.2,657.3,-3548.7,-23.1,890.1,806.4,1579.2
329.7461,1193.1,714.6,430.5,893.7,-1335.9,647.4,1320.6,1569.3,-74.1,1042.2,402,307.2,643.2,734.7,720.3,744.6,-12,-19.8,648.6,-3552.9,-23.4,894.9,806.4,1581.6
329.7494,1191,714.9,431.1,891.6,-1334.7,646.2,1318.8,1568.4,-666.9,1046.4,403.2,307.5,646.5,732.9,718.8,744.3,-11.7,-19.2,656.1,-3554.1,-23.1,887.7,804,1580.4
329.7528,1194.6,711.9,428.4,888,-1338.3,644.7,1317.9,1568.7,-741,1041,400.8,307.5,646.5,731.1,723.3,747,-11.7,-19.8,649.8,-3558.3,-22.8,885.9,801,1579.5
329.7561,1193.1,709.5,429.9,892.5,-1337.1,647.4,1316.1,1564.8,-444.6,1039.8,402.6,307.2,643.5,730.5,721.8,744.3,-12.3,-19.8,650.4,-3558.6,-23.4,889.8,794.7,1582.2
329.7594,1190.7,707.1,432.3,892.5,-1334.7,651,1318.2,1566.3,74.1,1029.3,400.8,305.4,639,729,722.4,748.8,-12,-19.5,652.5,-3558.6,-23.1,894,799.2,1585.2
329.7628,1185,706.8,429.9,891.9,-1334.7,647.4,1316.1,1566,222.3,1024.8,402.3,304.8,634.2,724.8,713.7,745.5,-12.3,-19.5,650.4,-3555.6,-22.8,902.7,795.6,1582.2
329.7661,1191.3,711,433.2,894,-1336.2,648.9,1317.9,1567.2,-148.2,1027.8,405,306.9,639.3,724.8,716.1,749.7,-11.4,-20.1,651,-3554.4,-23.4,903.3,801.9,1584
329.7694,1190.7,710.1,432.3,893.1,-1334.7,649.5,1320.6,1569.6,-666.9,1020,403.2,307.5,636.3,725.7,717.9,750.9,-11.7,-19.5,653.4,-3546,-23.4,902.4,804,1582.5
329.7728,1187.1,709.5,428.4,888.6,-1338,644.1,1314.3,1563.3,-592.8,1026.9,404.1,304.8,636.6,719.7,716.7,747,-12,-19.5,649.8,-3551.4,-23.4,906,799.8,1585.5
329.7761,1188,705.6,429,887.7,-1341.3,639.3,1313.7,1557,-518.7,1028.4,405,305.4,638.7,722.4,706.2,749.4,-12,-19.8,651.9,-3552.9,-23.4,906.6,799.5,1581
329.7794,1189.2,706.8,434.4,893.7,-1334.7,643.5,1313.7,1559.4,222.3,1022.1,406.8,308.1,642.3,721.2,704.4,749.7,-12.3,-19.2,656.7,-3549.6,-23.4,906.3,797.7,1583.7
329.7828,1192.5,712.8,438,899.7,-1327.8,651.6,1319.1,1562.1,444.6,1030.8,411,312,644.7,724.5,706.5,751.2,-12,-19.5,656.4,-3546.3,-23.1,917.1,800.4,1589.4
329.7861,1192.2,710.7,437.7,900.9,-1328.4,652.8,1323.3,1561.8,-74.1,1034.7,410.4,314.1,645.3,719.4,701.7,750.6,-12,-19.5,656.4,-3542.1,-23.1,921,797.4,1590.3
