Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
265.1733,-195.3,-70.2,179.4,640.5,997.8,-2136.6,2194.5,137.7,-1333.8,-289.5,-460.5,-977.1,-373.8,-2383.8,697.5,2325.3,-15.3,3.3,-746.7,-827.1,-22.5,-227.4,5940,3725.4
265.1767,-181.2,-45.9,207.3,658.8,1018.2,-2121.6,2215.2,157.5,-1482,-272.4,-445.5,-959.1,-360.3,-2360.4,719.4,2343.9,-15,3.6,-721.8,-779.1,-22.2,-207,5948.1,3729
265.18,-190.5,-51.3,204.6,663.3,1022.4,-2114.7,2221.5,162,-1630.2,-272.4,-430.8,-945.6,-361.2,-2366.4,703.5,2337.9,-15.3,3.3,-711.3,-769.2,-22.8,-189,5950.8,3730.5
265.1833,-194.4,-62.1,198.3,665.7,1019.1,-2110.5,2220.6,156.6,-1259.7,-275.7,-432.6,-940.2,-364.8,-2362.2,711,2336.7,-14.7,3.3,-734.7,-781.2,-22.2,-204.3,5938.5,3732.3
265.1867,-194.1,-64.2,203.1,666.9,1026.9,-2105.7,2222.4,161.7,-815.1,-275.7,-435.6,-936.3,-362.7,-2359.5,716.7,2338.5,-15.6,3,-737.1,-762,-22.5,-197.7,5933.7,3738.6
265.19,-199.5,-63.6,197.1,657.9,1013.1,-2117.4,2211.6,156.3,-1037.4,-299.1,-444.9,-940.8,-361.8,-2365.5,705,2329.8,-14.7,3.3,-754.2,-772.8,-22.5,-216.6,5923.2,3737.7
265.1933,-188.4,-65.7,183.9,659.1,1020,-2116.2,2218.5,161.4,-963.3,-297.3,-451.8,-935.7,-361.5,-2342.1,724.8,2350.2,-15.3,3.6,-757.5,-787.2,-22.2,-219,5927.7,3742.5
265.1967,-186.3,-69,183.3,659.1,1017.3,-2127.6,2209.8,157.8,-1704.3,-304.5,-453,-952.5,-366.9,-2341.5,715.8,2337.3,-15,3.9,-751.5,-792.9,-22.5,-216.3,5905.8,3736.5
265.2,-185.1,-62.4,190.8,655.2,1014.9,-2130.3,2203.2,156,-1778.4,-285.6,-446.7,-954.6,-360,-2328.9,710.4,2329.5,-15.3,3.3,-721.5,-809.7,-22.2,-216,5894.7,3735.3
265.2033,-181.2,-58.8,174.9,653.7,1013.7,-2140.5,2205.9,150.9,-1259.7,-281.4,-449.7,-957.6,-369.9,-2320.5,714.6,2332.8,-15.3,3,-728.1,-826.5,-22.2,-224.1,5885.7,3732
265.2067,-175.8,-51,189.9,655.5,1004.4,-2136,2207.4,152.1,-963.3,-284.4,-448.8,-951.6,-352.5,-2310.6,725.1,2340,-15,3.3,-718.8,-810.6,-21.9,-205.2,5877.6,3729
265.21,-169.2,-39,203.4,661.8,1010.4,-2130.6,2212.2,160.5,-1111.5,-268.8,-437.7,-948.6,-346.8,-2313.6,711.9,2341.5,-15,3.6,-711,-802.8,-22.5,-202.2,5880.3,3729.6
265.2133,-174.6,-47.7,190.5,652.8,1000.2,-2144.4,2204.7,150.3,-1111.5,-278.7,-448.8,-955.8,-352.5,-2314.2,707.4,2333.7,-15.3,3,-725.4,-812.1,-22.5,-209.7,5864.7,3720.6
265.2167,-188.1,-57,186,645.6,1001.1,-2144.1,2198.7,142.5,-1333.8,-283.2,-462.9,-963,-365.4,-2316.6,702.6,2331,-15.3,3.3,-735.9,-823.2,-22.5,-216.3,5862.6,3714.6
265.22,-187.8,-57.9,194.7,646.5,1001.7,-2136,2202,140.1,-1630.2,-291.3,-456.6,-975.6,-359.7,-2308.2,711.6,2329.5,-15,3.6,-718.2,-844.5,-22.5,-220.8,5855.4,3727.2
265.2233,-195.3,-56.4,195.6,655.2,998.4,-2132.4,2198.7,146.7,-1185.6,-287.4,-445.5,-957.3,-357.3,-2306.7,712.5,2330.7,-15,3.3,-718.2,-853.5,-22.2,-224.7,5855.4,3729.9
265.2267,-207.9,-68.1,200.4,650.4,990,-2132.7,2193,140.7,-1037.4,-299.7,-451.8,-962.4,-374.4,-2327.1,697.8,2323.2,-15,3.3,-736.8,-800.7,-22.2,-232.5,5850.3,3711.9
