Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
163.2033,-1575,-2022.9,261.9,-2099.4,-1576.8,-1932.9,-539.4,-817.2,-1333.8,-1584.6,525.9,-743.4,-3517.8,-2684.1,-4692.9,-315.6,-12,-16.8,-1296.3,1611.6,-23.7,-1770,-2401.2,-1215.6
163.2067,-1573.5,-2021.4,267.3,-2093.7,-1567.2,-1931.7,-535.2,-818.4,-592.8,-1592.7,532.2,-732.3,-3520.2,-2683.5,-4695.9,-314.4,-11.7,-17.4,-1291.8,1625.7,-23.1,-1777.8,-2398.5,-1209.3
163.21,-1571.4,-2012.1,273.6,-2087.1,-1561.5,-1927.2,-538.8,-811.2,-592.8,-1574.7,534.6,-729.6,-3510.6,-2673.6,-4693.8,-318.9,-11.4,-16.8,-1280.4,1627.8,-23.7,-1769.4,-2407.5,-1205.1
163.2133,-1568.4,-2015.4,270.6,-2086.5,-1556.4,-1923,-536.1,-804.9,-889.2,-1584.6,531,-722.7,-3519.6,-2676.6,-4690.8,-314.7,-12.3,-17.1,-1290,1635,-23.4,-1759.8,-2400,-1205.7
163.2167,-1563.9,-2010.3,271.8,-2088,-1562.1,-1924.5,-537.3,-805.8,-1482,-1572.3,531.3,-731.1,-3506.7,-2668.5,-4685.7,-315.6,-11.7,-17.1,-1280.7,1614.9,-23.4,-1762.2,-2399.1,-1204.5
163.22,-1565.7,-2008.5,275.1,-2082.3,-1557.9,-1925.7,-529.8,-801,-1556.1,-1565.7,534.9,-725.4,-3510.3,-2669.7,-4681.2,-318.3,-12,-17.4,-1277.1,1626,-23.4,-1757.7,-2388.9,-1201.5
163.2233,-1563.9,-2003.1,279,-2082.3,-1553.4,-1920.3,-526.8,-795.3,-1111.5,-1570.5,537.6,-723.3,-3502.8,-2661.9,-4673.1,-311.1,-12,-16.5,-1271.4,1625.4,-23.1,-1758.6,-2385,-1194
163.2267,-1560.3,-2004,279,-2080.5,-1550.7,-1922.4,-526.5,-791.7,-592.8,-1569,533.4,-723.3,-3506.7,-2664.6,-4671.9,-310.8,-12,-17.1,-1273.8,1626,-23.7,-1768.5,-2382.9,-1196.4
163.23,-1555.2,-1999.8,282.6,-2079.9,-1547.1,-1920.6,-527.4,-795,-444.6,-1569.9,534.6,-719.4,-3497.4,-2658.9,-4670.1,-313.8,-12,-17.1,-1271.4,1628.1,-23.1,-1761.9,-2382.9,-1201.5
163.2333,-1549.8,-2000.4,286.8,-2074.8,-1542.6,-1921.8,-526.8,-792.9,-889.2,-1571.7,539.7,-718.2,-3493.2,-2654.7,-4663.5,-312.9,-12,-17.1,-1269,1631.7,-22.8,-1764.9,-2372.4,-1198.5
163.2367,-1544.7,-1995.6,284.1,-2072.1,-1539.9,-1917.9,-525.9,-791.1,-1482,-1570.2,539.1,-717.6,-3491.7,-2652.3,-4660.5,-317.4,-12,-16.8,-1270.5,1631.7,-23.1,-1757.4,-2376.6,-1196.7
163.24,-1546.8,-1995.9,287.1,-2069.7,-1534.8,-1916.7,-526.2,-785.7,-1482,-1552.5,541.2,-714,-3491.4,-2650.5,-4653.9,-311.4,-11.7,-17.1,-1263.3,1638.9,-23.1,-1759.2,-2369.7,-1190.4
163.2433,-1545,-1993.5,288.9,-2069.1,-1531.2,-1906.5,-522.3,-787.8,-1111.5,-1567.8,540.6,-713.1,-3497.1,-2645.4,-4653.3,-302.4,-11.7,-16.8,-1259.1,1638.3,-23.1,-1770.6,-2374.2,-1179.3
163.2467,-1537.5,-1985.7,297.3,-2062.2,-1524.6,-1902,-511.2,-783,-741,-1546.5,545.1,-705.9,-3486.3,-2640.9,-4644.6,-303,-11.4,-17.1,-1248.6,1645.8,-22.8,-1734.3,-2363.7,-1166.1
163.25,-1534.8,-1984.2,300,-2059.5,-1521,-1899.9,-505.8,-782.4,-370.5,-1548,546.6,-703.8,-3481.2,-2642.1,-4640.4,-303.3,-11.7,-17.1,-1251.6,1647.3,-23.4,-1733.1,-2357.7,-1173.3
163.2533,-1534.5,-1986,299.4,-2056.5,-1520.4,-1899.6,-506.7,-783.6,-963.3,-1542.3,546.3,-706.2,-3483.9,-2644.8,-4639.8,-310.2,-12,-17.1,-1252.5,1647.6,-22.8,-1729.5,-2358.3,-1179
163.2567,-1542,-1984.8,297.3,-2062.5,-1523.7,-1905,-511.2,-786.9,-1407.9,-1546.8,543.9,-706.5,-3484.5,-2648.1,-4635.9,-316.2,-11.7,-16.8,-1249.5,1651.2,-23.1,-1734.6,-2357.7,-1173.9
163.26,-1536,-1982.7,297.3,-2062.8,-1531.2,-1908.3,-512.1,-780.6,-1630.2,-1543.2,543.6,-708.9,-3480.9,-2643,-4627.8,-318.6,-12.3,-17.4,-1246.8,1637.4,-23.4,-1732.2,-2365.8,-1177.5
163.2633,-1535.7,-1984.8,297,-2060.1,-1524,-1901.4,-506.1,-782.4,-1185.6,-1552.8,542.1,-706.8,-3481.8,-2645.1,-4630.2,-317.1,-12.3,-17.1,-1249.5,1643.7,-23.4,-1752.3,-2358,-1172.7
163.2667,-1528.5,-1978.2,307.8,-2051.4,-1515.6,-1893.6,-500.1,-773.1,-741,-1541.7,550.8,-700.2,-3480.3,-2637.9,-4624.5,-302.7,-12,-17.4,-1239.9,1646.4,-23.1,-1729.8,-2351.1,-1162.8
163.27,-1525.2,-1973.4,307.8,-2045.7,-1505.4,-1886.4,-489.3,-766.8,-518.7,-1541.7,551.1,-694.5,-3473.4,-2628.6,-4616.4,-297.3,-12,-16.8,-1241.4,1656,-23.1,-1743.9,-2346.9,-1159.8
163.2733,-1526.1,-1977,298.8,-2055.3,-1523.1,-1904.7,-494.1,-774.6,-889.2,-1556.1,543.3,-710.1,-3480.3,-2631,-4620.3,-307.5,-11.7,-17.4,-1246.2,1623.3,-23.4,-1725.9,-2360.1,-1181.4
163.2767,-1521.6,-1970.4,307.8,-2045.4,-1509.6,-1895.7,-494.1,-769.2,-1482,-1534.2,547.8,-698.4,-3472.2,-2631.6,-4617.3,-306,-11.7,-16.8,-1234.8,1645.5,-23.4,-1724.1,-2352.3,-1179
163.28,-1516.8,-1971,309.9,-2040.9,-1505.4,-1893.9,-488.4,-767.1,-1556.1,-1528.5,554.1,-690.9,-3478.2,-2627.4,-4610.4,-301.2,-12,-16.8,-1231.5,1659,-23.1,-1723.2,-2355.9,-1163.7
163.2833,-1518.6,-1965,313.2,-2041.5,-1503,-1893.6,-486.3,-766.2,-1333.8,-1543.5,552.3,-693.6,-3472.5,-2625.6,-4606.8,-315.6,-11.7,-17.1,-1229.1,1654.2,-23.1,-1741.8,-2358,-1157.4
163.2867,-1517.7,-1968.9,308.1,-2043,-1502.1,-1894.5,-488.7,-763.8,-666.9,-1544.4,548.7,-692.4,-3468.3,-2621.4,-4602.3,-313.5,-11.7,-17.1,-1235.4,1654.2,-23.1,-1734,-2357.7,-1159.8
163.29,-1515.6,-1963.5,312.9,-2036.7,-1497,-1889.7,-483.3,-761.7,-518.7,-1533.3,553.5,-687,-3463.5,-2616.3,-4590.9,-309.3,-11.7,-16.8,-1224.3,1650,-23.7,-1726.8,-2349.6,-1163.7
163.2933,-1517.4,-1965,312.6,-2034,-1496.4,-1890.3,-480.9,-760.5,-963.3,-1528.5,551.4,-686.4,-3465.9,-2620.5,-4593.9,-305.4,-12,-17.1,-1228.2,1656.3,-23.4,-1727.7,-2348.4,-1157.1
163.2967,-1513.2,-1962.9,312.6,-2035.8,-1493.1,-1887.6,-481.5,-759,-1407.9,-1539.6,550.8,-684.6,-3461.1,-2620.8,-4597.2,-304.8,-12,-17.1,-1226.7,1656.3,-23.1,-1713.6,-2348.1,-1158.6
163.3,-1507.5,-1959.3,317.7,-2032.8,-1488,-1878.3,-476.4,-753,-1556.1,-1529.4,554.4,-681.6,-3454.8,-2616.3,-4596.9,-297.9,-11.7,-17.4,-1219.8,1659.3,-23.1,-1732.2,-2342.7,-1148.4
163.3033,-1508.4,-1956.9,321.6,-2028.6,-1487.4,-1881.3,-474.3,-750,-1111.5,-1532.1,558.6,-682.5,-3456.3,-2616.3,-4598.1,-308.4,-11.4,-17.1,-1212.6,1655.1,-23.4,-1731.6,-2341.8,-1152.3
