Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
161.4633,156.6,189.9,-314.1,-953.4,-3026.4,-1349.4,950.4,-143.1,1778.4,-433.5,-892.5,-1275.9,-701.7,-428.4,-522,-770.7,-8.1,-25.2,-339,-718.8,-15.6,-142.2,-1073.7,-690.9
161.4667,154.8,186.3,-310.8,-948.3,-3039.9,-1346.7,945.6,-262.5,-7261.8,-432,-901.8,-1270.5,-704.1,-430.2,-517.8,-772.2,-8.4,-24.9,-327.3,-718.8,-15.6,-137.4,-1080.3,-688.5
161.47,153,184.2,-301.2,-946.8,-3047.4,-1345.5,952.2,-330.6,-10892.7,-432.6,-883.5,-1268.4,-693.3,-431.4,-519,-771.9,-8.4,-25.2,-352.8,-714.9,-15.6,-132.9,-1084.5,-688.2
161.4733,156.3,180.9,-308.1,-949.2,-3044.4,-1349.4,952.8,-308.1,-8447.4,-437.7,-880.8,-1265.7,-698.4,-427.2,-518.4,-772.2,-8.4,-25.2,-345.9,-711.3,-15.6,-142.8,-1080.9,-688.2
161.4767,156.3,184.5,-310.5,-950.1,-3037.8,-1346.4,954,-246.9,-3556.8,-440.4,-863.1,-1272,-698.7,-431.7,-519.3,-773.7,-8.1,-24.9,-338.7,-717.9,-15.6,-147.9,-1082.4,-691.8
161.48,165,190.8,-303.6,-942.9,-3017.1,-1344.9,952.5,-153,2667.6,-427.8,-840.6,-1252.8,-697.2,-425.7,-514.2,-777.9,-8.4,-24.9,-318.9,-703.8,-15.6,-130.8,-1081.2,-689.1
161.4833,167.7,192.9,-294.6,-939.3,-3011.1,-1342.2,954.6,-136.8,1852.5,-424.8,-854.4,-1248.3,-683.1,-421.2,-512.1,-772.5,-8.1,-24.9,-310.2,-694.2,-15.3,-134.7,-1080.9,-693
161.4867,160.2,191.4,-301.5,-942.6,-3031.2,-1348.5,944.1,-255,-7261.8,-425.4,-866.1,-1247.4,-686.1,-427.8,-514.8,-774.6,-8.4,-24.3,-310.5,-693.3,-15.6,-139.5,-1086.6,-692.1
161.49,161.7,195,-301.8,-941.7,-3039.6,-1348.5,941.7,-323.1,-10744.5,-432,-853.2,-1250.1,-681.9,-423.9,-515.4,-776.1,-8.1,-25.2,-315.6,-696.6,-15.6,-144.3,-1091.4,-697.2
161.4933,162.6,200.4,-299.7,-942.3,-3034.8,-1347.3,942.3,-303.9,-8447.4,-434.1,-857.1,-1245.9,-690.9,-422.4,-517.2,-778.5,-8.4,-24.9,-312.6,-698.7,-15.9,-152.4,-1097.4,-695.1
161.4967,166.2,199.2,-294,-939.3,-3024.9,-1346.1,942.9,-244.5,-3705,-432.9,-837.9,-1253.7,-692.4,-421.5,-517.8,-781.8,-8.4,-24.9,-309.9,-702.9,-15.6,-152.4,-1090.8,-695.7
161.5,162,205.5,-297.9,-939.9,-3016.5,-1346.7,939.9,-151.2,2667.6,-438.6,-823.5,-1252.5,-702.3,-426.9,-520.5,-781.5,-8.7,-24.6,-308.4,-702,-15.3,-156.3,-1100.7,-701.1
