Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
320.6728,-828.3,-504,-33.9,-220.5,321.9,-814.8,-330.6,-280.2,0,163.2,362.1,288.6,-142.8,-141.9,-51.9,-173.4,-9,-20.1,463.8,-171.6,-14.7,-183,-243.3,-9.3
320.6761,-832.2,-513.9,-54.6,-221.7,328.5,-817.2,-331.5,-299.1,-1259.7,161.1,367.5,284.7,-143.4,-141.6,-47.1,-178.2,-9.6,-20.4,447.6,-166.5,-14.4,-192.9,-242.4,-2.4
320.6794,-833.1,-523.5,-50.1,-219.9,320.1,-829.2,-333.6,-319.5,-1407.9,144.3,372,303.3,-150.9,-147.9,-54.6,-176.7,-9.3,-20.1,457.5,-173.7,-14.7,-183,-244.2,-15.3
320.6828,-834.6,-515.7,-46.5,-217.2,326.1,-822.3,-336.3,-308.4,-296.4,135.9,355.8,304.8,-153.3,-148.8,-55.8,-183,-9,-20.1,441,-168.9,-15,-188.4,-242.7,-2.7
320.6861,-842.4,-517.2,-49.8,-226.5,322.8,-816.6,-342,-286.2,1852.5,137.4,351,275.7,-156,-166.5,-65.1,-187.2,-9.3,-19.5,438.6,-175.2,-14.4,-190.8,-239.1,20.4
320.6894,-835.2,-510.9,-39.9,-223.8,324,-814.5,-338.1,-266.1,1333.8,169.5,379.2,300.3,-142.2,-150.6,-57.6,-185.4,-9.3,-20.1,448.5,-168.9,-14.4,-194.4,-240.9,-9
320.6928,-824.7,-505.5,-33,-214.2,339.3,-803.1,-326.7,-273.3,0,158.4,372.3,318.6,-143.4,-149.4,-64.8,-179.7,-9.3,-19.8,460.8,-153,-15,-179.7,-236.7,7.8
320.6961,-825.6,-502.8,-35.4,-213.9,331.2,-812.7,-326.4,-290.1,-1259.7,141.3,366.3,319.8,-134.4,-148.5,-60.6,-181.2,-9.3,-20.1,462.3,-166.8,-14.4,-180,-236.4,-0.9
320.6994,-825.6,-506.4,-45.9,-211.2,343.2,-812.7,-324.6,-307.2,-1482,130.8,369,321.9,-150.3,-151.8,-60,-174.9,-9.3,-19.8,442.5,-148.5,-14.7,-168,-234,-7.8
320.7028,-834.6,-514.8,-40.8,-219.9,333.3,-818.4,-333.6,-303.6,-296.4,124.2,347.4,306,-156.6,-159.3,-54.3,-185.7,-9.6,-20.4,449.7,-176.4,-15,-184.8,-242.4,-2.7
320.7061,-840.6,-513.3,-37.8,-226.5,324.6,-819,-341.1,-285.9,1704.3,130.5,338.7,301.2,-154.8,-157.8,-63.3,-196.5,-9.3,-19.8,448.5,-183.6,-14.7,-192.9,-243.3,-0.9
320.7094,-837,-516.6,-42,-220.5,333.6,-809.4,-340.2,-268.2,1259.7,143.1,384.6,293.7,-145.8,-161.7,-64.2,-198.6,-9.6,-20.1,453,-168.6,-14.7,-187.5,-245.4,0.6
320.7128,-826.5,-503.1,-33.9,-213,341.1,-806.1,-332.7,-275.7,0,160.5,383.4,302.4,-147,-149.4,-64.2,-185.4,-9,-20.1,440.7,-156.9,-14.7,-171.9,-240,3
320.7161,-819.9,-504.3,-31.2,-213,339.3,-801,-323.7,-291.3,-1333.8,163.8,386.7,328.5,-137.1,-139.8,-52.8,-184.8,-9.3,-19.5,444.3,-162.3,-15,-172.8,-237.3,15.9
320.7194,-824.1,-502.2,-35.7,-214.8,331.5,-806.1,-321.3,-312.9,-1407.9,147,379.5,315.3,-143.4,-142.2,-57.9,-184.8,-9.3,-20.1,450.6,-168.6,-14.7,-172.5,-237.3,20.4
320.7228,-828,-508.5,-45,-230.7,314.4,-828.6,-338.4,-315.3,-444.6,130.5,355.2,291.9,-135.6,-150.3,-59.1,-194.7,-9.3,-19.8,442.8,-187.5,-14.7,-192.6,-248.1,-5.4
320.7261,-834.9,-527.7,-64.5,-240,310.5,-824.4,-340.5,-294.9,1778.4,120.9,329.7,282,-159.6,-155.4,-57,-193.8,-9.3,-20.1,414.9,-194.1,-15,-195.6,-247.2,-6.6
320.7294,-832.8,-510,-44.4,-219.3,332.1,-805.5,-332.4,-272.1,1333.8,146.1,367.2,315.6,-140.7,-147.9,-53.1,-190.8,-9.3,-19.8,457.2,-165.9,-15.3,-176.4,-238.2,14.7
320.7328,-825.6,-497.1,-24.9,-194.7,357.6,-800.4,-325.2,-283.5,74.1,174,408.6,350.7,-125.1,-128.1,-49.5,-183.9,-9.6,-19.8,491.4,-134.1,-14.4,-159.3,-235.2,14.1
320.7361,-823.8,-489.9,-3.9,-193.8,358.2,-801.6,-321.9,-293.7,-1333.8,183.9,413.7,355.2,-113.7,-132.9,-55.5,-180.9,-9.3,-20.1,498.9,-123.6,-15,-148.5,-229.8,31.2
320.7394,-828.9,-505.2,-20.7,-196.8,347.7,-803.7,-321.3,-314.7,-1333.8,166.8,401.4,339.9,-129,-137.4,-54.9,-179.7,-9,-19.8,474.3,-143.1,-14.4,-159.9,-227.4,28.5
320.7428,-836.4,-512.1,-25.2,-198,356.1,-809.4,-326.7,-305.4,-370.5,142.2,396.6,345.9,-141,-154.2,-59.1,-187.5,-9,-20.4,465.3,-129.6,-14.7,-166.2,-234,2.1
320.7461,-842.4,-513.9,-25.2,-202.5,351.9,-807.3,-329.4,-285,1852.5,129.6,390.3,321.9,-143.1,-162.9,-63,-189.6,-9.6,-20.4,459.3,-131.1,-14.4,-177.3,-233.1,16.5
320.7494,-833.7,-501,-14.4,-190.8,368.7,-794.7,-327.6,-261.6,1333.8,152.4,414,338.4,-129.6,-155.4,-61.8,-195.6,-9.3,-19.8,447.3,-112.8,-14.7,-161.1,-230.4,19.5
320.7528,-823.8,-501.6,-6.9,-180.9,378.3,-781.2,-316.5,-271.8,222.3,174.3,417,369.9,-124.8,-137.1,-57,-184.2,-9.6,-19.8,474.3,-102.9,-14.1,-145.8,-218.7,51
320.7561,-819.3,-488.1,0.6,-179.7,371.7,-791.7,-316.2,-288.6,-1111.5,176.7,429.9,394.2,-113.7,-133.8,-57.9,-180.3,-9,-20.1,490.5,-109.5,-14.7,-146.7,-223.5,21.6
320.7594,-823.5,-500.7,-22.5,-186,368.4,-805.2,-321.9,-311.1,-1482,163.5,412.2,361.2,-127.8,-136.8,-60.3,-182.4,-9.3,-20.1,474.6,-114.3,-15,-148.2,-228.3,21
320.7628,-831.9,-514.2,-19.5,-185.7,362.4,-799.8,-321.9,-302.7,-222.3,163.5,431.7,349.2,-149.1,-150.3,-68.1,-190.8,-9,-19.8,477,-124.8,-14.7,-149.4,-227.1,36
320.7661,-842.7,-521.4,-26.7,-199.8,355.5,-807.9,-330.9,-285.9,1852.5,153.9,423.6,332.4,-139.5,-156,-66.3,-196.5,-9,-19.8,467.7,-126.3,-14.4,-153.9,-234.9,24.3
320.7694,-835.8,-512.7,-17.7,-192,365.4,-777.3,-320.1,-258.9,1407.9,159,426.9,364.2,-138.6,-153,-59.7,-190.8,-9.3,-19.8,503.7,-117.9,-15,-153.3,-222,52.2
320.7728,-829.8,-514.5,-25.5,-192.9,361.8,-797.7,-321.9,-275.7,148.2,172.2,406.8,363.9,-143.7,-140.7,-51.3,-181.8,-9,-20.4,500.4,-115.5,-14.4,-153.6,-226.5,26.7
320.7761,-829.8,-507.6,-26.7,-193.5,363.6,-802.5,-320.7,-289.8,-1259.7,168,409.8,369.6,-137.1,-148.5,-62.7,-185.1,-9.3,-20.1,482.4,-116.7,-14.7,-148.2,-227.1,9.6
320.7794,-831.6,-510,-34.5,-202.5,369,-805.2,-322.5,-309.3,-1333.8,159,393.3,356.1,-139.8,-149.4,-59.4,-187.2,-9.3,-20.1,454.2,-108.6,-14.7,-172.2,-224.4,22.5
320.7828,-843.3,-528.9,-40.5,-207.6,345,-816.6,-329.4,-305.4,-370.5,146.1,391.8,320.7,-151.2,-159.3,-62.4,-196.2,-9,-19.5,463.8,-131.7,-14.4,-160.8,-232.8,8.1
320.7861,-848.4,-530.7,-51.6,-213.3,351.3,-800.1,-328.8,-282,1852.5,135.9,383.4,343.2,-155.1,-163.8,-69.3,-202.2,-9,-19.8,435.6,-128.7,-14.4,-167.7,-228,32.4
320.7894,-846.6,-524.7,-49.5,-213.9,346.2,-795.9,-330,-270,1407.9,148.2,388.2,343.2,-157.5,-156.9,-61.2,-197.1,-9,-19.8,436.8,-142.2,-14.4,-167.4,-223.2,23.7
320.7928,-844.5,-525.9,-54.9,-202.8,361.2,-790.5,-319.2,-281.1,0,146.4,392.7,358.2,-153.9,-160.5,-63.6,-182.7,-9.6,-20.1,450.3,-121.8,-15,-170.7,-222.3,18.6
320.7961,-838.8,-524.4,-43.2,-197.7,361.2,-794.1,-315.3,-291.9,-1185.6,156,396,359.4,-150.6,-159,-58.5,-180.6,-9.3,-20.1,454.8,-116.4,-14.7,-145.5,-222.3,16.8
320.7994,-840,-530.7,-50.4,-204.3,351.3,-802.2,-318.6,-314.7,-1259.7,115.8,384.6,344.7,-163.8,-161.1,-61.8,-180.6,-9.3,-20.1,453,-131.7,-15,-161.4,-222.3,25.2
320.8028,-846.3,-532.8,-48.9,-207.9,351.6,-805.5,-324,-309,-370.5,116.4,376.2,344.1,-166.2,-170.1,-65.1,-188.1,-9.3,-19.8,441.3,-120.3,-14.4,-164.1,-230.4,17.4
320.8061,-857.1,-546.3,-66.9,-220.8,336.9,-813.6,-329.4,-293.4,1926.6,111.6,351.3,329.1,-186.6,-179.4,-69,-193.8,-8.7,-19.8,429.3,-141,-14.7,-176.4,-233.1,11.1
320.8094,-850.5,-538.8,-65.1,-218.1,341.4,-805.2,-329.1,-275.4,1407.9,126.9,391.5,333.9,-159.3,-170.1,-58.5,-197.1,-9.3,-20.4,435,-133.2,-14.4,-186.6,-237.6,18
320.8128,-843.9,-533.7,-48.9,-206.7,358.8,-788.1,-319.8,-284.4,0,148.2,395.4,346.2,-174,-163.2,-63.6,-190.5,-9.3,-19.8,447.3,-110.7,-14.7,-172.8,-225.3,42.9
320.8161,-838.2,-523.5,-48,-205.2,351.6,-803.4,-325.5,-302.4,-1111.5,160.5,394.2,343.2,-155.1,-152.1,-63,-193.5,-9.3,-19.8,438.3,-120.9,-15,-162.6,-237.3,6.9
320.8194,-839.7,-529.2,-45.9,-210.6,346.5,-823.8,-321.9,-318,-1556.1,146.1,388.8,323.1,-161.1,-154.5,-64.2,-188.1,-9.3,-19.8,434.7,-120.6,-15,-162,-232.8,10.8
320.8228,-845.4,-527.1,-37.8,-208.8,351,-801.6,-324.9,-313.2,-222.3,132.3,391.5,317.7,-157.8,-158.4,-60.6,-191.4,-9,-20.1,452.1,-129.9,-14.7,-179.7,-237,27.3
320.8261,-850.5,-539.1,-39.6,-215.1,340.5,-811.8,-328.2,-290.7,1704.3,125.4,397.2,313.2,-178.2,-171.6,-70.2,-192.9,-9.3,-19.5,440.1,-131.7,-15,-163.8,-234.6,24.9
320.8294,-848.7,-525,-38.7,-215.7,341.4,-814.2,-333.6,-270.9,1556.1,131.7,382.2,339.3,-168,-171,-68.4,-193.2,-9.6,-19.8,438,-119.7,-14.7,-165.6,-238.8,14.7
320.8328,-840.3,-524.1,-31.8,-201.3,350.4,-798,-321.6,-279.3,0,128.1,406.5,363,-152.4,-164.7,-67.5,-186.9,-9,-19.8,475.2,-111.6,-14.7,-159.9,-231.3,24.6
320.8361,-839.4,-515.4,-29.1,-197.4,357.3,-795.6,-323.4,-290.4,-1185.6,139.2,407.7,344.1,-147.9,-155.7,-56.4,-184.2,-9,-19.8,466.8,-106.2,-14.4,-157.5,-236.7,26.7
320.8394,-837.9,-516.6,-45.3,-202.2,356.1,-795.3,-319.8,-307.5,-1482,155.4,390,350.7,-148.5,-152.1,-63.9,-185.7,-9.3,-19.8,459.3,-116.7,-14.7,-162.9,-230.7,36.9
320.8428,-847.5,-520.2,-37.8,-213,346.2,-816.6,-332.1,-306.9,-222.3,141,382.8,359.1,-159,-156,-58.2,-196.2,-9.3,-19.8,447.6,-115.5,-14.7,-178.8,-248.1,-4.2
320.8461,-850.8,-526.5,-56.4,-210.3,349.5,-804,-331.2,-282.6,1778.4,135.9,391.5,339.3,-170.7,-163.8,-69.3,-201.6,-9.6,-19.8,434.7,-119.4,-14.4,-175.5,-242.4,24.3
320.8494,-844.5,-513,-42.9,-207.6,347.7,-807,-333,-262.8,1407.9,149.1,400.8,340.5,-146.7,-159.3,-66.9,-199.5,-9.3,-19.8,446.1,-106.2,-14.7,-171.3,-248.1,10.8
320.8528,-831.6,-511.5,-46.8,-201,349.8,-790.5,-324.6,-270.9,148.2,165.3,403.5,352.8,-145.2,-147.9,-61.2,-195,-9.3,-20.4,479.1,-108.6,-14.7,-164.1,-235.5,29.1
320.8561,-828,-503.7,-32.4,-197.7,348.6,-802.5,-323.4,-286.8,-1037.4,164.4,399.3,349.5,-146.4,-142.2,-54.9,-189,-9.6,-20.1,463.8,-103.5,-14.7,-170.7,-239.4,17.1
320.8594,-826.8,-509.1,-31.5,-198.6,344.7,-815.1,-326.1,-305.7,-1407.9,123.9,391.2,354.9,-147.6,-147.3,-49.5,-184.8,-9.3,-20.1,452.7,-122.1,-14.7,-166.5,-247.2,-3.6
320.8628,-834,-514.5,-36.9,-209.4,340.2,-816,-335.1,-307.2,-444.6,116.4,381.6,348,-153,-153.9,-54,-192.9,-9,-19.8,447,-111.3,-14.4,-177,-249.9,18.3
320.8661,-843.9,-525,-40.2,-213.9,341.4,-807.9,-336.6,-285,1778.4,125.4,385.5,332.1,-165.9,-167.1,-62.7,-201,-9.6,-20.1,446.4,-109.5,-14.4,-183.6,-244.5,14.1
320.8694,-840.3,-514.8,-36.3,-207.6,348.3,-799.8,-337.2,-263.1,1407.9,147.9,392.7,340.8,-156.3,-156.6,-56.4,-203.7,-9.3,-19.8,453,-100.2,-15,-184.8,-252.6,-0.3
320.8728,-831.6,-507,-31.2,-201.3,352.5,-796.5,-322.8,-272.4,296.4,137.1,387.3,339.9,-145.2,-149.7,-57.9,-189.9,-9.3,-19.5,447.6,-94.2,-14.4,-188.4,-237.9,10.5
320.8761,-832.5,-517.5,-33.6,-201.9,354.9,-799.5,-322.8,-289.8,-1111.5,140.1,389.1,340.5,-150,-145.2,-53.4,-187.8,-9.3,-20.1,453,-107.4,-14.7,-179.1,-239.4,7.5
320.8794,-837.6,-518.4,-37.5,-204.6,346.8,-796.5,-317.4,-307.2,-1333.8,126.3,386.7,332.4,-153.6,-149.4,-57.3,-184.2,-9.3,-19.8,444.6,-127.2,-15,-179.1,-234.9,19.8
320.8828,-843.3,-522,-46.5,-210.6,343.5,-799.5,-325.8,-306,-370.5,135.6,372.6,336,-162,-167.1,-64.2,-197.1,-9.3,-19.8,444.6,-117.6,-15.3,-193.2,-243.6,13.5
320.8861,-844.8,-519.6,-43.5,-214.2,339.3,-816.9,-331.2,-282.6,1926.6,120.6,381.3,313.8,-152.1,-163.2,-66.6,-204.9,-9.3,-19.5,450.6,-106.8,-14.7,-195.9,-243.6,-6
320.8894,-843.6,-519,-38.7,-212.7,347.7,-797.1,-329.4,-263.1,1482,137.1,382.5,321.3,-154.8,-165,-68.4,-207,-9.3,-20.1,446.4,-108.9,-15,-191.4,-236.4,11.1
320.8928,-839.1,-513.6,-35.7,-209.4,350.1,-792.9,-321.6,-275.1,0,138.6,391.2,306.3,-150.3,-153,-65.4,-193.2,-9.3,-20.1,450.6,-100.5,-14.4,-183.9,-230.7,26.1
320.8961,-840.9,-508.2,-30.6,-208.2,355.5,-792.9,-321,-294,-1185.6,146.7,382.2,309.3,-171.3,-153.6,-65.7,-193.8,-9.6,-20.4,450,-101.1,-14.7,-182.1,-234,12.6
320.8994,-838.5,-510,-47.7,-207.9,345.6,-809.4,-322.2,-315,-1333.8,145.2,381.3,349.8,-147,-156.3,-67.5,-192.3,-9.3,-19.8,432,-102.9,-14.7,-189.3,-233.1,-0.3
