Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
313.4728,1106.1,506.7,616.8,834.3,-1253.7,519.6,1322.1,1551.9,-370.5,855.9,365.1,631.2,297.9,597,700.2,618,-12,-19.8,1155.3,-3082.8,-23.4,780,592.5,1532.4
313.4761,1104,502.8,612.3,826.5,-1257.3,514.5,1318.8,1550.7,-666.9,852.3,357.3,627.6,295.8,597.9,702,616.5,-11.7,-19.5,1147.8,-3092.1,-23.4,773.7,588.3,1530
313.4794,1103.1,500.1,608.7,826.2,-1255.2,513.9,1322.4,1551.3,-666.9,853.8,357.3,628.2,294.6,595.5,705.9,620.7,-12,-19.5,1145.1,-3083.1,-23.4,771.6,588,1530
313.4828,1105.5,503.1,609.9,825.3,-1254.3,515.4,1325.4,1551.3,-222.3,853.8,354.3,624.9,296.7,597.6,701.4,622.8,-12,-19.5,1147.5,-3092.4,-23.1,770.4,589.5,1533.9
313.4861,1104.9,503.4,611.4,828.9,-1252.8,510,1331.4,1554.6,296.4,857.4,358.5,630.3,292.8,600.6,706.5,625.8,-11.7,-19.8,1150.2,-3086.1,-23.1,775.2,586.5,1530.6
313.4894,1108.5,504.6,615.6,834.6,-1250.1,515.4,1328.1,1557,148.2,860.7,360.3,633,294.9,601.5,702.3,621.3,-12,-19.5,1150.8,-3081.9,-23.4,773.1,585.6,1537.2
313.4928,1114.2,510.9,615.9,833.4,-1250.1,516.6,1334.4,1557.9,-444.6,866.4,361.8,628.8,302.1,604.8,706.8,620.7,-11.4,-19.5,1151.7,-3084.6,-23.4,765.6,587.1,1540.5
313.4961,1110.9,510,614.7,828.6,-1257.6,515.4,1330.2,1556.1,-815.1,858,355.2,624,303,604.5,707.1,617.7,-12.3,-20.1,1145.7,-3094.2,-23.4,762.3,584.1,1535.7
313.4994,1108.2,507,610.5,825.3,-1257,516.6,1335.9,1556.7,-592.8,861.3,358.8,625.2,304.2,607.5,708.9,613.2,-11.7,-19.2,1148.4,-3091.5,-23.1,756.6,591.3,1539.6
313.5028,1110.3,510.9,616.8,830.4,-1251.3,516.6,1334.4,1556.7,-296.4,864,360.9,627.9,308.7,608.1,708,612,-11.7,-19.8,1145.7,-3087.6,-23.4,750.6,590.4,1539.3
313.5061,1109.4,508.2,609.9,825.6,-1260.3,513.9,1330.8,1558.2,370.5,856.2,355.8,622.8,305.4,608.7,712.8,606,-11.7,-19.5,1143.3,-3100.5,-23.4,767.7,588.3,1539.3
313.5094,1109.4,505.8,610.5,830.1,-1255.5,517.5,1331.4,1560,-74.1,841.5,353.4,627.6,299.1,606,710.4,605.1,-12.3,-19.8,1143,-3090.3,-23.1,775.8,596.4,1539.3
313.5128,1113.6,504,606.3,828.6,-1254.9,519.3,1333.2,1554.9,-444.6,846.9,353.7,624,299.4,605.7,712.8,610.8,-12,-19.5,1143.3,-3088.2,-23.4,778.5,598.8,1547.4
313.5161,1117.2,510.6,612,831.3,-1252.2,522.6,1333.8,1558.2,-815.1,848.7,358.5,628.8,304.8,611.7,720.9,622.2,-11.7,-19.5,1146.6,-3082.5,-23.4,789.6,605.1,1546.5
313.5194,1113.3,510.6,611.1,829.8,-1253.4,519.6,1332.6,1560.9,-666.9,855.6,360.9,629.4,303.3,611.1,721.2,610.5,-12,-19.5,1149.9,-3084.6,-23.7,790.2,614.1,1545.6
313.5228,1116.3,513.9,617.1,832.8,-1251.3,520.5,1334.7,1563.6,-148.2,867,362.4,633.3,310.2,612.9,724.8,610.2,-12,-19.8,1154.4,-3084.6,-23.4,789.3,604.8,1542.9
313.5261,1115.7,508.2,612.6,830.7,-1249.8,525.6,1338,1563.3,222.3,855,360.9,630.6,300.9,610.8,721.2,611.7,-12.6,-19.5,1147.8,-3082.8,-23.1,794.4,605.7,1544.7
