Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
299.2794,-101.7,-145.8,-189.3,-196.5,-108.9,-189.9,-281.1,-408.9,-9410.7,-41.4,-671.7,-502.2,-168.3,-51.3,-76.8,-105.9,-8.7,-18.3,-180,-621.6,-14.4,0.6,-393,-369.9
299.2828,-98.7,-145.8,-180.3,-194.1,-103.8,-184.2,-277.5,-396.6,-7039.5,-35.1,-657,-503.4,-163.5,-50.7,-74.7,-107.4,-7.8,-17.7,-182.7,-618,-14.4,2.1,-396.9,-382.5
299.2861,-101.7,-138.6,-182.4,-189.3,-95.1,-183.6,-275.4,-332.4,-1333.8,-32.7,-606.6,-489.9,-163.8,-50.7,-75.3,-106.5,-8.4,-18.3,-169.8,-612.9,-14.4,5.1,-397.5,-369.6
299.2894,-104.1,-151.5,-188.1,-195,-92.1,-183.6,-279.9,-246,5631.6,-42.3,-569.7,-506.4,-167.1,-57.9,-80.7,-109.8,-8.4,-18,-162.6,-615.9,-13.8,1.5,-395.1,-367.8
299.2928,-99.9,-143.4,-179.4,-188.4,-92.4,-184.5,-280.8,-221.4,4742.4,-34.8,-573.9,-503.1,-168.6,-51.9,-77.7,-107.4,-8.7,-18,-172.5,-608.1,-14.4,-1.5,-395.4,-365.4
299.2961,-94.5,-141.6,-172.8,-187.8,-93.6,-182.1,-279.6,-320.7,-4816.5,-28.2,-633.3,-492.6,-161.4,-45.9,-77.7,-108,-8.1,-18,-174,-597.9,-14.1,10.8,-392.1,-366
299.2994,-97.2,-130.5,-168.9,-180.3,-95.4,-178.8,-277.8,-392.1,-9188.4,-24,-656.4,-489.9,-168.3,-49.5,-75.6,-108,-8.7,-18.6,-159.3,-598.2,-13.8,7.8,-388.8,-361.5
299.3028,-99.3,-133.5,-175.2,-189.6,-99.6,-182.1,-282.3,-392.7,-6965.4,-37.2,-651.6,-504.3,-174.3,-54.3,-78,-113.7,-8.7,-18,-173.7,-620.1,-14.1,0,-399.9,-370.2
299.3061,-98.7,-131.7,-171.6,-186.9,-97.5,-182.7,-276,-331.8,-1333.8,-37.2,-605.1,-499.8,-171.6,-52.2,-79.5,-111.6,-8.4,-18,-172.8,-607.8,-14.1,-0.9,-401.1,-369.3
299.3094,-101.4,-156.3,-184.8,-195.9,-105,-192,-279.3,-252.9,5483.4,-42.3,-569.1,-509.4,-165,-51.9,-80.4,-115.8,-8.4,-18.3,-178.5,-615.3,-14.1,-9,-403.2,-373.8
