Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
186.3033,-1253.1,-1194.6,-133.5,-976.5,327.3,-657.9,-1082.4,-381.3,-148.2,-901.8,-1214.4,-679.2,-831.6,-1521.9,-1271.7,-1705.8,-9.6,-28.5,-1537.5,-1157.1,-15,-1131,-1402.2,-939
186.3067,-1255.2,-1215.3,-159,-1005.3,317.1,-669,-1101.9,-451.8,-2741.7,-887.1,-1202.7,-684.6,-1337.7,-1526.1,-1268.7,-1702.8,-10.2,-28.2,-1587.9,-1157.7,-14.7,-1114.8,-1392,-953.1
186.31,-1258.2,-1221.3,-144,-1039.2,315.6,-678.6,-1100.4,-472.5,-3408.6,-889.5,-1215.9,-688.5,-1511.4,-1536,-1268.7,-1697.1,-9.9,-28.5,-1572.6,-1155.3,-14.7,-1108.8,-1388.4,-944.7
186.3133,-1256.7,-1224.9,-186,-1127.4,297.9,-691.2,-1097.4,-501,-5187,-904.2,-1241.1,-732.6,-2126.7,-1534.8,-1268.1,-1690.2,-9.6,-28.8,-1569,-1171.8,-14.7,-1124.7,-1393.2,-946.2
186.3167,-1257.9,-1230.6,-175.8,-1102.2,301.2,-646.2,-1074.9,-430.5,-2667.6,-914.1,-1243.8,-724.2,-1630.2,-1533.6,-1269.9,-1689.6,-9.9,-28.8,-1591.2,-1175.4,-15,-1136.4,-1398.6,-952.8
186.32,-1256.7,-1204.8,-165.6,-1061.1,312.9,-678.3,-1074.6,-399.3,-1704.3,-916.2,-1229.7,-707.4,-1375.2,-1536.9,-1270.5,-1694.1,-9.6,-28.5,-1559.7,-1172.4,-14.7,-1125.3,-1405.8,-996.3
186.3233,-1256.7,-1199.4,-141.3,-982.5,325.5,-667.5,-1080.6,-379.5,-296.4,-902.7,-1222.8,-676.8,-888.3,-1527.3,-1278.6,-1710,-9.9,-28.8,-1590.9,-1152.6,-14.7,-1123.8,-1394.7,-941.4
186.3267,-1263.9,-1218,-141,-1004.1,310.2,-685.8,-1104.3,-453,-2667.6,-888,-1214.7,-671.4,-1344,-1538.1,-1278.6,-1707,-9.3,-28.5,-1558.2,-1141.5,-15.3,-1113.6,-1403.4,-932.1
186.33,-1269,-1242,-166.8,-1046.4,302.4,-664.2,-1099.2,-473.7,-3334.5,-877.2,-1205.4,-692.7,-1521.9,-1542.3,-1272.6,-1702.2,-9.9,-28.2,-1557.3,-1145.7,-15,-1114.2,-1391.1,-944.1
186.3333,-1260.9,-1240.8,-199.5,-1122.6,295.8,-679.2,-1088.7,-496.8,-5187,-900,-1229.1,-716.7,-2124.3,-1541.1,-1266.9,-1683.3,-9.6,-28.2,-1584.3,-1156.2,-14.7,-1110.6,-1394.7,-952.5
186.3367,-1261.5,-1222.2,-190.5,-1103.1,293.1,-677.4,-1068.3,-431.1,-2667.6,-909.9,-1238.4,-714.9,-1667.4,-1539,-1271.4,-1680.9,-9.9,-28.5,-1574.7,-1157.1,-14.7,-1121.7,-1394.7,-951.6
186.34,-1256.7,-1207.2,-174.9,-1064.4,306.3,-657.9,-1061.1,-399,-1704.3,-913.5,-1239,-711.6,-1384.2,-1537.2,-1268.4,-1684.5,-9.6,-28.5,-1578.3,-1155.6,-14.4,-1122.9,-1397.7,-952.2
186.3433,-1259.7,-1230,-137.7,-972.3,324.3,-650.7,-1069.2,-377.1,-148.2,-888.9,-1194.6,-668.1,-820.2,-1532.7,-1270.8,-1696.2,-9.6,-28.8,-1541.7,-1134.6,-14.7,-1113.9,-1392,-933.3
186.3467,-1263.6,-1227.3,-173.1,-1003.8,314.1,-666.6,-1094.7,-448.8,-2667.6,-894.6,-1217.1,-685.5,-1369.2,-1542,-1267.2,-1695.9,-9.6,-28.8,-1578.6,-1142.7,-14.4,-1109.4,-1388.1,-966
186.35,-1265.4,-1235.7,-186,-1043.4,313.8,-676.8,-1097.1,-466.5,-3556.8,-881.1,-1203.9,-687,-1529.4,-1541.4,-1277.7,-1695.3,-9.9,-29.1,-1551.9,-1140.9,-15,-1105.2,-1386.9,-944.1
186.3533,-1267.2,-1245.9,-198.9,-1129.8,294.9,-676.2,-1090.2,-493.5,-4964.7,-900.6,-1225.8,-722.7,-2178,-1553.4,-1270.8,-1681.2,-9.9,-28.5,-1577.4,-1162.2,-14.7,-1114.2,-1395.3,-957.3
186.3567,-1261.2,-1233.6,-205.5,-1120.2,282,-676.2,-1073.4,-436.5,-2519.4,-913.2,-1254.6,-728.7,-1702.5,-1542.9,-1272.3,-1681.5,-9.9,-28.2,-1594.8,-1173.3,-15.3,-1130.1,-1395.3,-969.9
186.36,-1260.9,-1223.4,-188.1,-1068.6,298.2,-670.8,-1065.3,-402.6,-1778.4,-904.5,-1246.5,-707.1,-1439.1,-1545.9,-1272.6,-1680.6,-9.9,-28.5,-1552.2,-1166.4,-14.7,-1122.9,-1393.2,-968.4
186.3633,-1260.3,-1209.3,-142.5,-982.8,314.4,-644.4,-1072.8,-374.7,-296.4,-898.8,-1221.3,-679.8,-872.7,-1535.4,-1275,-1699.5,-9.6,-28.5,-1525.5,-1160.7,-14.7,-1125.6,-1389.3,-957
186.3667,-1265.7,-1235.1,-163.5,-1013.7,309,-653.1,-1095,-446.7,-2667.6,-897,-1219.2,-687.6,-1355.7,-1542.6,-1277.1,-1705.2,-9.9,-28.8,-1547.1,-1160.1,-14.4,-1126.5,-1388.7,-957
186.37,-1270.8,-1240.5,-173.1,-1059.9,296.4,-672,-1091.1,-469.8,-3630.9,-901.8,-1226.7,-707.1,-1526.7,-1554,-1274.7,-1697.4,-9.9,-28.5,-1605.6,-1162.2,-14.7,-1123.5,-1353.6,-961.2
186.3733,-1265.7,-1236,-191.1,-1125.9,311.1,-683.1,-1099.8,-490.8,-5112.9,-901.8,-1233.9,-723.3,-2149.8,-1555.8,-1277.7,-1689.6,-9.9,-28.5,-1600.8,-1155.6,-14.4,-1116,-1413,-967.2
186.3767,-1264.2,-1225.8,-197.1,-1108.8,296.1,-652.2,-1070.1,-421.8,-2815.8,-912,-1240.8,-727.8,-1690.8,-1540.5,-1275.9,-1686.3,-9.3,-28.2,-1579.5,-1177.5,-14.7,-1130.4,-1398.9,-972.3
186.38,-1257,-1200.3,-187.5,-1063.2,299.1,-637.8,-1062.6,-391.5,-1704.3,-911.1,-1226.1,-717,-1378.8,-1543.2,-1276.2,-1689.9,-10.2,-28.5,-1558.8,-1176,-14.4,-1129.2,-1395.3,-949.2
186.3833,-1263.3,-1230.6,-165,-976.5,323.1,-668.4,-1071.9,-372.6,-74.1,-871.5,-1195.5,-663,-855,-1539.6,-1272.6,-1698.3,-9.9,-28.5,-1522.5,-1134,-15.3,-1104.6,-1386.3,-913.2
186.3867,-1262.4,-1226.4,-174,-1008.9,307.5,-673.2,-1089.9,-441.6,-2667.6,-871.5,-1231.5,-670.8,-1378.8,-1539.3,-1272,-1701.6,-9.9,-28.5,-1592.7,-1147.2,-14.7,-1090.5,-1380.9,-930.3
186.39,-1257.3,-1222.2,-157.5,-1047.6,305.4,-669.6,-1093.2,-459.3,-3408.6,-880.2,-1228.5,-686.7,-1520.1,-1528.8,-1269.6,-1695.3,-9.9,-28.5,-1582.5,-1147.2,-14.7,-1098.9,-1384.8,-925.5
186.3933,-1262.4,-1231.5,-192.9,-1123.5,295.5,-667.2,-1084.2,-489.6,-5112.9,-891.9,-1244.1,-720.9,-2128.8,-1550.4,-1267.5,-1686.9,-10.2,-28.2,-1568.7,-1158.3,-14.7,-1109.4,-1389.6,-961.5
186.3967,-1257.6,-1251.6,-195.9,-1106.4,296.7,-678.9,-1068,-424.5,-2667.6,-891.9,-1233.6,-720.6,-1678.5,-1533,-1257.3,-1680.3,-9.9,-28.5,-1587,-1159.2,-15,-1108.8,-1390.8,-951.6
186.4,-1256.7,-1222.8,-195.3,-1068.9,300.3,-676.2,-1065.6,-396.3,-1778.4,-895.5,-1233,-699.6,-1476.9,-1534.2,-1265.1,-1690.8,-10.2,-28.8,-1566.6,-1153.5,-14.4,-1110.3,-1401.9,-948.3
186.4033,-1254.6,-1214.1,-167.1,-978,327.3,-658.2,-1069.5,-368.1,-148.2,-888.6,-1208.7,-652.8,-887.7,-1526.1,-1273.2,-1701.6,-9.9,-28.5,-1565.7,-1121.4,-14.7,-1105.8,-1392.9,-944.4
186.4067,-1260.6,-1219.8,-170.1,-1004.7,322.5,-627.3,-1083.6,-435.9,-2667.6,-885,-1203.6,-665.4,-1318.2,-1538.1,-1274.1,-1703.4,-9.6,-28.5,-1546.5,-1124.4,-14.4,-1108.8,-1383.9,-940.5
186.41,-1263.6,-1223.4,-161.7,-1048.2,305.7,-674.7,-1099.5,-465.6,-3482.7,-886.5,-1204.8,-691.5,-1524.6,-1542.3,-1264.2,-1698.3,-9.6,-28.2,-1545.9,-1146.3,-14.7,-1104,-1399.2,-965.4
186.4133,-1263.9,-1229.7,-195.6,-1133.4,290.7,-667.2,-1086,-488.1,-5187,-897.9,-1242,-738.6,-2157,-1542.9,-1266.3,-1683.9,-9.6,-28.2,-1568.7,-1174.5,-14.7,-1113,-1387.8,-1001.1
186.4167,-1262.7,-1250.1,-207.6,-1114.8,296.1,-694.2,-1073.4,-427.8,-2741.7,-890.4,-1243.8,-726.3,-1722.6,-1532.4,-1264.5,-1679.4,-9.6,-28.2,-1593.9,-1161.9,-15.3,-1108.5,-1397.1,-937.5
186.42,-1253.4,-1212,-173.1,-1063.2,314.7,-657,-1062.6,-387,-1778.4,-902.7,-1223.7,-699.9,-1453.8,-1523.1,-1260,-1685.1,-9.9,-28.5,-1540.5,-1148.1,-15,-1123.2,-1397.4,-942.6
186.4233,-1262.1,-1218.6,-149.4,-982.2,318.9,-658.8,-1068.9,-366.9,-296.4,-891.3,-1204.5,-667.8,-854.1,-1534.2,-1268.4,-1698,-9.9,-28.8,-1516.5,-1135.5,-15,-1108.2,-1384.2,-940.8
186.4267,-1265.7,-1248,-180.6,-1015.5,312.6,-654.3,-1082.4,-441.6,-2667.6,-875.1,-1240.8,-676.8,-1341.9,-1535.7,-1267.5,-1693.5,-10.2,-28.5,-1617.9,-1150.5,-14.7,-1100.4,-1356,-944.7
186.43,-1257.3,-1225.2,-180.6,-1043.4,321.6,-663.9,-1098.9,-459.6,-3482.7,-868.2,-1207.8,-676.8,-1542.9,-1528.5,-1261.5,-1695,-9.6,-28.5,-1562.1,-1133.4,-14.7,-1096.2,-1406.7,-936.3
186.4333,-1256.4,-1231.8,-199.2,-1120.5,292.2,-685.5,-1086.6,-480.3,-5187,-876.9,-1218,-719.7,-2072.4,-1535.4,-1262.1,-1675.8,-9.9,-28.5,-1596.9,-1175.4,-14.4,-1094.1,-1386.6,-941.4
186.4367,-1257,-1230.6,-194.7,-1105.5,300,-677.7,-1070.1,-420,-2667.6,-886.8,-1226.1,-707.7,-1675.5,-1530.6,-1263,-1671,-9.9,-28.5,-1557.9,-1160.4,-14.7,-1101.3,-1392.9,-963.6
