Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
407.2528,1023.9,584.7,750.3,871.2,1447.2,1151.1,893.1,1077.6,6224.4,659.4,865.2,501.6,766.5,439.5,552.6,697.2,-8.7,-18.6,748.2,992.4,-14.1,801.6,661.2,819.9
407.2561,1025.7,590.1,755.1,868.2,1467.3,1144.8,884.7,1084.5,4371.9,655.8,880.8,505.5,776.4,453.6,549.9,691.5,-8.7,-18,768.6,1000.2,-14.4,804,648.6,797.7
407.2594,1023.3,588.3,756.9,862.8,1450.5,1143.9,882,1056,-1407.9,665.4,881.1,491.7,776.4,452.1,532.2,686.4,-8.4,-18.6,762,1001.4,-14.1,808.8,643.8,803.4
407.2628,1025.4,597.3,767.4,873.6,1426.2,1150.5,889.2,1031.4,-5928,681,899.1,530.1,774.3,454.8,495.6,672,-9.3,-18.3,753.9,1027.8,-14.1,829.2,644.4,826.2
407.2661,1021.5,588.6,754.2,861,1387.2,1136.1,885.3,1016.1,-4223.7,654.6,880.5,504.3,765.9,447.9,516.9,680.7,-8.7,-18.6,718.8,1000.2,-14.7,809.1,640.5,815.4
407.2694,1022.4,590.1,766.8,871.2,1401.3,1138.8,883.5,1048.8,1778.4,651.3,878.1,513.6,759.6,443.1,526.5,682.2,-8.4,-18.3,737.7,1024.5,-14.1,798.9,645.3,806.7
407.2728,1027.2,589.8,765.9,873.9,1452.9,1143,888.3,1083.9,6150.3,639.9,876.6,500.4,765.9,442.5,549.3,688.5,-8.7,-18.6,759.9,1014.6,-14.1,796.2,654.6,810.6
407.2761,1027.5,596.7,766.5,869.1,1480.8,1147.5,885,1092.3,4594.2,650.7,880.5,507.3,775.2,446.7,544.8,688.2,-8.4,-18.6,776.7,1014.6,-14.4,803.4,652.5,804.6
407.2794,1028.4,600.6,770.7,868.5,1467.3,1148.7,881.4,1065,-1482,668.4,896.7,522.6,783.3,453,519,684,-9,-18.6,778.2,1021.5,-14.4,816.3,638.7,814.2
407.2828,1016.7,591.3,760.5,851.4,1417.5,1138.2,873,1020.3,-5853.9,658.2,887.4,508.8,761.7,449.7,507.3,690.3,-9,-19.2,745.5,1015.8,-14.1,817.5,628.8,804.3
407.2861,1023.6,593.4,767.7,864,1397.7,1147.8,883.5,1017.9,-4149.6,664.2,892.5,520.2,763.2,445.5,512.1,675.9,-8.7,-18.3,735.6,1032.6,-14.4,819.6,642,825
407.2894,1026,590.1,771.3,869.4,1413.6,1146.9,886.5,1046.7,1704.3,656.4,892.5,521.7,763.5,444.9,542.7,686.1,-8.7,-18.9,747,1031.7,-14.4,812.7,656.4,816.9
407.2928,1030.2,593.1,776.4,876.9,1461,1152.3,888.9,1086,6076.2,653.4,897,527.1,773.4,450.6,562.8,681.6,-8.1,-18.9,776.1,1031.7,-14.1,797.1,658.2,811.2
407.2961,1019.1,589.5,779.4,874.5,1484.7,1152.6,887.1,1088.4,4371.9,641.7,899.4,525.3,771,441.9,554.1,688.5,-8.7,-18.9,786.9,1031.4,-14.1,800.1,651.3,812.1
407.2994,1016.7,589.8,780.6,865.2,1469.7,1155.3,888.3,1064.4,-1556.1,654.3,903.9,516.3,767.1,438.6,523.2,699.3,-8.7,-18.6,780,1032.9,-14.4,809.1,653.1,822.3
407.3028,1019.7,591.9,789.3,874.2,1434.6,1156.8,886.8,1033.5,-5853.9,665.1,917.4,543.9,764.7,443.1,514.2,675.3,-8.4,-18.9,765.3,1048.2,-14.4,827.7,642.3,826.8
407.3061,1024.5,591.6,791.4,882.6,1412.4,1158,891.9,1029,-4297.8,661.2,919.5,552,763.2,440.1,519.6,680.4,-9,-18.6,755.1,1052.7,-14.1,816.9,649.8,823.5
407.3094,1029.6,594.6,798,892.2,1434.9,1160.4,895.2,1053.9,1778.4,652.2,920.7,558.3,764.1,440.7,538.5,684.9,-8.7,-18.6,765.9,1059,-14.4,813,659.1,817.5
407.3128,1027.5,597.6,801.6,898.2,1482.9,1161.6,897.3,1089.9,6224.4,645.9,925.8,558,773.1,440.4,540.6,687.3,-8.4,-18.9,795.9,1057.5,-14.4,812.1,668.7,826.2
407.3161,1028.1,598.5,801,902.4,1506.6,1164,891.9,1093.2,4446,644.4,930.9,561.3,776.4,441.3,544.5,685.5,-8.4,-18.6,808.2,1064.1,-14.1,810.3,662.4,840.3
407.3194,1026,595.5,796.8,894.6,1483.2,1158.3,889.2,1063.8,-1407.9,648,937.2,567.6,772.5,444,528,684,-8.4,-18.9,800.1,1067.4,-14.4,821.1,651.3,831.6
407.3228,1013.1,580.2,780,873,1427.1,1146.9,882.3,1018.2,-5779.8,635.7,920.4,548.7,746.4,427.5,508.8,708,-9,-18,754.5,1053,-14.7,799.8,643.8,816
407.3261,1026,599.7,800.1,893.7,1420.8,1155.3,888.9,1028.1,-4223.7,652.8,942.6,566.1,769.8,445.8,517.8,670.5,-8.4,-18.6,766.8,1061.7,-14.4,805.5,645,836.1
407.3294,1031.7,598.2,806.1,903.6,1439.4,1161.3,898.8,1061.4,1704.3,645.3,946.5,562.2,771.6,438,532.8,675,-8.7,-18.9,783.9,1065,-13.8,800.4,663,844.5
407.3328,1034.7,598.5,806.4,905.7,1481.7,1159.2,895.2,1092,6224.4,630.6,955.2,570.3,775.8,446.4,561.9,675.9,-8.7,-18.6,816,1080.3,-14.1,790.8,660.9,829.5
407.3361,1020.6,594,801.3,902.1,1503.3,1154.1,894.6,1093.8,4446,633.9,952.5,577.2,770.1,433.8,539.1,689.4,-8.7,-18.6,815.7,1075.5,-14.1,798.9,661.2,815.4
407.3394,1020.9,603,816.9,910.2,1491.9,1160.7,890.1,1072.8,-1333.8,653.7,975.9,594,780.3,431.4,506.1,672,-8.4,-18.6,826.8,1080.6,-14.7,806.1,652.8,817.8
407.3428,1025.1,607.8,816,906,1449.9,1154.7,888,1039.5,-5779.8,649.5,978.9,609.6,778.5,438.9,499.2,672.6,-9,-18.9,808.8,1105.5,-14.4,806.1,644.1,820.8
407.3461,1023.3,606,816.3,905.1,1419.9,1153.2,891.9,1027.5,-4075.5,634.2,976.2,604.2,772.8,435.9,515.4,674.1,-8.4,-18,781.5,1083,-14.1,792.9,645.9,822.3
407.3494,1026.3,611.1,821.4,912.3,1444.2,1157.4,896.1,1059.6,1704.3,631.2,981,595.5,776.7,433.5,525.6,671.7,-8.4,-18.6,781.2,1087.8,-13.8,793.2,655.8,822.3
407.3528,1036.2,619.5,833.7,921,1497.6,1162.5,894.6,1096.2,6150.3,626.7,972.3,541.2,778.5,436.5,561.3,675.3,-8.7,-18.6,824.4,1042.5,-14.1,790.2,658.2,817.2
