Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
231.5433,525.9,-795.9,-968.1,162.9,859.8,42.9,-208.8,-242.1,-1852.5,-654.6,-1505.1,-2148.6,-1165.5,-1173,-428.7,-294.9,-15,3.3,-1979.1,-1256.1,-21.9,-587.1,-3663.9,-705.6
231.5467,515.4,-807.3,-995.1,143.1,820.5,26.1,-222.9,-258.3,-1926.6,-682.5,-1527.6,-2170.2,-1169.4,-1180.2,-433.8,-304.2,-15.3,3,-2004,-1258.5,-23.1,-609,-3671.4,-723
231.55,519,-795.6,-999.9,149.1,843.6,28.5,-218.1,-252.9,-2297.1,-672.9,-1518.3,-2179.5,-1154.1,-1177.8,-435.6,-308.7,-15.6,3.6,-2004,-1277.1,-22.5,-605.7,-3666.9,-714.3
231.5533,518.7,-793.5,-996.9,156.3,846,49.2,-207.3,-251.7,-2223,-656.4,-1514.1,-2172.6,-1152.6,-1184.7,-454.8,-302.1,-15,3.6,-1996.8,-1284.9,-22.5,-598.5,-3654.3,-711
231.5567,510.6,-804,-1004.4,140.7,841.5,51.6,-216.6,-261,-2000.7,-671.4,-1530,-2203.5,-1167.9,-1182.9,-444.9,-302.4,-15.6,3.3,-2015.7,-1302.6,-22.5,-603,-3663.9,-707.1
231.56,503.1,-803.1,-1000.2,142.2,820.5,48,-223.5,-265.2,-1704.3,-672.3,-1532.7,-2183.1,-1172.4,-1196.4,-450.3,-310.8,-15.3,3.3,-1990.2,-1300.5,-22.8,-610.5,-3676.8,-703.5
231.5633,500.1,-801.3,-998.7,144.6,837,52.2,-219.9,-261.6,-1926.6,-668.1,-1525.5,-2194.2,-1181.7,-1207.2,-451.5,-302.1,-15,3.3,-2003.1,-1337.1,-22.5,-616.5,-3664.5,-727.2
231.5667,514.2,-784.2,-993.6,158.4,868.5,55.8,-210.9,-252.3,-2000.7,-671.7,-1509,-2192.7,-1176.9,-1192.5,-437.7,-299.7,-15.3,3.3,-2031.9,-1334.1,-22.2,-602.7,-3655.5,-725.1
231.57,522,-794.7,-1004.1,156.6,858.6,41.4,-213.3,-249.9,-2223,-670.5,-1506.6,-2170.5,-1175.7,-1183.2,-419.7,-302.1,-15.3,3.6,-2040.9,-1357.2,-22.5,-596.7,-3661.5,-736.8
231.5733,520.8,-798.9,-1019.7,156,875.1,69,-210.9,-246.9,-2371.2,-671.4,-1486.2,-2178.9,-1183.2,-1196.1,-428.1,-305.4,-15.3,3.6,-2080.5,-1330.5,-22.2,-607.8,-3664.5,-749.1
231.5767,521.7,-809.1,-995.4,158.1,863.7,58.2,-210.9,-243.9,-2000.7,-671.7,-1494.6,-2151.6,-1178.1,-1192.5,-425.7,-294.9,-15,3.6,-2080.8,-1338,-22.8,-600.6,-3661.2,-740.1
231.58,518.7,-817.8,-1003.2,148.5,839.7,28.5,-221.7,-253.2,-1778.4,-677.4,-1502.7,-2178.9,-1180.2,-1191.6,-424.2,-300.3,-15.6,3.3,-2043.6,-1279.8,-22.8,-621.9,-3663.9,-722.4
231.5833,524.1,-815.7,-976.5,152.7,817.2,26.7,-219.3,-246.6,-1926.6,-676.5,-1518,-2162.7,-1184.4,-1196.4,-431.7,-296.7,-15.3,3.9,-1994.1,-1229.4,-22.5,-612.9,-3657.6,-733.8
231.5867,516.9,-819.3,-997.5,149.4,810.3,26.7,-217.8,-250.8,-1926.6,-674.1,-1520.4,-2167.8,-1190.4,-1204.5,-441.6,-302.7,-15.9,3,-2012.4,-1251.6,-22.5,-621.3,-3654.6,-730.8
231.59,524.4,-812.1,-1007.1,154.5,841.5,18.6,-209.7,-242.4,-2297.1,-666.6,-1494.6,-2185.8,-1191,-1201.2,-429.9,-298.8,-15,3.3,-1995,-1265.1,-22.8,-606,-3656.4,-715.5
231.5933,523.8,-815.1,-1008,151.2,851.7,32.4,-220.5,-244.2,-2445.3,-669.9,-1525.5,-2190.3,-1167.9,-1194,-427.2,-305.7,-15.3,3,-2013.6,-1298.7,-22.5,-622.2,-3665.1,-765.6
231.5967,521.1,-810.6,-982.8,146.1,830.4,19.2,-219.3,-247.2,-2074.8,-668.1,-1532.7,-2180.4,-1159.5,-1193.4,-429.9,-296.7,-14.7,3.6,-1991.1,-1333.2,-22.2,-607.5,-3653.4,-718.5
231.6,516,-805.2,-973.2,146.7,819.6,32.4,-229.8,-252,-1778.4,-675.3,-1545,-2193.6,-1156.2,-1198.8,-438.3,-307.5,-15.6,2.7,-2009.7,-1301.7,-22.5,-626.1,-3657.6,-702.9
231.6033,521.7,-797.4,-974.1,154.5,837.9,36.3,-224.4,-244.8,-1926.6,-669.9,-1514.1,-2174.1,-1146.9,-1188.9,-432.6,-307.5,-15.3,3.6,-2033.1,-1259.1,-22.8,-616.5,-3657.3,-701.1
231.6067,521.1,-799.5,-992.7,148.5,826.8,22.2,-225.9,-252,-1778.4,-670.5,-1491.9,-2179.5,-1143.9,-1185.9,-428.4,-306.3,-15,3.6,-2009.7,-1252.2,-22.5,-624,-3653.7,-728.7
231.61,521.4,-787.8,-993,159.6,838.2,22.5,-222.6,-240.3,-2223,-662.7,-1483.2,-2178.6,-1138.5,-1181.7,-432.3,-310.5,-15.3,3.3,-2013.6,-1266.6,-22.2,-599.1,-3648.9,-726.6
231.6133,517.8,-785.4,-982.2,170.7,863.1,53.7,-217.5,-231.9,-2371.2,-651.6,-1470,-2171.1,-1152.3,-1182,-441.3,-314.7,-15,3,-1987.8,-1278.6,-22.5,-590.4,-3640.5,-710.7
231.6167,526.8,-784.5,-990,173.4,881.7,54.9,-205.8,-229.5,-2000.7,-650.4,-1484.7,-2180.4,-1134,-1173.9,-423.3,-301.2,-15.6,3.3,-1992,-1299.9,-22.5,-596.1,-3629.4,-701.4
231.62,527.7,-788.7,-978,168,862.5,46.2,-200.1,-235.2,-1852.5,-656.7,-1495.8,-2172.3,-1140.3,-1175.4,-425.1,-308.1,-15.3,3.6,-1988.7,-1302,-22.5,-599.7,-3635.4,-692.7
231.6233,539.1,-776.7,-974.4,184.5,875.7,63,-190.8,-218.4,-2000.7,-645,-1478.7,-2162.4,-1119.3,-1170,-430.2,-303.6,-15.3,3.9,-1977.9,-1305.6,-22.8,-583.2,-3618.3,-693
231.6267,536.4,-780,-962.4,185.4,905.1,65.4,-192,-222,-1926.6,-646.8,-1478.1,-2152.5,-1141.2,-1173.3,-429.9,-299.1,-15.3,3.3,-1989.9,-1315.5,-22.2,-585.3,-3618.3,-696.9
231.63,541.2,-780.9,-951.3,193.8,892.8,76.2,-188.1,-216.6,-2297.1,-639.9,-1484.1,-2143.8,-1146,-1170,-425.7,-284.1,-14.7,3.6,-2009.4,-1302.3,-22.5,-573.3,-3607.2,-696
231.6333,546.3,-780,-951.6,194.4,877.2,68.7,-184.2,-218.1,-2371.2,-638.1,-1461.3,-2142.3,-1136.1,-1161,-420.6,-282.6,-14.7,3.3,-1984.2,-1247.1,-22.5,-581.7,-3607.8,-672.3
