Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
209.7633,1925.7,-12.3,2356.2,-1713.9,2346.3,1724.4,-603,9824.1,74.1,39.9,-123.3,-209.1,137.7,-216.9,142.8,-111.3,-10.8,-3.9,-1144.5,-755.4,-15.6,-138.9,45.9,468.9
209.7667,1914.6,-12.3,2397.6,-1710.9,2373.9,1735.8,-608.7,9824.1,-222.3,39.6,-45.6,-256.5,132.3,-216.3,135.3,-114,-11.1,-4.2,-1110.3,-798.3,-15.6,-139.2,45.3,474.3
209.77,1910.1,-12.3,2365.2,-1719.9,2369.7,1720.2,-606.3,9824.1,-889.2,27.9,-72.9,-202.2,133.8,-216,135.9,-114.3,-10.8,-3.9,-1133.4,-809.1,-15,-141.6,42,470.4
209.7733,1914.6,-12.6,2364,-1719,2339.4,1714.8,-606.9,9824.1,-1407.9,31.8,-75.6,-190.2,130.8,-217.2,135.6,-112.8,-10.5,-3.6,-1105.2,-749.1,-15.3,-140.1,43.5,470.4
209.7767,1916.4,-12.6,2371.5,-1724.1,2331.3,1712.4,-607.5,9824.1,-2223,36.6,-70.5,-159.6,130.2,-218.7,136.2,-113.1,-10.8,-3.9,-1113,-768.6,-15.9,-145.5,46.8,466.5
209.78,1917.3,-12.6,2360.1,-1728.6,2319.3,1713,-609.6,9824.1,-1259.7,31.5,-114.6,-206.4,129.9,-214.2,135.3,-111.3,-10.8,-3.9,-1136.4,-757.2,-15.6,-146.7,42,467.1
209.7833,1916.4,-12,2354.7,-1728.6,2317.5,1719.3,-608.1,9824.1,-148.2,35.7,-119.7,-228.3,125.4,-212.1,137.1,-111.6,-11.1,-4.5,-1165.2,-796.2,-15.6,-146.1,44.7,467.7
209.7867,1912.2,-12.3,2349.9,-1721.7,2334.3,1712.7,-609.9,9824.1,-296.4,35.1,-105.6,-228.9,120,-214.8,135,-111,-10.8,-4.2,-1172.4,-793.2,-15,-140.7,43.5,469.2
209.79,1911.9,-12.3,2356.2,-1731,2341.2,1716,-610.5,9824.1,-889.2,38.7,-117.6,-208.2,137.4,-217.8,128.1,-110.1,-10.5,-3.9,-1179,-744.9,-15.6,-134.4,45.9,469.5
209.7933,1914.9,-12.6,2341.5,-1717.5,2309.7,1725.9,-606.6,9824.1,-1630.2,38.1,-116.1,-253.8,130.2,-214.2,127.8,-110.4,-10.8,-3.9,-1134.9,-799.2,-15.3,-142.2,46.2,466.2
209.7967,1914.6,-12,2359.5,-1715.7,2318.4,1723.5,-607.2,9824.1,-2223,30.6,-168.9,-240.3,126.3,-215.7,129.3,-111.3,-10.8,-3.9,-1164.9,-833.1,-15.6,-136.5,48.3,465
209.8,1914.6,-12.9,2348.4,-1717.8,2320.8,1722.9,-608.7,9824.1,-1259.7,39,-102.9,-215.7,111,-213.6,131.7,-113.7,-10.5,-4.2,-1155,-792.6,-15.3,-141.6,42.3,471.6
209.8033,1911.3,-12.3,2369.7,-1731.6,2349.9,1724.4,-607.2,9824.1,74.1,35.4,-54.6,-188.4,117.3,-224.1,135,-115.8,-10.8,-3.9,-1131,-771.6,-15.3,-135.6,45.6,473.7
209.8067,1910.4,-12.9,2334.6,-1723.2,2316.6,1716.3,-612.6,9824.1,-148.2,33,-79.5,-199.8,137.1,-219,135,-116.7,-11.1,-4.2,-1118.7,-780.3,-15.6,-138.6,43.5,468
209.81,1911.6,-11.7,2379.3,-1720.2,2301.6,1718.4,-604.5,9824.1,-1037.4,36.9,-55.2,-201.6,148.2,-218.1,138.3,-116.1,-10.8,-3.9,-1119.9,-751.5,-15.3,-141,44.7,478.5
209.8133,1916.4,-12,2342.1,-1724.1,2330.1,1717.8,-602.1,9824.1,-1704.3,30.9,-82.8,-236.4,149.7,-219.6,139.5,-117,-10.5,-4.2,-1124.1,-785.7,-15.9,-141.6,45.3,472.8
209.8167,1909.8,-12,2376.3,-1726.8,2330.1,1717.8,-605.4,9824.1,-2223,40.5,-114.9,-221.7,128.4,-221.7,140.4,-112.8,-10.8,-3.6,-1127.7,-766.5,-15.3,-132.9,43.8,476.1
209.82,1915.8,-12.3,2335.5,-1734.3,2301,1713.9,-603.9,9824.1,-1185.6,42.9,-92.1,-168.3,133.5,-220.2,141.9,-113.1,-10.8,-4.2,-1146.6,-762.9,-15.6,-133.8,46.5,476.7
209.8233,1915.5,-12,2377.5,-1716,2303.7,1712.1,-600.6,9824.1,74.1,48.6,-72.9,-169.2,141.3,-217.8,144,-113.4,-11.1,-3.6,-1134,-768.9,-15,-135,45.9,475.5
209.8267,1912.8,-12.3,2343.3,-1722.6,2302.8,1704.9,-609.6,9824.1,-222.3,41.1,-88.8,-180.6,134.4,-220.2,144.3,-112.5,-10.8,-3.9,-1132.5,-769.5,-15.6,-134.7,43.5,476.4
209.83,1912.5,-12,2351.4,-1730.7,2306.7,1703.7,-607.5,9824.1,-815.1,37.8,-102.6,-225.9,131.1,-221.4,138.9,-116.4,-10.8,-3.6,-1122,-760.2,-15.3,-134.4,42.6,470.1
209.8333,1913.1,-12,2343.9,-1725.3,2285.1,1716.3,-601.5,9824.1,-1556.1,38.4,-137.1,-237.3,135.6,-223.8,135.6,-115.8,-10.8,-3.9,-1129.5,-825.3,-14.7,-138.6,45,476.7
209.8367,1906.5,-12.3,2376.3,-1717.2,2309.1,1704.3,-604.2,9824.1,-2223,37.8,-104.1,-234.9,128.1,-220.8,136.2,-114.9,-10.5,-3.6,-1132.8,-830.1,-15,-132.9,46.5,469.8
209.84,1911.6,-12,2335.8,-1716.3,2287.5,1710.6,-603,9824.1,-1259.7,38.4,-70.2,-222,132.6,-225,137.7,-113.1,-10.5,-3.6,-1140,-776.1,-15.6,-141,47.7,472.8
209.8433,1917.3,-12.6,2356.5,-1727.4,2309.7,1703.4,-601.8,9824.1,74.1,49.5,-33.6,-167.4,136.2,-219,140.4,-116.7,-10.5,-4.2,-1107.3,-713.4,-15.3,-128.1,43.5,480.3
209.8467,1922.1,-12.3,2343.6,-1723.2,2294.7,1704.9,-602.1,9824.1,-74.1,51,-58.8,-164.1,140.4,-219.3,138,-114.9,-10.8,-4.2,-1103.4,-761.1,-15.3,-132,45.6,479.7
209.85,1918.2,-12.3,2361.3,-1729.5,2309.4,1711.2,-604.5,9824.1,-889.2,44.4,-87.9,-184.2,135,-216.6,141.6,-113.7,-10.8,-3.9,-1133.7,-774.3,-15.3,-125.1,45.3,479.4
209.8533,1918.8,-12.3,2315.1,-1740.9,2289.6,1710.9,-602.1,9824.1,-1556.1,42.3,-120.6,-193.2,136.8,-215.4,140.1,-112.2,-10.5,-4.2,-1156.5,-757.8,-15.6,-128.4,45.3,473.7
209.8567,1919.1,-11.7,2334.9,-1738.8,2290.8,1704.3,-600.6,9824.1,-2297.1,42,-83.7,-231.9,131.1,-214.5,140.7,-113.1,-10.5,-3.9,-1130.7,-773.4,-15.3,-135.9,47.4,467.4
209.86,1921.2,-11.7,2346.9,-1730.7,2286.9,1705.8,-594.9,9824.1,-1259.7,34.8,-98.7,-231,133.8,-215.7,138.6,-114.6,-10.8,-4.5,-1147.2,-782.7,-15.6,-143.4,43.8,474
209.8633,1907.1,-12,2337,-1739.1,2285.4,1706.7,-597.9,9824.1,0,33,-99.3,-228.6,122.4,-216,138.3,-112.5,-11.1,-4.5,-1173.3,-791.1,-15.3,-139.2,43.8,474.3
209.8667,1911,-11.4,2323.8,-1744.2,2301.6,1712.1,-601.8,9824.1,-296.4,29.4,-99.9,-232.5,99.6,-217.2,133.5,-114,-10.5,-3.6,-1158.3,-799.8,-15.3,-146.1,44.4,475.2
209.87,1908.9,-12.3,2340.3,-1732.2,2304.3,1710.3,-603.3,9824.1,-889.2,38.7,-113.1,-222.6,132.6,-215.1,135.6,-112.5,-10.8,-3.9,-1151.4,-831,-15.3,-145.2,41.4,471
209.8733,1905,-12.3,2322.9,-1731,2298.9,1703.4,-605.7,9824.1,-1556.1,43.2,-113.7,-209.7,139.2,-212.7,135.3,-115.8,-10.8,-3.6,-1107.9,-769.5,-15.3,-143.1,42.9,467.4
209.8767,1910.7,-12,2333.4,-1748.7,2278.5,1698.9,-603.9,9824.1,-2148.9,43.8,-94.5,-222.6,138.3,-215.1,138.6,-112.5,-10.8,-4.2,-1148.4,-759.6,-15.3,-136.5,43.2,464.7
209.88,1910.4,-12.3,2356.8,-1733.4,2310.6,1698.6,-599.4,9824.1,-1185.6,45.3,-74.4,-200.4,135,-210.3,136.8,-111.6,-10.5,-4.2,-1132.5,-787.8,-15.3,-144,45.6,472.2
209.8833,1908,-12.9,2341.8,-1738.8,2287.2,1681.5,-603.3,9824.1,0,43.2,-94.2,-168.6,135,-215.7,139.8,-113.1,-10.8,-3.9,-1148.7,-747,-15.3,-138.3,44.1,465.6
209.8867,1900.8,-12.6,2324.4,-1740.3,2274.6,1686.6,-609.9,9824.1,-370.5,27.6,-93.6,-233.1,131.7,-220.8,137.4,-113.4,-10.8,-4.2,-1174.5,-804,-15.3,-139.5,42.3,471.6
