Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
362.4328,164.1,63.9,7.5,-331.8,2686.2,-922.2,84.9,-297.9,-5409.3,-182.1,-756.6,-920.7,-973.2,-342.9,-176.7,-519.3,-8.1,-23.4,-299.1,-553.8,-15.3,88.5,-730.2,-505.2
362.4361,163.2,61.8,6.6,-334.2,2693.1,-927,86.4,-247.5,-815.1,-185.4,-745.8,-930.6,-980.7,-338.7,-177.3,-519.3,-8.4,-23.4,-332.7,-561.3,-15.6,91.5,-732.3,-507
362.4394,168,72.9,9.9,-332.7,2710.2,-927.9,86.4,-164.4,5335.2,-185.1,-722.7,-938.7,-992.4,-336.9,-174.6,-519.3,-8.7,-23.7,-334.5,-579.6,-15.3,82.5,-730.2,-509.1
362.4428,173.1,80.1,19.5,-324,2721.9,-924.3,90,-142.5,4890.6,-171,-733.8,-932.1,-1013.1,-332.7,-172.5,-520.8,-8.1,-23.4,-290.7,-588.3,-15,94.2,-728.4,-493.8
362.4461,174.3,84,13.2,-326.1,2701.8,-925.8,88.5,-242.1,-3779.1,-169.2,-769.2,-901.8,-995.4,-332.7,-167.4,-518.4,-8.1,-23.1,-289.8,-567.6,-15,101.4,-731.7,-494.4
362.4494,178.2,87.6,13.5,-325.8,2687.7,-924.3,87.3,-303.6,-7706.4,-168.6,-746.7,-914.1,-985.8,-325.8,-164.7,-514.5,-8.4,-23.4,-283.5,-560.4,-15.3,100.2,-726.6,-507.9
362.4528,182.4,96.6,15.3,-325.5,2684.1,-928.8,90.9,-291.6,-5409.3,-167.1,-735,-915.3,-966,-323.1,-165.9,-516.6,-8.1,-23.4,-289.8,-554.4,-15.3,99.3,-727.8,-516.3
362.4561,184.5,109.8,19.5,-321,2701.5,-926.1,85.8,-234.3,-815.1,-163.2,-735.6,-914.1,-1000.5,-316.8,-165.9,-520.8,-8.7,-23.1,-280.8,-545.1,-15,101.7,-726.6,-502.8
362.4594,190.8,115.8,34.5,-313.2,2716.2,-922.8,88.2,-150.6,5187,-160.2,-702.6,-902.4,-975.6,-316.5,-165,-529.8,-8.1,-23.4,-289.8,-536.1,-15.3,103.2,-727.5,-504.6
362.4628,198,113.7,39.9,-307.2,2728.2,-920.7,88.2,-124.5,4964.7,-153.9,-729.3,-899.4,-970.2,-307.2,-159.9,-522,-8.1,-23.4,-276.6,-533.7,-15,112.2,-723.6,-495.6
362.4661,194.4,120.9,36,-302.7,2720.1,-917.4,84,-221.1,-3779.1,-151.5,-721.5,-891.3,-959.4,-311.1,-165.3,-519.6,-8.1,-23.4,-269.7,-525.6,-15.3,111,-730.2,-489.6
362.4694,199.8,123.3,41.1,-297.3,2719.2,-909.9,96,-279,-7706.4,-139.5,-720.9,-876.3,-980.1,-307.8,-162,-509.1,-8.4,-23.4,-251.1,-513.6,-15,121.2,-720.9,-480.9
362.4728,190.5,125.4,36,-298.5,2720.1,-911.7,99.3,-264.6,-5483.4,-144.3,-706.8,-879.9,-999.6,-321.3,-170.4,-509.7,-7.8,-23.1,-273.3,-529.8,-15.3,119.1,-720.3,-486.6
362.4761,191.1,124.8,41.1,-295.8,2733.9,-912,103.5,-208.2,-889.2,-144.9,-706.8,-885.3,-975.9,-320.7,-172.5,-503.7,-8.4,-23.7,-279.9,-539.1,-15.6,121.2,-716.7,-484.5
362.4794,184.2,124.8,36,-301.2,2744.4,-907.2,104.4,-128.7,5409.3,-155.4,-694.2,-892.2,-987.3,-336.6,-177.6,-503.7,-7.8,-23.1,-273.3,-536.4,-15.3,118.8,-719.7,-489.9
362.4828,182.1,85.5,30.9,-306.9,2733.6,-912.3,103.8,-115.2,5038.8,-157.5,-718.8,-899.4,-985.8,-335.4,-177.3,-502.2,-8.4,-23.4,-283.5,-537,-15.3,108.6,-717.3,-494.1
362.4861,172.2,85.8,27.9,-314.7,2718.6,-917.1,99.3,-223.2,-3630.9,-174.3,-755.1,-908.1,-989.4,-351.6,-182.7,-506.1,-8.1,-23.1,-327.9,-543.9,-15,100.5,-735,-503.7
362.4894,170.4,70.5,18.6,-322.8,2701.5,-920.7,97.8,-296.1,-7780.5,-180.9,-769.2,-917.1,-1008,-346.5,-188.1,-512.7,-8.7,-23.4,-322.5,-558,-15,93,-740.7,-519.3
362.4928,165.3,84.6,18,-330.9,2703.3,-924,100.8,-285,-5483.4,-189,-764.1,-929.1,-1060.2,-356.1,-188.1,-515.4,-8.4,-23.4,-314.7,-574.5,-15.3,86.4,-743.7,-516
362.4961,164.1,54.3,-4.8,-342.9,2690.7,-924.6,94.5,-242.1,-1037.4,-199.5,-752.7,-924.9,-1003.8,-360.3,-184.2,-521.1,-8.1,-23.1,-324.9,-563.4,-15.3,79.2,-745.8,-520.5
362.4994,160.5,41.1,-30,-356.7,2695.5,-933,85.8,-168.6,5335.2,-207.9,-730.5,-938.1,-1013.1,-363.6,-189,-526.5,-8.1,-23.4,-321,-557.7,-15,79.5,-746.7,-542.7
362.5028,160.5,47.4,-32.4,-361.5,2692.8,-927.3,82.8,-150.9,4964.7,-207.3,-753.3,-928.2,-1015.2,-362.1,-187.2,-529.8,-8.1,-23.4,-324.9,-552,-14.7,76.5,-746.7,-519.9
362.5061,156.9,44.4,-39.6,-374.4,2670.3,-947.1,77.4,-260.7,-3927.3,-213,-795.6,-937.8,-1029.3,-360.9,-187.2,-527.4,-8.7,-23.1,-329.7,-561.6,-15.3,74.4,-746.1,-496.2
362.5094,161.1,50.4,-35.1,-374.1,2658,-949.5,82.5,-326.4,-7706.4,-210.9,-793.8,-945.9,-1034.1,-358.2,-183.6,-525.6,-8.1,-23.1,-332.7,-566.7,-15.3,76.5,-745.8,-511.5
362.5128,157.8,48,-35.4,-375.6,2658.9,-951.6,84,-313.5,-5483.4,-213.6,-784.2,-953.1,-1037.4,-356.4,-183,-527.7,-8.4,-23.4,-335.7,-585.3,-15,71.4,-747,-519.6
362.5161,159,73.5,-22.5,-369.6,2672.1,-946.5,87.9,-258.9,-1037.4,-213,-771.3,-957.6,-1111.5,-354.6,-183,-529.8,-8.1,-23.1,-334.8,-583.8,-15,73.8,-747.3,-522.6
362.5194,167.4,78.6,-0.6,-357.6,2699.4,-932.4,89.4,-171.6,5261.1,-194.1,-765.3,-944.4,-1073.1,-343.8,-177.6,-531.3,-8.7,-23.7,-339.6,-583.8,-15,86.7,-739.8,-511.2
362.5228,172.5,57.9,-1.5,-351.6,2708.4,-933.6,90.3,-152.1,5038.8,-192.6,-781.8,-940.5,-1002,-334.5,-171.9,-528.9,-7.8,-22.8,-326.7,-580.8,-15.3,87.6,-737.1,-508.2
362.5261,174.3,71.7,-5.4,-354.6,2692.8,-935.1,86.1,-250.5,-3927.3,-192.6,-790.8,-949.8,-1005.3,-338.1,-172.2,-525,-8.1,-23.4,-335.4,-573.9,-15.3,98.7,-739.8,-510.6
362.5294,178.2,74.4,-12.9,-353.1,2682.6,-932.1,84.6,-313.8,-7780.5,-186.6,-763.5,-927.9,-991.2,-331.5,-169.5,-530.1,-8.1,-23.1,-332.1,-555.9,-15,96.9,-743.7,-518.1
362.5328,180.6,69.3,-8.4,-350.1,2682.3,-934.2,82.5,-298.8,-5705.7,-185.7,-748.5,-922.5,-981,-329.7,-169.5,-528.9,-8.4,-23.7,-321.3,-558.9,-15.3,100.2,-738.6,-516
362.5361,180.6,80.4,-4.8,-348,2694.9,-929.7,82.8,-244.8,-963.3,-184.5,-738.6,-921.9,-981.3,-331.2,-170.4,-526.5,-8.7,-23.4,-300.6,-551.1,-15,95.4,-742.8,-514.8
362.5394,183.6,90.6,0.9,-340.8,2708.4,-927,87.3,-157.2,5335.2,-183.3,-730.2,-922.2,-987.9,-325.8,-170.7,-527.4,-8.1,-23.4,-301.2,-556.2,-15.3,94.2,-743.7,-522.3
362.5428,187.2,87.6,3.9,-337.5,2711.7,-929.4,84.3,-137.1,5112.9,-177,-736.8,-924.6,-990,-324,-168.6,-525,-8.1,-23.7,-304.2,-556.8,-15.6,99.3,-741.3,-505.5
362.5461,186.9,93,3.9,-333.9,2696.7,-929.1,82.5,-239.1,-3927.3,-172.8,-766.8,-924.6,-981.9,-327.6,-168.9,-520.5,-8.1,-23.4,-290.1,-549,-15.3,104.1,-744.6,-501
362.5494,184.2,94.2,6.3,-338.4,2683.8,-927.6,83.4,-306.3,-7706.4,-170.1,-767.4,-922.2,-997.5,-326.7,-165,-519,-8.1,-24,-292.8,-541.5,-15.3,102.9,-740.7,-514.5
362.5528,183.9,100.2,13.8,-328.2,2695.8,-928.2,84.3,-287.7,-5409.3,-167.1,-745.5,-925.8,-999,-319.8,-165.9,-518.7,-8.1,-23.1,-297.6,-539.4,-15,100.8,-737.1,-505.8
362.5561,183.3,91.8,21.6,-326.7,2705.7,-930.9,80.4,-235.2,-963.3,-169.8,-731.4,-922.2,-978,-318.9,-171.6,-517.8,-8.4,-23.4,-301.5,-547.5,-15.6,93.3,-742.2,-501.9
362.5594,189,107.7,22.5,-317.7,2723.4,-926.4,85.8,-146.4,5409.3,-176.7,-721.5,-920.1,-990,-320.4,-170.1,-512.4,-8.1,-23.1,-300.3,-542.4,-15.3,95.1,-736.2,-518.4
362.5628,184.5,105.9,25.5,-315.3,2728.8,-924.9,88.8,-126.3,4816.5,-172.8,-755.7,-911.1,-1001.7,-320.4,-167.1,-510.9,-8.1,-24,-308.4,-550.5,-15.6,99.6,-735.3,-506.7
362.5661,180.3,90,26.7,-316.2,2713.5,-919.8,79.8,-228.6,-3853.2,-173.1,-772.2,-909,-1021.8,-321.6,-169.5,-513,-8.4,-23.4,-295.8,-561,-15,96.6,-747.3,-516.3
362.5694,176.1,94.2,17.4,-319.2,2700.6,-919.8,85.8,-296.4,-7706.4,-177.3,-735.6,-924.6,-1001.4,-327.6,-173.1,-511.8,-8.4,-23.7,-287.1,-557.7,-15.3,94.5,-749.4,-506.4
362.5728,174.9,94.8,15.3,-326.4,2700,-922.8,94.2,-284.1,-5557.5,-183.9,-742.5,-928.5,-1018.5,-324.6,-171.3,-509.7,-8.1,-23.1,-306.6,-560.1,-15.3,102.6,-738.6,-500.1
362.5761,174.3,92.1,17.1,-326.7,2700.9,-928.5,97.2,-232.5,-963.3,-179.7,-730.5,-909.6,-1035,-325.2,-177.3,-511.5,-8.4,-23.7,-324.9,-545.7,-15,99.3,-736.8,-512.4
362.5794,174.6,99.9,22.5,-328.2,2711.7,-918.3,98.7,-149.7,5335.2,-187.2,-741.6,-920.4,-1040.4,-332.1,-181.5,-516.3,-8.4,-23.4,-320.7,-545.1,-15,90.3,-734.1,-528.9
362.5828,173.4,86.7,8.7,-335.4,2709,-939.3,91.5,-138.3,4890.6,-191.4,-757.8,-930.3,-1024.5,-332.7,-181.2,-520.2,-8.4,-23.7,-304.8,-567,-15,87.6,-733.5,-513.6
362.5861,174,69.6,-0.3,-341.7,2690.7,-938.4,93,-238.2,-3927.3,-193.8,-784.8,-930.6,-1022.1,-333.3,-178.8,-518.1,-8.4,-23.4,-321.6,-571.5,-15.3,87,-738,-522.3
362.5894,175.2,70.2,-13.5,-349.5,2669.4,-940.2,87.3,-311.4,-8002.8,-197.4,-786.3,-941.7,-1023.9,-336.3,-179.1,-525,-8.4,-23.7,-344.7,-575.4,-15,84.3,-740.4,-504.9
362.5928,169.8,72.3,-4.5,-348.6,2675.4,-942.9,84.9,-297.6,-5483.4,-201,-800.1,-933,-1022.7,-340.8,-177.3,-520.5,-8.1,-23.1,-335.1,-561.9,-15,84.9,-735,-522
362.5961,173.1,65.1,-6.3,-349.8,2680.8,-943.2,87.6,-249,-1037.4,-210.9,-781.8,-945.6,-1042.8,-335.4,-175.8,-523.8,-7.8,-23.4,-347.7,-579,-15.3,78.9,-740.1,-535.5
