Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
197.7933,-114.3,-69.9,-863.7,-206.1,138.6,-472.2,-118.2,-292.8,-1259.7,-30.3,-284.7,-144.6,-138.3,-93.9,-22.5,-79.8,-8.7,-17.7,-116.7,-870,-13.8,43.5,-174.3,-231.6
197.7967,-110.7,-63.6,-854.4,-198.9,144,-472.5,-119.1,-293.7,-2297.1,-20.1,-280.2,-143.4,-130.5,-87.3,-19.5,-78.6,-8.4,-17.4,-107.4,-869.1,-14.1,45.3,-172.2,-228.6
197.8,-111.3,-65.7,-855.6,-201.6,140.4,-477.9,-123.6,-292.5,-1556.1,-24,-280.2,-141.9,-133.2,-85.8,-17.4,-77.7,-8.1,-17.1,-108.6,-871.2,-13.8,43.2,-174.3,-230.1
197.8033,-111.6,-64.2,-853.5,-198.9,141,-485.1,-123.9,-292.8,-1926.6,-26.4,-275.4,-142.2,-136.5,-92.1,-21.9,-79.2,-8.4,-17.7,-108.9,-869.1,-14.1,36.9,-182.7,-235.5
197.8067,-109.5,-62.7,-849.6,-192,143.1,-485.7,-127.5,-320.7,-4594.2,-30.9,-277.5,-137.4,-137.4,-94.8,-20.4,-84.9,-8.4,-17.1,-109.2,-865.2,-14.4,38.1,-186.9,-236.1
197.81,-111.6,-60.9,-845.7,-188.4,147.3,-482.7,-123.3,-316.8,-3260.4,-34.2,-267.3,-131.1,-138.6,-97.5,-27,-84,-8.4,-17.1,-103.2,-861.3,-14.1,36,-183.6,-234
197.8133,-105.3,-56.4,-837.6,-178.8,157.2,-477,-117.3,-286.8,-1185.6,-29.4,-261.9,-123,-131.1,-91.5,-24.3,-77.1,-8.4,-17.4,-95.7,-854.7,-14.1,42.3,-178.8,-228
197.8167,-102.6,-51.6,-830.7,-176.1,162.9,-474.6,-120.3,-285.9,-2000.7,-23.7,-255.9,-113.1,-126.3,-89.7,-22.8,-76.5,-8.4,-17.7,-87,-845.1,-13.8,45.3,-176.7,-224.4
197.82,-103.5,-56.7,-830.7,-175.2,162.9,-468,-122.7,-285.6,-1407.9,-27.6,-250.5,-109.5,-121.8,-93,-26.7,-76.5,-8.4,-17.4,-80.1,-838.5,-14.1,37.5,-177.6,-223.8
197.8233,-109.8,-61.2,-836.4,-180,160.2,-472.2,-121.8,-284.1,-1852.5,-33,-252.6,-115.2,-129.9,-96.9,-27,-79.5,-8.4,-17.4,-85.8,-843.3,-13.5,33.3,-181.2,-232.8
197.8267,-114.9,-71.1,-840.6,-180.3,159.6,-466.8,-119.4,-312,-4371.9,-39,-258.6,-115.8,-132.6,-98.1,-29.4,-81.3,-8.7,-17.7,-90.9,-840,-13.8,27.6,-185.4,-231.9
197.83,-113.1,-71.7,-841.8,-183.6,159,-464.7,-111.9,-310.5,-3408.6,-40.2,-252,-117,-135.3,-98.7,-26.7,-76.8,-8.1,-17.4,-91.2,-841.8,-13.8,30,-180.9,-226.5
197.8333,-117.9,-78.9,-847.5,-186.3,159.9,-469.8,-113.4,-290.1,-1482,-42.3,-258.9,-114.3,-140.4,-102.6,-29.4,-78.9,-8.1,-17.4,-93.6,-837,-13.5,29.1,-182.7,-225.3
197.8367,-117.3,-80.7,-853.5,-191.1,159,-466.5,-110.7,-296.4,-2371.2,-46.8,-258,-114,-142.5,-103.2,-28.5,-73.8,-8.4,-17.4,-95.1,-837.3,-13.8,27.3,-184.5,-225.6
197.84,-117.3,-79.5,-855,-191.4,156.6,-469.5,-112.8,-295.8,-1630.2,-48.6,-256.2,-117,-143.1,-100.8,-25.8,-76.8,-8.7,-17.4,-94.2,-838.8,-14.1,20.7,-188.1,-228.9
197.8433,-109.8,-68.7,-849.9,-184.5,162.9,-466.5,-112.8,-284.1,-1852.5,-39.6,-246.3,-108.9,-131.4,-91.5,-25.2,-75,-8.7,-17.4,-83.1,-833.4,-14.1,30.3,-183.9,-223.2
197.8467,-109.2,-66,-843,-186,164.1,-465.6,-108,-313.2,-4371.9,-38.7,-243.6,-97.5,-129.6,-90.9,-25.8,-74.1,-8.4,-17.7,-73.8,-827.4,-14.1,35.1,-178.8,-222
197.85,-113.7,-69.6,-850.8,-195.6,150.3,-474,-114,-320.4,-3408.6,-49.8,-251.1,-110.1,-132.9,-96.6,-21,-77.4,-8.4,-17.7,-81.9,-835.2,-14.1,21,-186.6,-231.9
197.8533,-108.3,-63.9,-843.6,-189.3,159.9,-469.2,-113.1,-291.9,-1333.8,-45.3,-242.4,-102,-130.8,-94.2,-20.7,-73.8,-8.4,-17.7,-74.1,-822.9,-14.1,26.7,-182.4,-223.5
197.8567,-103.8,-58.2,-833.7,-182.4,165.9,-469.5,-116.1,-292.2,-2148.9,-40.8,-231.6,-95.4,-120.9,-88.2,-19.8,-76.8,-8.7,-17.4,-70.8,-816,-14.4,33.6,-185.7,-224.1
197.86,-103.2,-56.1,-834,-179.1,168,-467.4,-115.8,-290.4,-1556.1,-40.2,-222.6,-90.3,-123.9,-91.5,-20.4,-76.5,-8.4,-17.4,-71.4,-815.7,-13.8,28.8,-186.9,-226.2
197.8633,-103.8,-53.4,-830.1,-178.5,166.8,-467.4,-117,-285.9,-1778.4,-44.4,-228.9,-88.8,-123,-92.1,-22.5,-80.7,-8.1,-17.4,-68.7,-814.8,-13.5,30.6,-185.4,-227.1
197.8667,-103.8,-51.9,-826.2,-173.1,168.9,-464.1,-113.7,-314.4,-4223.7,-41.4,-221.1,-85.2,-124.5,-92.7,-21,-81.9,-9,-17.7,-60.6,-810.6,-14.1,28.5,-187.5,-225.9
197.87,-102,-52.8,-824.7,-174.3,173.1,-464.4,-114.3,-311.4,-3334.5,-40.2,-220.2,-83.1,-122.1,-92.4,-16.2,-81.3,-8.7,-17.4,-57.3,-812.7,-14.1,23.7,-187.8,-228.9
197.8733,-101.7,-54.3,-823.8,-175.2,175.5,-463.8,-114.3,-289.2,-1185.6,-42.3,-213.3,-81.6,-124.5,-95.7,-19.5,-88.2,-8.4,-17.4,-55.8,-813,-13.8,23.1,-188.7,-227.7
197.8767,-108.9,-62.4,-829.5,-179.1,169.8,-469.2,-121.8,-298.2,-2223,-56.7,-216.3,-85.5,-131.7,-100.8,-18,-87.9,-8.4,-17.4,-59.4,-823.8,-13.5,12,-197.1,-233.1
197.88,-108.3,-61.2,-827.7,-174.3,174.9,-468.3,-118.2,-290.7,-1482,-57.6,-208.8,-79.5,-132.6,-98.4,-23.4,-89.7,-8.4,-17.4,-54.3,-818.1,-13.8,11.1,-196.8,-232.8
197.8833,-104.4,-57,-824.4,-168.9,180,-462,-119.7,-283.5,-1852.5,-49.8,-206.4,-72.3,-128.1,-99.9,-30.6,-90.9,-8.7,-17.7,-50.7,-807,-13.5,17.4,-192.6,-227.1
197.8867,-105.6,-57,-824.4,-166.2,176.4,-458.1,-116.4,-311.4,-4446,-51,-209.7,-70.8,-129.6,-102.9,-38.1,-79.5,-8.4,-17.1,-58.5,-802.8,-14.1,19.8,-189.9,-222.9
197.89,-104.7,-60.6,-827.7,-170.1,174.3,-468.3,-117,-312,-3260.4,-57.9,-209.4,-72.6,-133.8,-98.1,-30.3,-83.7,-9,-17.7,-61.5,-801.9,-13.5,12.6,-193.8,-224.4
197.8933,-104.7,-57.3,-822,-165.6,180.6,-459.6,-114.3,-282.9,-1333.8,-50.4,-200.7,-66.3,-137.4,-98.7,-30.3,-83.7,-8.1,-17.7,-52.2,-795.6,-14.1,23.7,-190.2,-218.4
197.8967,-106.2,-61.5,-825.6,-170.1,176.4,-465,-118.5,-290.7,-2074.8,-55.2,-201.3,-69.9,-134.1,-97.8,-28.2,-84,-8.4,-17.1,-62.4,-796.8,-14.1,15,-195.3,-222.3
197.9,-107.4,-58.2,-826.8,-166.2,176.4,-459.6,-114.9,-282.6,-1407.9,-49.5,-194.7,-66,-124.5,-98.4,-26.4,-79.8,-8.7,-17.4,-53.4,-795.6,-13.5,20.7,-186.9,-222.3
197.9033,-106.8,-63.3,-826.2,-168.9,178.2,-459,-118.5,-278.4,-1704.3,-48.9,-202.8,-72.9,-126.3,-99.3,-33.3,-85.5,-8.7,-17.1,-49.8,-798,-14.4,18,-186.6,-222.3
197.9067,-107.1,-55.2,-825,-169.8,177.9,-447.6,-118.5,-300.9,-4520.1,-44.7,-204.6,-75.3,-121.5,-102.3,-36.3,-84.3,-8.7,-17.4,-50.7,-797.4,-13.8,22.5,-186,-220.5
197.91,-107.1,-64.2,-826.5,-171,177,-450.9,-116.7,-303.9,-3334.5,-49.5,-203.4,-76.8,-124.2,-98.1,-33.6,-84.9,-8.4,-17.4,-51.6,-802.2,-14.1,25.2,-185.4,-218.7
197.9133,-106.8,-61.2,-828.6,-173.1,178.8,-453.6,-121.2,-278.1,-1259.7,-51,-214.5,-74.4,-132,-98.7,-30.6,-84.3,-8.4,-17.7,-55.5,-801.6,-14.1,25.5,-187.2,-218.1
197.9167,-104.4,-60,-825.6,-172.5,175.8,-449.7,-113.1,-281.7,-2223,-48.3,-213,-78,-126.6,-96.3,-27.6,-85.5,-8.4,-17.7,-54.3,-802.5,-14.1,21,-187.8,-222.9
197.92,-110.7,-65.7,-829.8,-176.7,170.4,-452.4,-121.8,-280.8,-1482,-50.4,-218.1,-83.4,-126,-96.3,-33,-90.3,-8.4,-17.7,-58.2,-806.1,-14.1,19.5,-194.1,-225
197.9233,-106.5,-65.4,-829.8,-178.8,167.7,-457.2,-117.6,-279,-1778.4,-50.4,-220.2,-87.6,-124.2,-96.6,-30.9,-85.5,-8.7,-17.1,-61.8,-815.4,-14.1,16.5,-192.3,-226.5
197.9267,-111.9,-70.8,-833.1,-182.4,161.4,-455.7,-120.9,-308.1,-4371.9,-55.5,-230.1,-96,-131.1,-99.6,-33.9,-85.5,-8.1,-17.1,-68.1,-819.9,-13.8,12.6,-189.9,-225
197.93,-112.2,-74.1,-841.5,-189.6,155.7,-460.5,-120,-312,-3482.7,-61.8,-233.4,-97.8,-133.5,-99.3,-28.8,-88.5,-8.1,-17.1,-78,-833.4,-14.4,11.4,-194.4,-234.3
