Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
235.0194,-95.4,-338.7,1237.8,567.9,1846.2,-693,-253.8,1659.3,-2667.6,518.1,-2411.1,-1342.8,-466.8,-235.2,-733.5,-973.5,-9.6,-28.2,-859.8,-3101.7,-14.7,393,-747.9,591.9
235.0228,-92.4,-316.8,1260.3,544.2,1885.5,-705,-245.4,1653.6,-3112.2,511.8,-2366.1,-1348.2,-591.3,-219,-745.8,-962.1,-10.5,-28.5,-813,-3161.1,-14.4,392.7,-718.8,601.5
235.0261,-84,-318.3,1152.6,455.1,1846.2,-725.7,-235.5,1630.8,-4520.1,494.7,-2382.3,-1383.9,-1113.9,-195.3,-735.6,-949.8,-9.3,-28.8,-907.5,-3158.7,-14.7,377.7,-731.1,594
235.0294,-74.4,-310.5,1233.6,508.5,1864.5,-700.2,-205.8,1728,-1482,479.4,-2374.2,-1366.8,-509.1,-153.3,-743.4,-951.3,-10.2,-28.5,-837.3,-3154.8,-14.4,369,-719.7,637.2
235.0328,-75,-273.6,1236.6,542.4,1886.7,-702.6,-197.4,1745.7,-1037.4,470.1,-2463.3,-1388.4,-342.6,-179.4,-745.2,-948,-10.2,-28.8,-966,-3169.8,-15,363.9,-705,575.1
235.0361,-76.8,-312,1291.8,631.8,1941.3,-695.4,-218.4,1762.5,222.3,499.2,-2394.3,-1340.7,210.3,-147.9,-740.4,-958.2,-9.9,-28.2,-803.7,-3141.6,-14.7,379.2,-719.7,567
235.0394,-84,-301.5,1218.3,575.1,1871.7,-713.4,-238.5,1675.5,-2593.5,491.4,-2328.6,-1335.9,-373.2,-181.8,-744.6,-964.8,-9.6,-29.1,-806.1,-3091.5,-15,380.1,-719.4,581.4
235.0428,-99.6,-333.3,1228.5,540,1870.5,-703.8,-242.4,1658.7,-3112.2,501,-2382.3,-1331.4,-613.8,-259.5,-734.7,-953.1,-9.9,-28.5,-870.3,-3092.4,-14.4,386.7,-724.5,576.3
235.0461,-97.2,-351.6,1173.6,448.2,1857,-735.9,-232.2,1635.6,-4446,492.6,-2398.2,-1377.9,-1184.4,-238.5,-731.4,-946.8,-9.9,-29.1,-833.7,-3126.6,-14.7,377.7,-727.2,551.4
235.0494,-91.8,-341.7,1194.6,494.1,1876.2,-716.1,-210.3,1737,-1704.3,492,-2410.8,-1362.6,-537.6,-212.7,-735.3,-941.4,-9.6,-28.2,-821.7,-3128.1,-14.1,367.5,-729,598.2
235.0528,-87.6,-313.2,1205.4,542.7,1886.4,-706.2,-202.5,1763.4,-889.2,483.9,-2445.6,-1362.9,-330,-190.2,-741.6,-953.1,-9.9,-28.8,-846.3,-3118.2,-14.7,372.6,-717,605.4
235.0561,-83.1,-308.4,1204.8,602.7,1891.2,-710.1,-228,1770.9,148.2,501.9,-2358.3,-1325.1,204,-168.9,-736.2,-957,-9.9,-28.5,-855,-3115.8,-14.7,365.1,-741,559.5
235.0594,-86.1,-322.8,1233.6,558.6,1871.1,-727.5,-252.6,1684.2,-2667.6,496.5,-2392.2,-1341.3,-402.6,-193.8,-731.4,-969.3,-9.9,-28.8,-846.6,-3115.8,-15,380.1,-746.4,576
235.0628,-90.9,-344.1,1182.6,517.5,1858.2,-740.4,-253.8,1671,-3038.1,500.4,-2364.9,-1357.5,-614.4,-195.3,-729,-955.8,-9.9,-28.5,-828.9,-3119.4,-14.4,380.1,-730.2,584.7
235.0661,-88.8,-327.9,1200.9,441.3,1841.7,-726.9,-233.1,1660.2,-4371.9,483.6,-2416.2,-1405.2,-1074.9,-197.1,-738,-940.2,-9.9,-29.1,-836.4,-3171.9,-14.4,366.6,-732,565.8
235.0694,-76.5,-314.4,1222.8,487.8,1862.4,-727.8,-215.7,1753.2,-1630.2,481.2,-2425.5,-1398,-458.4,-166.8,-727.8,-952.8,-9.3,-28.8,-846.9,-3182.1,-15,364.8,-734.7,581.4
235.0728,-85.2,-328.2,1232.1,520.8,1872.3,-727.2,-216.3,1771.2,-963.3,480.9,-2464.2,-1402.2,-263.1,-181.5,-729.3,-952.2,-9.6,-29.1,-859.2,-3166.2,-14.7,362.1,-744.3,588.6
235.0761,-81.9,-300.6,1220.7,603.9,1888.2,-708.3,-229.2,1787.7,74.1,497.7,-2387.1,-1342.5,216.9,-173.1,-732,-956.7,-9.6,-28.5,-809.4,-3120.9,-14.7,367.2,-729.9,600.9
235.0794,-85.5,-310.5,1196.1,546,1868.4,-705.9,-249,1698.3,-2593.5,484.8,-2400.9,-1356.9,-438.3,-186.3,-730.8,-957.6,-9.6,-28.5,-876.9,-3116.1,-14.4,360.6,-723.3,612.3
