Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
181.7694,-137.1,-173.4,-96.6,-262.2,259.2,-254.4,-374.1,-411.6,-7706.4,-61.8,-968.7,-520.8,-678.6,-166.2,-162.9,-139.5,-8.1,-18.3,-155.1,-75.9,-14.4,35.7,-486.3,-436.2
181.7728,-133.5,-165.6,-96.6,-259.2,257.4,-247.2,-367.2,-431.1,-7928.7,-61.8,-977.4,-529.2,-674.4,-158.4,-161.4,-144,-8.4,-18.3,-158.1,-85.5,-14.4,31.2,-489,-438.3
181.7761,-129.9,-160.5,-89.1,-258.3,266.7,-252.9,-367.2,-393.6,-4001.4,-60.6,-948,-534,-683.4,-156.3,-157.5,-137.4,-8.1,-18.3,-154.2,-84.9,-13.8,33.6,-480.9,-436.8
181.7794,-129.3,-159,-84,-251.7,273.6,-251.7,-368.1,-321.6,2223,-48.6,-893.1,-521.4,-677.1,-152.7,-155.7,-143.1,-8.4,-18.6,-144.6,-75,-14.1,44.1,-478.2,-431.7
181.7828,-132.9,-156.3,-83.7,-250.2,279.6,-253.5,-372.3,-255.3,6224.4,-47.1,-870,-520.8,-668.7,-155.7,-160.5,-141.3,-9,-18,-141.9,-70.8,-14.1,43.8,-477,-426.6
181.7861,-125.4,-152.1,-77.1,-244.8,279.6,-243.3,-369,-299.4,-148.2,-38.1,-917.7,-513.6,-675.6,-150.3,-153,-132.6,-8.4,-18.3,-134.7,-60.3,-14.4,52.2,-469.5,-417.6
181.7894,-125.1,-137.7,-78.6,-252.9,264.6,-245.7,-373.8,-396.9,-7706.4,-30.3,-962.1,-522,-681,-147.3,-151.2,-139.5,-8.7,-18.6,-130.5,-66.6,-14.1,55.2,-473.4,-422.4
181.7928,-126.6,-168.6,-87.6,-258.3,249,-254.7,-375,-429.3,-7706.4,-39.3,-972.9,-533.4,-662.4,-150.3,-157.5,-138.6,-8.4,-18.3,-159,-77.1,-14.4,51.9,-477.9,-432
181.7961,-128.4,-165.6,-90,-261.9,254.7,-255.3,-377.7,-394.8,-4223.7,-46.8,-947.7,-540.6,-668.7,-155.4,-159.6,-141,-8.4,-18.9,-159,-98.1,-14.1,45.6,-479.7,-444.6
181.7994,-129.9,-167.4,-93.6,-261.9,257.1,-261,-382.5,-329.1,2148.9,-42.6,-910.8,-541.2,-660,-153,-159.6,-143.7,-9,-18,-151.8,-97.8,-14.4,40.2,-482.7,-447
181.8028,-130.2,-164.1,-93,-262.8,258.6,-267.3,-384,-265.5,6002.1,-47.7,-888,-538.5,-672.9,-156.6,-160.5,-146.1,-8.7,-18.3,-152.1,-88.5,-13.8,40.8,-483.9,-437.4
181.8061,-128.4,-165.3,-92.4,-259.8,262.5,-261.9,-382.8,-311.4,-74.1,-45.9,-938.4,-540,-667.2,-156,-160.5,-143.7,-8.4,-18.9,-150.6,-85.5,-14.4,47.1,-478.5,-431.7
181.8094,-132.6,-167.1,-96.9,-264.9,244.2,-263.7,-385.8,-414.9,-7706.4,-46.8,-982.2,-544.2,-664.8,-162.9,-167.7,-143.4,-8.7,-18.6,-162.6,-90.9,-13.8,45.3,-473.4,-437.1
181.8128,-133.2,-166.8,-96,-270,239.7,-265.5,-383.7,-442.8,-7706.4,-41.1,-976.8,-547.5,-665.7,-159.6,-167.7,-147.6,-8.4,-18.6,-162.9,-97.5,-14.4,44.4,-477,-441.9
181.8161,-134.1,-166.5,-96.6,-272.1,240.3,-266.7,-381,-407.1,-4075.5,-45.6,-961.8,-551.4,-678.9,-163.5,-166.5,-146.4,-8.7,-18.9,-164.4,-105.6,-13.8,38.7,-474,-444.9
181.8194,-135.9,-169.8,-99.9,-271.5,252,-262.5,-380.7,-334.5,2148.9,-59.4,-922.5,-558.9,-694.2,-165,-165.3,-143.7,-8.4,-18.6,-184.2,-112.5,-14.1,35.1,-474,-443.1
181.8228,-133.5,-168.3,-100.5,-273,264,-264.6,-378.9,-269.7,6076.2,-55.5,-912.9,-562.5,-679.5,-162.9,-166.2,-143.1,-9,-18.9,-184.8,-121.8,-14.1,40.8,-472.5,-437.4
181.8261,-134.1,-171.6,-99.9,-271.2,253.5,-263.4,-380.1,-317.7,-74.1,-40.2,-939,-552.6,-671.7,-161.1,-167.7,-141.3,-8.4,-18.3,-153.3,-92.1,-14.4,53.4,-471.6,-438.6
181.8294,-136.5,-173.1,-97.5,-274.5,239.7,-263.1,-375.9,-416.1,-7706.4,-42.3,-985.2,-556.2,-672,-161.7,-166.5,-143.1,-8.7,-18.9,-157.5,-94.5,-14.1,41.7,-478.5,-446.7
181.8328,-136.8,-174.6,-100.8,-275.1,235.5,-264.9,-371.1,-443.1,-8076.9,-49.8,-995.7,-555.9,-675,-160.8,-165,-141.6,-8.7,-18.3,-168.6,-102.3,-14.1,40.2,-479.4,-438.3
181.8361,-135.9,-171.3,-102,-276.3,241.5,-269.7,-372.6,-409.2,-4149.6,-49.2,-959.7,-562.2,-684,-166.5,-164.7,-140.4,-8.4,-18.6,-169.8,-117.9,-14.4,45.9,-483,-441.9
181.8394,-137.1,-168,-104.7,-279.6,247.8,-267.9,-375.3,-337.5,2148.9,-51.3,-930.9,-568.2,-698.7,-166.5,-165,-143.1,-8.1,-18.6,-166.2,-122.7,-14.4,41.1,-486.6,-446.7
181.8428,-138.3,-185.7,-109.2,-282.6,248.1,-265.2,-376.8,-274.2,6150.3,-47.4,-906.6,-570.9,-699.9,-164.7,-165.9,-143.1,-8.4,-18.6,-163.5,-121.5,-14.1,45.3,-483.6,-458.1
181.8461,-135.9,-171,-102.3,-279.6,241.8,-258.9,-381.3,-320.4,-148.2,-33.6,-959.4,-558.6,-693.9,-164.7,-163.5,-141,-8.1,-18.6,-166.8,-98.4,-13.8,53.1,-484.2,-446.7
181.8494,-139.5,-182.1,-108.9,-286.2,229.2,-262.5,-381,-423.9,-7706.4,-42.6,-999.9,-567,-697.5,-162.9,-165,-147.6,-8.1,-18.3,-185.4,-103.2,-14.4,45.6,-490.8,-450.3
181.8528,-137.1,-176.7,-102.9,-280.2,226.8,-260.4,-376.2,-445.2,-7928.7,-37.2,-1000.8,-564.9,-693.6,-160.2,-160.8,-148.5,-8.4,-18.3,-165.9,-105.3,-14.1,49.2,-483.6,-433.8
181.8561,-137.1,-176.1,-104.7,-279.9,237.9,-264.3,-380.4,-408.9,-4075.5,-47.1,-962.7,-566.4,-678,-159.6,-162,-152.7,-8.7,-18.6,-161.1,-108.6,-14.1,48.9,-482.4,-437.1
181.8594,-131.7,-168.3,-101.4,-283.5,242.7,-270.6,-383.4,-340.8,2223,-48.6,-932.1,-570,-681,-155.7,-157.8,-155.1,-8.7,-18.6,-169.8,-123.3,-14.1,41.7,-488.7,-440.7
181.8628,-134.7,-165.6,-100.2,-275.1,255.3,-254.7,-382.5,-269.7,6076.2,-41.4,-910.2,-567.9,-672.3,-165.9,-162.9,-150.9,-8.7,-18.3,-176.1,-113.7,-14.1,50.1,-483,-454.8
181.8661,-140.1,-179.1,-110.1,-283.8,239.1,-255,-390,-324,-222.3,-42.6,-960.9,-570.9,-673.2,-159.9,-158.4,-149.7,-8.4,-18.3,-179.1,-108,-14.1,49.2,-483.9,-452.1
181.8694,-140.7,-159,-103.2,-285,228.6,-267,-385.2,-423,-7558.2,-41.1,-1010.4,-570.6,-694.2,-160.2,-163.5,-151.2,-8.7,-18.3,-191.7,-110.4,-14.4,50.4,-485.1,-437.7
181.8728,-138.6,-177,-109.2,-284.7,234,-263.4,-378.9,-445.8,-7780.5,-40.8,-1003.2,-570.3,-675.6,-156.3,-160.5,-147.9,-8.4,-18.3,-188.1,-108.9,-14.1,53.1,-484.2,-452.1
181.8761,-140.4,-181.2,-118.5,-288.3,237.3,-262.2,-382.2,-413.4,-4149.6,-48,-986.4,-575.7,-695.7,-159.3,-160.5,-145.2,-8.7,-18.3,-177.9,-117.6,-14.1,48.9,-486.6,-450.6
181.8794,-140.1,-182.7,-116.4,-286.8,245.7,-261.9,-378.3,-340.5,2148.9,-50.4,-935.1,-568.5,-683.7,-157.2,-159.9,-147.3,-8.7,-18,-174,-106.5,-14.4,51.9,-480.6,-432
181.8828,-136.8,-176.1,-112.5,-286.2,247.2,-256.8,-369.9,-268.2,6150.3,-42.3,-913.5,-566.4,-686.1,-159.6,-156,-141.3,-8.7,-18.3,-174,-96,-13.8,53.7,-474.6,-434.1
181.8861,-141.3,-180,-114,-287.4,239.7,-256.2,-376.8,-322.2,-148.2,-45.9,-970.8,-572.4,-681,-164.7,-163.2,-141,-9,-18.3,-171,-108,-13.8,49.8,-477.9,-443.7
181.8894,-138.6,-175.8,-109.2,-285.6,245.4,-258.6,-375,-420.6,-7854.6,-46.5,-1002.6,-574.8,-679.2,-163.2,-161.4,-139.2,-8.4,-18.3,-168,-126.6,-13.8,47.1,-475.8,-428.7
181.8928,-137.7,-181.5,-109.2,-289.2,234.6,-262.2,-369.3,-444,-7854.6,-43.8,-1010.4,-572.4,-681.3,-161.4,-156,-138.3,-8.4,-18.3,-192.3,-117.3,-14.1,49.5,-480.6,-440.1
181.8961,-143.1,-186,-114,-292.5,229.2,-265.2,-374.4,-411.9,-4001.4,-50.7,-989.7,-578.4,-684.6,-163.2,-157.2,-139.5,-8.4,-18,-195,-118.8,-14.4,42.6,-480.9,-452.1
181.8994,-142.8,-185.7,-117.6,-289.5,233.7,-266.4,-376.8,-341.4,2074.8,-58.5,-942,-582,-691.2,-166.2,-161.7,-141.6,-8.4,-18,-185.1,-120.9,-14.1,38.1,-483,-448.5
181.9028,-136.2,-178.8,-111.9,-286.5,238.2,-263.4,-378.9,-272.7,6076.2,-50.7,-917.4,-574.2,-697.2,-164.7,-162,-140.4,-8.7,-18.6,-174.3,-109.5,-14.4,48,-481.2,-438.6
181.9061,-132.3,-183.9,-106.5,-281.4,241.2,-259.8,-376.8,-317.1,-148.2,-41.1,-964.8,-573.3,-689.4,-155.7,-158.1,-135.9,-8.4,-18.6,-170.4,-106.2,-14.1,47.7,-480,-444
181.9094,-134.7,-168.9,-108.9,-281.1,233.7,-258.3,-379.8,-417.6,-7780.5,-41.7,-1001.7,-567.3,-691.2,-160.8,-164.4,-141.3,-8.4,-18.3,-172.8,-102.6,-14.7,48,-481.5,-459.9
181.9128,-141.6,-189.6,-113.4,-288,227.4,-260.7,-380.4,-445.8,-7928.7,-58.5,-1014.3,-577.5,-685.2,-168,-168,-141.6,-8.7,-18.3,-176.7,-112.5,-14.1,38.4,-487.5,-459.6
181.9161,-144,-192,-117.3,-290.4,232.5,-265.5,-381.3,-412.2,-4001.4,-56.7,-994.2,-585.3,-688.2,-171,-169.8,-144.3,-8.7,-18.6,-188.1,-121.5,-14.4,35.4,-490.5,-449.7
181.9194,-140.4,-177,-108,-287.1,237.6,-266.1,-380.4,-337.8,2148.9,-52.2,-937.5,-582,-688.5,-166.5,-168.6,-141.3,-8.4,-18.6,-189,-114.6,-13.8,42.9,-484.8,-444
181.9228,-141,-182.4,-114.6,-289.8,240.3,-265.8,-382.8,-276,5928,-54.3,-921.3,-578.4,-691.5,-165,-170.1,-146.1,-8.4,-18.3,-181.8,-115.5,-14.4,38.4,-486.3,-447.9
181.9261,-142.5,-180.6,-121.2,-295.2,234.9,-265.8,-385.8,-324.6,-370.5,-53.4,-973.8,-582,-698.4,-165.9,-170.1,-145.2,-8.7,-18,-177.3,-125.4,-14.1,38.7,-482.7,-452.7
181.9294,-141.3,-179.1,-123,-300.3,221.7,-263.7,-387.6,-424.8,-7854.6,-55.2,-1023.9,-585.3,-692.4,-168,-169.2,-144.6,-8.7,-18,-184.8,-127.2,-13.8,31.8,-486,-460.5
181.9328,-138,-178.2,-120.3,-299.1,213,-264.9,-387.9,-446.7,-7854.6,-53.1,-1023.3,-584.1,-683.7,-163.2,-165.6,-147.3,-8.1,-18,-187.5,-120.9,-14.1,33.3,-488.4,-455.4
181.9361,-137.7,-173.7,-119.1,-299.4,222,-270.3,-388.5,-414,-4075.5,-48.3,-995.1,-587.4,-690,-162.9,-167.4,-151.5,-8.7,-18.6,-195.9,-126,-14.4,33.3,-487.2,-443.7
181.9394,-138.3,-172.5,-118.5,-297.3,234.3,-264.3,-389.4,-341.7,2074.8,-57.6,-959.7,-591.3,-690.3,-166.8,-166.8,-150.6,-8.7,-18.3,-192,-141,-14.7,28.8,-491.1,-455.4
181.9428,-134.4,-174.3,-119.4,-293.1,242.4,-266.4,-389.1,-272.7,6224.4,-51.6,-927,-588.3,-678.6,-159.3,-159,-146.4,-8.4,-18.3,-186.6,-138.3,-13.8,31.5,-489.3,-445.2
181.9461,-129.3,-166.5,-112.5,-288.9,240.3,-262.8,-382.5,-319.2,-74.1,-50.1,-972.9,-582,-682.5,-156.6,-153.6,-141.9,-8.4,-18.9,-168,-120,-13.8,39.6,-477.3,-435
181.9494,-128.4,-166.2,-110.1,-288,230.4,-257.7,-383.1,-416.7,-7780.5,-46.8,-1012.8,-576,-671.7,-155.1,-155.7,-141.3,-8.4,-18.6,-171.6,-106.5,-13.8,45.9,-477.3,-439.5
181.9528,-130.8,-166.8,-111.3,-287.4,240.3,-257.4,-381,-440.4,-7854.6,-51,-1009.8,-578.7,-680.4,-156,-154.8,-143.1,-8.4,-18.6,-178.8,-118.2,-14.1,38.4,-486,-438
181.9561,-132,-175.2,-117.9,-292.5,232.5,-265.2,-382.5,-407.1,-4001.4,-54.3,-993.6,-586.2,-671.1,-155.1,-156.3,-146.1,-8.1,-18.3,-183.6,-118.2,-14.1,31.8,-489.6,-440.1
181.9594,-128.7,-171.3,-116.4,-286.8,242.4,-260.1,-377.1,-334.5,2000.7,-58.5,-956.7,-580.8,-669.3,-156.3,-157.2,-143.7,-8.7,-18.6,-189.6,-118.2,-14.1,34.8,-479.4,-451.8
181.9628,-129.3,-162.3,-111.3,-284.1,247.5,-260.7,-378.3,-266.1,6298.5,-47.7,-924.6,-580.2,-694.8,-155.1,-157.8,-144.3,-8.4,-18,-182.4,-110.7,-14.4,42.3,-479.1,-440.7
181.9661,-126.6,-169.8,-104.4,-281.4,251.7,-257.7,-380.1,-312.9,-148.2,-47.7,-973.5,-576.3,-670.2,-151.8,-153.6,-140.7,-9,-18.3,-184.5,-120,-14.1,36,-474.3,-435.6
181.9694,-130.8,-167.4,-104.4,-286.2,240,-260.1,-380.7,-416.7,-7632.3,-54.3,-1015.8,-579.3,-688.8,-159,-156.6,-144.6,-8.7,-18.6,-180.9,-123,-14.4,32.7,-480.3,-449.4
181.9728,-129,-167.7,-105,-281.7,238.5,-260.7,-375.9,-438.6,-7928.7,-56.7,-1011.3,-578.4,-679.5,-159.3,-154.2,-142.2,-8.4,-18.3,-184.8,-113.1,-14.1,29.1,-479.4,-457.5
181.9761,-131.4,-168.9,-106.8,-279.3,240.3,-262.8,-381.3,-405.9,-4149.6,-48,-980.1,-576.6,-669.6,-155.1,-156,-145.5,-8.7,-18.3,-164.4,-114.6,-13.8,31.5,-486,-452.1
181.9794,-128.1,-167.4,-96,-273.6,253.8,-262.2,-383.1,-330.3,2074.8,-47.7,-939.3,-582.6,-667.2,-153.9,-152.4,-142.5,-8.7,-18.3,-181.2,-126.3,-13.8,34.2,-484.5,-443.1
181.9828,-129.9,-166.8,-100.5,-278.4,249.6,-267.6,-388.8,-265.8,6002.1,-48.9,-925.2,-581.7,-669.6,-161.1,-157.8,-147.9,-8.4,-18.3,-172.5,-117,-14.1,35.1,-492.3,-443.4
181.9861,-131.1,-167.7,-108.6,-287.4,236.4,-270.3,-392.1,-321.3,-148.2,-54.6,-969.3,-585,-673.5,-162.3,-159.3,-148.8,-8.1,-18,-176.4,-114,-14.1,22.2,-491.7,-455.7
181.9894,-124.8,-161.7,-102.3,-284.7,233.4,-263.4,-385.2,-413.7,-7632.3,-50.4,-1014.6,-578.4,-668.7,-151.8,-153.6,-141,-8.1,-18.3,-164.1,-107.4,-14.1,33.6,-485.1,-456.3
181.9928,-127.2,-165.3,-107.1,-285.3,226.5,-266.7,-385.2,-440.4,-7706.4,-51.9,-1006.8,-583.5,-686.4,-158.4,-157.8,-144.6,-8.4,-18.3,-172.8,-116.4,-14.4,29.7,-490.2,-456.6
181.9961,-134.1,-174.3,-108.9,-289.5,226.5,-268.2,-384.3,-405.3,-4001.4,-56.4,-990.9,-589.2,-689.7,-163.2,-159.6,-144.9,-8.7,-18.3,-176.4,-130.2,-14.4,27,-489,-453
181.9994,-138,-162.9,-117.9,-292.8,230.4,-276,-386.4,-339.9,2223,-71.4,-960.9,-592.2,-710.7,-172.2,-166.2,-154.8,-8.7,-18.6,-192,-137.7,-14.4,19.2,-493.5,-454.2
182.0028,-135,-177.3,-118.5,-294.6,235.2,-270.6,-388.2,-274.5,6150.3,-64.2,-940.8,-595.5,-696.6,-171,-166.5,-153.6,-8.4,-18.6,-176.4,-132.9,-14.1,19.8,-492.6,-455.4
182.0061,-126,-175.2,-111.9,-288,235.5,-266.1,-386.7,-317.7,-74.1,-57.3,-973.2,-583.5,-678.6,-157.8,-155.1,-146.4,-9,-18.6,-182.4,-128.4,-14.1,29.4,-485.7,-443.7
182.0094,-127.5,-160.8,-105.3,-283.2,230.7,-263.1,-385.5,-414.9,-7780.5,-53.7,-1003.8,-578.1,-682.8,-160.5,-154.8,-139.5,-9,-18,-184.8,-129.3,-14.1,32.1,-479.1,-448.8
182.0128,-129.9,-168,-112.8,-287.7,219.9,-267,-386.4,-443.1,-7928.7,-56.7,-1015.5,-581.1,-680.1,-156,-157.8,-146.7,-8.7,-18.3,-186.3,-124.5,-14.1,26.1,-486,-458.1
182.0161,-132.6,-171.3,-111.3,-289.2,222.3,-266.7,-383.7,-411,-4149.6,-59.4,-988.5,-588.6,-718.5,-164.7,-159,-145.2,-9,-18.3,-190.2,-117.6,-14.1,28.2,-484.5,-447.6
182.0194,-134.4,-169.8,-114.3,-291,225.9,-272.7,-385.5,-337.2,2074.8,-63.3,-953.7,-587.1,-714.9,-165.3,-161.1,-147.6,-8.4,-18.3,-186.9,-111,-13.8,30.3,-483.9,-453.9
