Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
221.4428,1219.8,-436.2,-318.9,512.4,2224.8,700.5,733.8,276,-370.5,342.9,270.6,-10.8,222.9,294,1671.6,327.9,-9.3,-16.8,-73.5,-207.6,-14.1,408.3,1170.3,464.7
221.4467,1232.7,-423,-324,520.5,2280,725.1,745.2,218.7,-1037.4,352.5,275.1,15.6,251.4,313.2,1689,337.5,-9.6,-16.8,-96,-187.2,-14.4,419.4,1176.9,465.3
221.4494,1227.3,-426.6,-334.5,520.2,2292,730.2,744,220.2,-296.4,337.5,271.5,10.2,232.2,306.9,1683,340.5,-9.3,-16.8,-101.4,-188.1,-14.1,409.8,1175.1,448.2
221.4528,1220.1,-428.7,-305.7,521.1,2334,748.8,741,300.9,1482,338.7,249,-6.6,227.4,297.6,1660.8,329.1,-9.6,-16.5,-144.6,-133.2,-14.1,411,1176.3,444.6
221.4561,1210.8,-429.3,-320.1,498.6,2237.7,732.9,734.7,362.4,2148.9,321.9,225.9,-73.8,229.2,292.5,1657.2,320.1,-9.3,-16.5,-174.9,-303.9,-14.4,406.2,1166.4,447.6
221.4594,1209.9,-418.5,-299.1,528.6,2241.6,737.4,735,347.7,1185.6,313.2,275.4,-32.7,225.6,288,1652.7,321.9,-9.3,-16.8,-88.5,-195.3,-13.8,403.8,1171.5,450.9
221.4628,1215.3,-430.2,-307.2,529.2,2295.6,745.8,747,282.3,-148.2,323.4,278.4,-35.1,229.5,299.7,1668.3,338.7,-9.3,-16.8,-84.6,-202.2,-14.1,410.7,1182.9,452.4
221.4661,1224.6,-426.6,-353.7,519.9,2300.7,764.1,754.2,222.6,-1185.6,338.1,242.1,-48.3,245.1,304.2,1675.8,349.5,-9.6,-16.5,-184.8,-228.3,-14.1,419.7,1195.8,449.1
221.4694,1218.9,-428.4,-327.6,513.9,2135.4,718.2,751.2,219,-370.5,339.6,245.7,-113.7,232.8,304.2,1678.2,350.4,-9.3,-16.8,-135.3,-216.9,-14.4,421.8,1191.3,451.8
221.4728,1215,-425.1,-340.5,516.3,2251.8,725.7,741.3,299.1,1407.9,329.7,232.5,-62.7,233.1,299.1,1666.5,334.8,-9,-16.5,-156.9,-247.2,-13.8,408.9,1177.5,440.7
