Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
380.8228,544.5,-111.6,-522.6,196.2,-2277.9,-54.6,378.6,701.1,-815.1,232.8,-456,-1018.2,85.8,-51,-89.4,337.8,-11.7,-19.8,-692.4,-4561.5,-23.1,174.9,146.7,696.6
380.8261,540,-109.2,-517.5,195,-2281.5,-54.6,383.7,704.4,-518.7,233.1,-452.7,-1020.6,87,-47.7,-92.4,335.1,-12.3,-19.8,-690.6,-4568.1,-23.1,191.1,148.8,697.2
380.8294,539.4,-107.1,-518.4,199.2,-2277,-50.1,380.7,707.7,-666.9,226.2,-456.3,-1015.5,85.8,-47.7,-96.6,333.3,-11.4,-19.5,-695.4,-4561.5,-23.1,184.5,147.9,700.2
380.8328,543,-106.8,-519,201.3,-2278.5,-46.8,387.9,709.8,-1333.8,240.9,-457.5,-1015.8,85.8,-42.3,-93.9,329.7,-12.3,-20.1,-698.4,-4565.4,-23.1,191.1,160.5,703.8
380.8361,543,-106.5,-520.5,197.7,-2277,-48.3,387.6,704.7,-1630.2,239.1,-458.4,-1016.7,86.7,-41.4,-90.6,324.9,-11.7,-20.1,-696.6,-4568.4,-23.1,192.9,156.6,700.2
380.8394,541.2,-106.8,-520.8,196.2,-2278.5,-53.1,381.9,703.8,-1333.8,243,-459,-1018.8,89.4,-42.3,-93.6,318,-12,-20.1,-698.7,-4566.6,-23.1,196.2,156.9,699.6
380.8428,540.6,-102.9,-516.3,196.5,-2276.7,-50.1,378.3,705.3,-741,238.2,-455.7,-1016.7,88.5,-37.5,-99.9,322.5,-11.7,-20.1,-696,-4563.9,-23.4,194.4,153.6,700.5
380.8461,541.5,-105,-519.6,197.4,-2280.3,-53.1,381.6,705.3,-592.8,247.2,-456.9,-1023,87,-41.1,-102.3,319.5,-12,-20.1,-698.7,-4566.9,-23.7,202.5,148.8,697.5
380.8494,543.6,-104.1,-518.7,197.1,-2281.8,-54.3,378.9,710.1,-741,245.7,-459.9,-1022.1,92.1,-39.9,-98.4,321,-12.3,-20.1,-699.6,-4569.6,-22.8,199.8,150.6,696.6
380.8528,540.3,-103.2,-520.8,192,-2284.5,-53.1,379.8,709.2,-1259.7,245.7,-462.3,-1025.7,90,-40.5,-105,315.3,-12,-20.1,-695.7,-4571.7,-23.1,186,141.3,696
380.8561,536.4,-103.2,-523.2,188.1,-2290.8,-62.4,373.8,707.4,-1407.9,244.8,-463.2,-1026.9,86.4,-45,-104.4,317.1,-12.3,-20.7,-700.5,-4575.3,-22.8,189.3,139.5,685.8
380.8594,537.6,-102,-522,190.5,-2288.4,-60,379.2,713.1,-1333.8,251.1,-464.7,-1026.3,90.6,-45,-100.5,315,-12,-20.4,-699,-4570.2,-23.7,189.9,146.1,687.3
380.8628,536.1,-103.2,-521.1,191.1,-2284.2,-56.4,378.3,711.6,-889.2,250.2,-461.1,-1023.6,89.4,-42.3,-102,319.5,-12,-20.4,-698.4,-4569,-23.4,195.6,147.6,689.1
380.8661,536.7,-106.5,-521.4,194.7,-2280.6,-55.5,381.6,710.1,-444.6,249.3,-462.6,-1024.8,85.8,-41.4,-103.2,315.9,-11.4,-20.1,-702.6,-4567.8,-23.1,194.7,139.8,690
380.8694,533.4,-105.9,-526.5,193.5,-2286.6,-57,381.3,706.2,-741,247.8,-468.6,-1029,87.3,-44.4,-102.3,313.5,-11.7,-20.4,-706.5,-4575,-23.4,190.5,135.9,683.4
380.8728,538.5,-105.3,-528.9,191.7,-2286.6,-54.6,382.2,703.2,-1333.8,245.1,-471.6,-1032.9,87,-38.1,-101.4,315.9,-12,-20.4,-709.8,-4571.1,-23.1,188.1,141,686.4
380.8761,540.9,-109.2,-536.7,179.7,-2295.9,-60.6,379.2,703.2,-1556.1,246.9,-478.5,-1042.2,80.4,-38.1,-96.3,318.6,-12,-20.4,-713.4,-4583.1,-23.1,170.4,146.4,680.4
380.8794,539.1,-119.4,-546,171,-2307,-69.3,375.9,699,-1185.6,242.1,-487.8,-1050.9,76.2,-40.2,-94.2,315,-12,-20.4,-723.6,-4597.5,-23.1,175.5,145.5,675
380.8828,533.4,-126.9,-549.3,166.2,-2310.6,-72.3,370.8,691.2,-666.9,231.6,-495,-1057.8,70.2,-45.9,-91.2,318.3,-11.7,-20.4,-735.3,-4598.4,-23.1,158.4,140.7,672.3
380.8861,539.7,-123.6,-549,167.7,-2312.1,-73.8,376.5,692.1,-370.5,237.3,-495.3,-1059.3,81,-36,-80.1,324.3,-12,-19.8,-730.2,-4601.1,-23.1,153.3,146.1,671.4
380.8894,537.9,-123.6,-550.5,168.3,-2309.7,-71.1,376.2,695.4,-889.2,231.6,-496.5,-1058.7,77.7,-37.5,-87,321.6,-11.4,-20.1,-732.9,-4596.6,-23.7,161.7,143.1,672.6
380.8928,541.2,-121.5,-547.5,168.9,-2308.2,-70.8,384,697.8,-1407.9,243.9,-495.6,-1059,79.8,-36.6,-85.8,329.4,-12,-20.1,-731.4,-4599,-23.1,162,146.4,676.8
380.8961,542.4,-121.5,-548.7,167.4,-2307.9,-69.6,379.8,694.8,-1482,236.7,-496.2,-1058.7,79.8,-34.8,-79.8,338.1,-11.7,-19.8,-729.9,-4599.6,-23.1,157.2,143.7,679.8
380.8994,540.9,-122.7,-550.8,166.5,-2308.8,-69.6,375,693.6,-1185.6,236.1,-494.7,-1058.4,82.2,-31.5,-74.7,333.3,-12.3,-20.1,-729.9,-4600.2,-23.7,169.2,146.1,675.9
380.9028,534.9,-123,-548.7,171,-2307.3,-68.7,379.2,694.8,-815.1,234.3,-495.9,-1057.8,83.7,-37.2,-75.3,330.9,-11.7,-19.8,-728.7,-4600.8,-23.1,181.5,153.9,678.3
380.9061,537,-117.9,-542.1,175.8,-2300.1,-67.2,378.6,697.2,-518.7,245.7,-488.1,-1053.3,86.7,-36.3,-76.5,339.3,-12.3,-20.1,-720.6,-4598.4,-23.4,189.3,151.2,679.2
380.9094,537,-117,-541.5,178.5,-2293.2,-56.1,381.9,695.4,-741,237.6,-489,-1044.3,88.5,-36.6,-75.3,342.6,-11.7,-19.8,-722.4,-4583.4,-23.4,194.4,157.2,692.4
380.9128,545.1,-115.8,-539.1,180.9,-2292.6,-58.5,381.9,700.5,-1407.9,235.5,-483.3,-1041.3,90.9,-33,-76.8,339.9,-12,-19.8,-719.1,-4582.2,-23.4,195.9,150.6,691.5
380.9161,548.4,-113.4,-539.4,180.3,-2295.3,-58.5,380.7,700.2,-1556.1,246.6,-483,-1039.2,89.7,-32.7,-79.2,336.9,-11.7,-20.1,-717.9,-4584.6,-23.4,202.5,143.4,684
380.9194,549,-112.8,-535.2,181.2,-2289.6,-54.3,384,702.6,-1259.7,254.4,-479.1,-1035.6,93,-35.1,-83.4,333.3,-12,-20.7,-716.1,-4577.4,-23.4,200.4,145.2,692.1
380.9228,545.7,-114.6,-535.2,183,-2287.5,-54.9,387,702,-889.2,249,-481.5,-1037.1,86.4,-37.8,-89.7,331.8,-11.4,-20.1,-716.1,-4580.7,-23.1,199.5,141.3,691.5
380.9261,544.8,-112.5,-537,182.1,-2289.6,-57.9,388.2,696.9,-518.7,243.6,-480.9,-1040.7,89.1,-33,-85.5,333.9,-12,-20.1,-720.9,-4584.9,-23.1,196.5,143.7,688.5
380.9294,543,-119.4,-537.9,184.5,-2288.4,-60.6,390.6,697.8,-815.1,249.9,-482.7,-1044.3,78.3,-36,-87,328.8,-12,-20.1,-723.3,-4581,-23.4,194.4,137.4,688.2
380.9328,541.8,-121.2,-542.4,177.6,-2296.8,-64.8,386.1,694.8,-1482,243.9,-488.7,-1047.9,78.6,-41.1,-86.7,327.3,-11.7,-19.8,-726.3,-4585.8,-23.1,187.2,135,683.4
380.9361,543,-118.8,-540.9,179.1,-2296.5,-65.7,389.7,697.2,-1482,244.2,-488.7,-1045.8,83.1,-41.4,-84.3,332.7,-12.3,-19.8,-721.8,-4587,-22.8,175.2,142.5,683.1
380.9394,540,-119.7,-543.3,172.8,-2300.4,-70.5,383.1,695.7,-1185.6,244.5,-487.8,-1050.6,84.9,-41.1,-83.7,341.1,-11.7,-20.1,-726,-4593.3,-23.1,185.1,141.3,681.3
380.9428,543.6,-118.2,-536.4,181.2,-2297.4,-66.3,387.3,694.8,-741,243.9,-484.5,-1045.8,84.3,-40.2,-84.6,334.5,-12,-19.8,-721.5,-4590.3,-23.4,190.2,140.4,684
380.9461,545.4,-118.8,-537.6,182.7,-2293.8,-63.9,386.7,695.4,-592.8,243,-486.9,-1046.7,86.4,-42.3,-81.3,335.7,-11.7,-19.5,-724.8,-4590.9,-23.1,180.9,138,678.9
380.9494,545.7,-115.8,-534.9,186.3,-2293.5,-61.8,392.1,699.9,-815.1,245.4,-484.8,-1044.6,84.3,-39.3,-86.1,336.6,-11.4,-20.1,-719.1,-4585.8,-23.1,181.2,141.9,681.6
380.9528,539.1,-124.8,-542.7,179.1,-2295.9,-67.2,387.6,695.4,-1259.7,237,-488.7,-1049.4,73.8,-47.1,-90,334.2,-11.7,-20.1,-725.4,-4587.6,-23.1,180.6,139.8,679.2
380.9561,540.9,-121.8,-543,178.2,-2297.1,-68.1,388.2,698.1,-1482,232.8,-488.4,-1048.2,75.9,-42.3,-84.3,344.7,-11.7,-20.1,-730.5,-4591.5,-23.4,177,143.1,683.7
380.9594,542.1,-123.3,-545.4,173.7,-2299.2,-71.4,388.5,696.3,-1111.5,245.4,-490.2,-1050,76.8,-43.2,-76.5,339.3,-11.7,-19.8,-729.3,-4595.4,-23.4,192.6,145.8,684.9
380.9628,542.4,-122.7,-543.3,175.2,-2295.6,-64.2,390.3,699,-889.2,240.9,-492.3,-1048.2,76.8,-39.6,-76.8,340.5,-12,-20.1,-730.5,-4593,-23.1,194.4,141,690.9
380.9661,543.9,-119.7,-539.4,180.9,-2293.2,-62.4,391.5,693.9,-518.7,245.1,-487.2,-1046.7,76.8,-38.4,-80.1,339,-12,-20.1,-724.8,-4585.2,-23.1,181.8,138.6,692.1
380.9694,537.6,-122.7,-545.1,177.6,-2298.6,-64.8,391.2,696.3,-815.1,238.5,-489.6,-1050.9,75.6,-39.3,-78.9,341.1,-11.7,-21,-727.2,-4590.3,-23.7,180.9,143.7,686.1
380.9728,538.2,-121.8,-546.9,176.4,-2302.5,-71.1,388.5,696.3,-1407.9,241.5,-491.7,-1054.8,75.6,-38.1,-79.5,340.5,-12,-20.1,-729,-4598.4,-23.1,183.9,142.8,683.1
380.9761,543.6,-121.5,-547.2,174.3,-2302.5,-67.5,387.3,693.3,-1556.1,245.7,-490.2,-1053.9,72,-36.3,-75.9,337.2,-12,-20.1,-729,-4589.7,-23.4,188.7,134.4,682.5
