Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
362.8094,-2399.7,-1424.1,221.7,-1097.1,-52.5,-422.1,-1388.7,-32.4,-2074.8,4.8,-117.3,-172.2,-673.2,-384.6,-743.4,-587.1,-9.3,-19.2,-480.6,-330.6,-18,293.4,-313.8,-81.6
362.8128,-2403.9,-1425,212.7,-1096.5,-52.2,-424.5,-1391.4,-33,-2223,0,-124.5,-167.4,-685.2,-381.6,-747.3,-597.9,-9.9,-18.6,-488.1,-316.8,-18.3,288.3,-316.2,-77.7
362.8161,-2412,-1431.6,204,-1106.1,-59.7,-430.5,-1397.1,-38.1,-2815.8,-6.9,-124.2,-174.6,-682.8,-384.9,-742.8,-596.4,-9.9,-19.2,-487.5,-332.4,-18,289.8,-317.1,-82.5
362.8194,-2406.9,-1427.1,206.1,-1104.3,-57.3,-431.1,-1400.1,-36.3,-3186.3,-5.4,-132.3,-183.6,-665.7,-389.4,-745.8,-595.2,-9.9,-18.9,-493.8,-330.6,-17.7,292.2,-312.6,-87.6
362.8228,-2409.3,-1423.8,219,-1102.8,-67.8,-434.4,-1407.3,-39.3,-3186.3,-10.5,-164.7,-219.6,-660.6,-390.3,-745.5,-594.9,-9.9,-18.9,-469.8,-345,-18.3,290.7,-325.2,-91.2
362.8261,-2410.5,-1431.3,200.4,-1106.1,-61.2,-425.7,-1408.5,-43.5,-2445.3,-18.6,-109.8,-214.5,-672,-390.9,-751.5,-604.8,-9.6,-19.2,-471.9,-337.2,-17.7,280.2,-331.2,-82.5
362.8294,-2415.6,-1436.4,193.8,-1106.4,-63.6,-422.1,-1404.6,-42,-2148.9,-21.6,-114.3,-165,-699.3,-390.9,-739.5,-593.1,-9.6,-19.2,-485.1,-359.1,-18,276.3,-329.7,-75
362.8328,-2412.3,-1437.9,196.5,-1109.7,-57,-430.5,-1411.2,-43.8,-2223,-17.7,-123.9,-211.8,-693,-396.9,-754.2,-604.8,-9.6,-18.9,-498.3,-317.7,-17.4,279.3,-328.2,-98.4
362.8361,-2416.8,-1436.4,195.9,-1110.9,-73.5,-442.2,-1418.1,-44.4,-2815.8,-17.1,-132,-181.5,-678.3,-396.6,-753.6,-611.1,-9.6,-18.9,-503.1,-348.3,-17.7,276,-331.5,-92.7
362.8394,-2416.5,-1431.3,205.2,-1112.1,-73.5,-441.3,-1416.3,-43.8,-3112.2,-30.9,-129,-170.1,-684.3,-398.1,-757.2,-609.6,-9.6,-18.9,-475.5,-343.8,-17.7,271.8,-335.4,-93.6
362.8428,-2417.4,-1426.2,196.2,-1113.6,-74.1,-447,-1418.1,-45.9,-3186.3,-21.3,-158.4,-186.6,-670.8,-414.3,-765.3,-611.4,-9.9,-19.2,-467.7,-372.6,-18,264.6,-336.9,-98.4
362.8461,-2415.3,-1426.2,189.3,-1119.9,-64.5,-441,-1418.1,-46.8,-2741.7,-36.9,-142.8,-199.5,-689.7,-411.3,-758.4,-599.4,-9.6,-18.9,-487.5,-336.9,-17.4,273.3,-329.1,-91.8
362.8494,-2409.6,-1420.8,199.8,-1107,-57.9,-429.9,-1413.6,-37.2,-2074.8,-23.4,-120.3,-179.4,-696.3,-398.1,-750,-600,-9.9,-19.5,-486.6,-341.4,-18,283.8,-327.6,-82.2
362.8528,-2409.9,-1426.8,201.3,-1109.4,-61.8,-429.9,-1413.9,-35.7,-2297.1,-21.9,-130.5,-187.8,-712.2,-393.6,-747.6,-606,-9.3,-19.2,-484.5,-339.3,-18,285.6,-327.3,-78.3
362.8561,-2414.1,-1424.1,200.7,-1108.8,-69.6,-436.2,-1413,-39.6,-2741.7,-16.2,-131.7,-189.3,-699.9,-392.7,-747,-606.9,-9.6,-18.9,-482.7,-339.6,-18,275.1,-330.6,-98.7
362.8594,-2409.6,-1420.8,198,-1114.5,-71.1,-434.1,-1410.6,-40.5,-3186.3,-21.6,-126.3,-201.3,-684,-393.9,-746.7,-604.8,-9.9,-19.2,-493.5,-359.7,-17.7,266.4,-328.5,-99.3
362.8628,-2407.2,-1420.5,191.7,-1120.8,-78.9,-444.3,-1412.4,-41.4,-3112.2,-29.7,-142.2,-214.8,-684.3,-388.5,-752.4,-604.2,-9.9,-19.2,-504,-389.4,-18.3,255.9,-329.1,-106.8
362.8661,-2408.7,-1425.3,191.1,-1119,-66.6,-432.9,-1412.1,-45.3,-2593.5,-27,-139.2,-229.8,-683.7,-388.5,-750.6,-600.3,-9.9,-19.2,-504.3,-356.4,-18,281.7,-329.7,-94.2
362.8694,-2411.1,-1425.9,205.5,-1111.5,-54,-414.3,-1407.6,-47.7,-2223,-21,-136.8,-182.7,-703.5,-394.2,-749.7,-601.8,-9.3,-18.9,-489,-308.7,-18.3,286.2,-328.8,-67.5
362.8728,-2412.9,-1426.5,203.1,-1108.8,-50.4,-409.8,-1404.9,-47.1,-2223,-27,-133.8,-190.8,-702.9,-392.7,-749.1,-601.2,-9.9,-18.9,-493.5,-317.4,-17.7,281.7,-327.3,-81.9
362.8761,-2409.6,-1427.7,201.9,-1115.1,-65.1,-441.9,-1413.3,-49.8,-2815.8,-31.2,-150.3,-199.8,-692.7,-397.5,-761.4,-601.8,-9.6,-18.6,-498.9,-371.7,-18.3,274.5,-329.4,-96.6
362.8794,-2412.9,-1423.8,200.4,-1118.7,-67.8,-444.3,-1417.5,-45,-3186.3,-28.8,-141.6,-207.6,-695.7,-394.2,-762.9,-611.4,-9.9,-18.9,-487.5,-355.5,-18,271.8,-334.8,-98.1
362.8828,-2412.3,-1422.9,200.1,-1115.4,-65.4,-434.7,-1415.4,-44.4,-3112.2,-33,-118.5,-160.5,-677.4,-399,-765.6,-608.1,-9.6,-18.6,-492.9,-337.8,-18,277.2,-333.3,-89.7
362.8861,-2412.3,-1424.7,196.2,-1105.5,-59.1,-425.7,-1410.6,-41.7,-2593.5,-39.6,-118.5,-170.1,-692.4,-400.8,-762.3,-607.2,-9.3,-18.9,-494.4,-317.4,-17.7,278.4,-324.6,-65.4
362.8894,-2412.6,-1425.6,195.6,-1108.8,-66.3,-437.7,-1411.2,-42.9,-2074.8,-26.4,-117.3,-164.4,-692.1,-399.9,-758.4,-597,-9.9,-19.2,-493.2,-322.5,-18,284.1,-324,-109.8
362.8928,-2409.3,-1418.7,207.6,-1097.4,-46.5,-418.2,-1404,-38.1,-2223,-22.8,-101.7,-153.3,-672.6,-402.6,-756.6,-591.6,-9.6,-18.9,-480,-316.2,-18,292.2,-318.3,-61.2
362.8961,-2408.4,-1410.9,221.4,-1090.8,-33,-397.5,-1401.3,-30.9,-2667.6,-13.8,-105.3,-153.3,-669,-391.5,-763.5,-603.9,-9.6,-18.6,-486,-305.7,-18,291.3,-321.3,-36.3
362.8994,-2411.4,-1423.8,208.5,-1092.3,-46.8,-418.5,-1405.5,-36.9,-3112.2,-24.3,-96.3,-147.6,-690.9,-390.6,-754.5,-597.9,-9.6,-19.2,-463.8,-307.2,-17.7,286.2,-320.1,-60.3
362.9028,-2413.2,-1427.4,201.6,-1098,-57.9,-428.7,-1402.8,-41.4,-2889.9,-23.1,-100.2,-158.1,-699.6,-390,-746.1,-577.8,-9.6,-18.9,-469.5,-320.4,-17.7,285.9,-312.9,-73.8
362.9061,-2412.9,-1433.4,204.9,-1093.5,-51.9,-430.8,-1406.1,-41.4,-2667.6,-25.2,-102.9,-152.1,-702.6,-393.6,-753,-595.5,-9.9,-19.5,-474.3,-323.7,-17.7,291.6,-317.1,-81.3
362.9094,-2413.2,-1432.5,207,-1091.4,-40.5,-434.7,-1413,-39,-2074.8,-27,-111.9,-171.3,-708.9,-399,-751.5,-605.1,-9.9,-19.2,-473.4,-331.8,-18.3,291.9,-323.1,-81.6
362.9128,-2409.9,-1418.4,214.5,-1092.6,-49.2,-424.5,-1411.8,-33.3,-2297.1,-21.3,-107.1,-153.3,-660.3,-399.3,-759.6,-610.5,-9.9,-18.9,-463.5,-311.1,-18,283.8,-326.1,-78
362.9161,-2409.6,-1416.9,212.1,-1092.3,-43.8,-423.3,-1415.4,-33.6,-2815.8,-30.9,-93,-155.1,-655.5,-388.2,-749.4,-607.8,-9.3,-18.9,-486.6,-314.4,-18,279.9,-332.1,-89.7
362.9194,-2413.8,-1418.1,212.4,-1095.6,-46.2,-422.7,-1414.2,-37.5,-3038.1,-30,-125.7,-171.6,-681,-393.9,-753.9,-609.9,-9.6,-18.9,-474,-327.6,-17.7,283.5,-333.9,-95.1
362.9228,-2411.1,-1427.7,207,-1103.4,-58.8,-421.5,-1407.3,-39.9,-2964,-35.4,-128.7,-153.6,-697.8,-394.5,-754.5,-605.4,-9.3,-19.2,-491.7,-312.3,-18.3,278.4,-327.3,-88.5
362.9261,-2414.1,-1430.4,209.4,-1106.1,-48.3,-415.2,-1401,-37.8,-2593.5,-34.2,-112.5,-194.1,-713.4,-392.1,-748.2,-599.7,-9.9,-18.6,-488.4,-341.1,-17.7,282,-324.3,-72.6
362.9294,-2412,-1433.1,204.6,-1105.8,-52.5,-414.6,-1397.4,-41.4,-2000.7,-34.8,-111.9,-174.9,-728.4,-390.6,-740.4,-591,-9.6,-18.9,-480.6,-331.2,-18,277.2,-319.8,-88.2
362.9328,-2411.4,-1425,198.3,-1101.6,-49.8,-419.4,-1403.1,-40.8,-2371.2,-38.4,-92.1,-172.2,-694.2,-401.1,-752.7,-600.9,-9.9,-19.2,-503.1,-299.1,-17.7,276,-320.1,-91.8
362.9361,-2404.2,-1415.4,197.1,-1101.3,-58.2,-431.4,-1405.8,-36.6,-2741.7,-40.2,-96.3,-152.4,-669.9,-393,-758.1,-606.9,-9.6,-19.2,-508.8,-315.6,-18,279,-327.3,-81.6
362.9394,-2411.1,-1426.2,198,-1107.9,-69.6,-436.5,-1408.5,-43.5,-3112.2,-48,-125.7,-166.8,-706.8,-396.3,-759.3,-601.5,-9.6,-18.9,-485.1,-354.6,-18.3,270.6,-327.3,-84.6
362.9428,-2410.2,-1430.1,193.8,-1108.2,-67.8,-439.8,-1410,-41.7,-2889.9,-43.5,-96,-161.7,-711.3,-393.9,-759.3,-604.5,-9.6,-19.2,-486,-334.2,-17.7,276.6,-327,-75.9
