Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
180.6333,-78.3,-102.3,-1280.1,-129.3,-27.3,-420,0.6,-264,-2445.3,-96.3,-479.7,36.9,1605.3,-0.3,-7.5,16.2,-8.7,-17.4,192.3,-209.4,-14.1,0,-67.8,135.3
180.6367,-78,-108.3,-1281.9,-130.8,-27.6,-422.1,1.8,-262.8,-1852.5,-95.1,-481.8,32.1,1593.9,-4.8,-9.9,19.5,-8.4,-17.4,184.2,-216,-13.8,-0.6,-67.8,127.5
180.64,-81.6,-108.3,-1284.3,-133.8,-30,-421.8,2.7,-261.3,-2371.2,-95.7,-484.8,29.1,1589.4,-9.3,-14.7,25.8,-8.1,-17.4,180,-220.8,-13.8,-3.6,-66.9,123.6
180.6433,-79.2,-99.3,-1276.5,-125.1,-19.2,-412.5,-1.5,-282.3,-4520.1,-85.2,-477.3,40.5,1596,-3.3,-10.8,14.7,-8.4,-17.4,184.8,-207,-13.5,4.8,-65.7,130.2
180.6467,-70.2,-90.6,-1263.9,-120.6,-15.3,-412.8,4.2,-268.8,-3038.1,-79.5,-475.2,43.8,1600.2,2.1,-5.7,14.1,-8.7,-17.4,207.3,-202.2,-13.8,18.9,-63,141.3
180.65,-75,-97.8,-1272.9,-124.5,-17.4,-416.1,5.1,-245.7,-1111.5,-80.1,-478.8,37.8,1589.4,-3.3,-3,19.5,-8.4,-17.7,180.6,-208.8,-13.8,17.4,-58.2,137.4
180.6533,-76.5,-102,-1280.4,-127.5,-19.5,-417.9,6.6,-254.7,-2371.2,-79.8,-485.4,34.5,1585.8,0.6,-3.6,18.9,-8.1,-17.7,177.6,-210,-13.8,13.8,-60.9,136.2
180.6567,-78.6,-104.4,-1278,-129,-19.8,-420.3,6,-255.3,-1852.5,-84.9,-485.1,33.3,1573.2,-3.9,-5.1,17.4,-8.4,-17.4,180.6,-212.1,-14.1,13.5,-63.6,131.1
180.66,-79.2,-105.6,-1280.4,-130.2,-21.6,-420.6,5.4,-258.6,-2297.1,-86.4,-492,29.1,1566.6,-2.4,-3,16.8,-8.7,-17.4,177.9,-217.8,-13.8,14.7,-62.7,129.6
180.6633,-83.4,-105.6,-1283.7,-132.9,-29.1,-426.6,0,-288,-4520.1,-82.8,-498.6,23.1,1563.9,-1.8,-3,16.5,-8.7,-17.7,179.4,-221.1,-13.8,6,-65.7,121.8
180.6667,-83.1,-105.9,-1283.1,-130.8,-24.9,-428.7,-0.9,-280.8,-3186.3,-79.8,-497.7,21.6,1557,-0.9,-0.3,18,-8.7,-17.1,183.3,-221.4,-14.4,6.9,-66.6,118.2
180.67,-81.6,-102.6,-1278,-129,-18.3,-423,4.8,-249.6,-1185.6,-76.2,-498.6,25.2,1556.7,-3.9,-0.9,15.9,-8.4,-18,182.7,-215.4,-13.8,15.9,-61.5,124.2
180.6733,-81.6,-100.2,-1280.4,-132.3,-21,-424.2,6,-262.2,-2519.4,-74.7,-503.4,18.6,1548.6,-1.8,2.7,15.6,-8.4,-17.1,180.6,-220.5,-13.8,16.5,-61.5,117
180.6767,-89.1,-105.6,-1285.5,-137.1,-28.5,-424.5,5.4,-263.1,-2148.9,-82.8,-510.6,15.9,1534.5,-14.4,-4.5,16.8,-8.4,-17.4,170.4,-228.6,-13.8,13.2,-61.8,113.7
180.68,-86.7,-105.3,-1286.1,-138,-29.7,-423,6,-264.9,-2445.3,-79.8,-513.3,13.2,1534.8,-10.5,-2.1,18,-8.4,-17.1,168.9,-227.7,-13.8,13.8,-60.6,109.5
180.6833,-86.7,-105.9,-1286.7,-139.2,-31.2,-422.1,5.7,-288.6,-4742.4,-84.3,-518.7,13.5,1530.9,-10.8,-1.2,15.9,-8.7,-17.4,168.3,-227.1,-14.1,16.8,-58.8,112.8
180.6867,-82.5,-107.4,-1286.7,-137.4,-29.7,-422.7,10.8,-281.4,-3260.4,-80.1,-514.2,14.4,1525.8,-8.4,0.6,25.5,-8.7,-17.4,170.1,-226.5,-14.1,21,-52.5,115.2
180.69,-82.8,-110.7,-1291.5,-145.5,-36.3,-430.2,8.4,-259.8,-1185.6,-84,-526.8,4.5,1515,-6.3,2.1,23.4,-8.1,-17.7,160.8,-233.7,-14.1,13.8,-59.7,111
180.6933,-91.5,-115.5,-1297.2,-150.6,-41.7,-434.7,1.2,-276.6,-2519.4,-87.3,-528.6,2.1,1505.1,-13.2,-1.2,20.7,-8.4,-17.4,157.2,-240.9,-13.8,8.7,-62.4,104.1
180.6967,-89.1,-118.8,-1299.6,-153.3,-42.6,-435.6,6.6,-273.9,-2000.7,-88.2,-531.6,1.2,1499.1,-9.9,-8.7,12.6,-8.4,-17.4,156,-246,-13.8,9.9,-64.8,105.3
180.7,-88.2,-115.8,-1295.7,-148.2,-39,-429.9,14.7,-267.3,-2223,-78.6,-533.7,3.3,1491.3,-9.9,-6.9,20.7,-8.7,-17.7,159.6,-240.6,-14.1,19.5,-57.9,108.6
180.7033,-90.3,-119.1,-1302.3,-153.6,-45,-432.9,12.3,-295.5,-4520.1,-84,-541.8,-3.6,1479.3,-8.4,-4.8,23.4,-8.7,-17.7,146.7,-241.5,-13.8,18.9,-58.2,104.4
180.7067,-92.1,-118.2,-1296.9,-148.8,-39.3,-427.2,12.9,-285.9,-3260.4,-82.2,-528.6,0.6,1471.2,-12.3,-6.9,25.5,-8.7,-17.7,157.2,-237.9,-14.1,21.9,-56.4,104.4
180.71,-89.1,-114.9,-1296.6,-150,-40.5,-430.2,15.6,-259.5,-1333.8,-77.1,-531.3,-0.3,1468.5,-8.4,-6.9,26.1,-8.7,-17.1,159.3,-234,-14.1,25.8,-57.9,100.5
180.7133,-89.4,-118.5,-1305.6,-157.5,-44.4,-433.8,11.7,-270.6,-2445.3,-77.1,-543.9,-6,1459.5,-7.8,4.5,27,-8.7,-17.7,148.5,-238.5,-14.4,18.6,-58.5,95.7
