Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
379.6094,-2204.7,-1207.2,55.8,-1251,-189,-615,-1414.5,-168.6,-2445.3,-143.4,-102.3,-341.4,-778.8,-497.1,-892.8,-692.4,-9.9,-18.9,-591.6,-450,-18,161.1,-368.4,-240
379.6128,-2209.2,-1203,67.2,-1250.4,-190.5,-615.9,-1419.6,-170.1,-2964,-144.3,-95.7,-345.3,-777.6,-501.3,-898.5,-699.9,-9.3,-18.9,-562.5,-424.2,-17.7,161.4,-369.6,-242.1
379.6161,-2204.4,-1195.8,64.8,-1257,-203.4,-616.8,-1418.1,-170.4,-3334.5,-146.4,-108,-379.5,-754.2,-496.2,-892.5,-695.4,-9.9,-19.2,-567.9,-395.1,-17.7,162.3,-370.8,-237.3
379.6194,-2202.3,-1192.8,61.8,-1253.7,-192.6,-620.4,-1420.8,-166.8,-3260.4,-136.2,-119.4,-369,-745.2,-496.5,-890.7,-693.3,-9.9,-18.9,-599.4,-408.6,-17.7,166.2,-370.8,-238.5
379.6228,-2203.2,-1187.7,73.8,-1247.1,-184.8,-614.1,-1420.2,-162.6,-2519.4,-148.5,-126.6,-380.4,-738,-499.2,-892.5,-697.2,-10.5,-19.5,-558.3,-400.8,-18,171.6,-371.1,-236.4
379.6261,-2203.2,-1187.1,77.7,-1241.1,-185.7,-612,-1415.7,-161.1,-2223,-148.5,-119.7,-340.5,-723.3,-496.5,-890.7,-701.4,-9.6,-18.6,-579.9,-417,-18,159.6,-375.6,-231.9
379.6294,-2204.4,-1187.4,75.9,-1243.2,-167.4,-610.2,-1415.4,-162.6,-2371.2,-143.7,-97.5,-393,-731.1,-497.1,-893.1,-698.1,-9.9,-19.2,-573.9,-399.6,-17.7,160.8,-372.6,-239.4
379.6328,-2201.4,-1183.5,87,-1242.9,-186.3,-611.1,-1414.8,-160.2,-2889.9,-147,-168,-358.5,-735.9,-491.7,-884.7,-697.2,-9.6,-19.2,-578.7,-425.7,-18,154.5,-369.3,-248.7
379.6361,-2205,-1185.6,102.9,-1246.5,-183,-616.2,-1417.2,-163.2,-3334.5,-153.6,-149.7,-363,-758.4,-498.3,-889.2,-697.5,-10.2,-18.9,-636.6,-441,-17.7,161.1,-366.6,-249.6
379.6394,-2206.5,-1194,73.8,-1248.9,-189.3,-613.8,-1415.1,-166.2,-3038.1,-149.1,-90.3,-367.2,-759.9,-504.3,-892.8,-681.9,-9.3,-18.9,-572.7,-417.6,-18,162.3,-365.1,-242.4
379.6428,-2202.6,-1186.8,68.4,-1244.1,-173.7,-596.7,-1414.8,-155.1,-2593.5,-142.8,-85.2,-365.4,-737.1,-502.8,-897.9,-711.6,-9.6,-19.2,-549.3,-397.5,-17.7,161.7,-379.8,-223.8
379.6461,-2203.5,-1186.2,74.1,-1240.5,-177.9,-603.9,-1412.1,-156,-2223,-136.8,-101.1,-349.2,-738.3,-504.6,-891.3,-692.4,-9,-19.2,-557.1,-405.9,-17.7,162.9,-372.9,-232.5
379.6494,-2199.6,-1178.4,83.7,-1235.7,-166.5,-602.4,-1407.9,-151.8,-2519.4,-141.6,-100.5,-374.1,-731.1,-500.1,-890.7,-693.3,-9.3,-18.9,-568.2,-409.2,-17.7,160.5,-364.2,-205.5
379.6528,-2195.7,-1174.2,95.7,-1231.2,-165,-601.2,-1409.7,-150.3,-3038.1,-146.1,-98.7,-336.6,-734.4,-497.4,-883.2,-683.7,-9.3,-19.2,-522.3,-420.6,-18,165.6,-360.6,-202.5
379.6561,-2200.8,-1169.7,89.4,-1236,-175.5,-608.4,-1413.6,-153.9,-3186.3,-155.7,-124.5,-357.6,-713.7,-510.3,-892.5,-679.2,-9.9,-19.2,-553.8,-406.2,-17.7,150.9,-359.7,-237.6
379.6594,-2193.3,-1171.8,110.7,-1228.8,-172.5,-613.5,-1418.7,-148.8,-3112.2,-150,-104.7,-367.2,-726.3,-492.6,-888.6,-700.2,-9.6,-18.9,-541.8,-419.4,-18,153.9,-371.4,-236.4
379.6628,-2197.5,-1169.4,102.3,-1220.1,-168.6,-603.6,-1411.2,-145.2,-2519.4,-150.9,-91.5,-356.1,-734.1,-504,-906.9,-693.9,-9.9,-18.9,-573.3,-396.6,-17.4,162,-364.2,-207.9
379.6661,-2195.7,-1162.8,105,-1209.3,-155.4,-594.6,-1407,-145.8,-2074.8,-139.2,-89.4,-304.8,-735.6,-499.8,-890.4,-681,-9.9,-18.6,-550.2,-373.2,-18,175.8,-354.9,-219
379.6694,-2195.1,-1160.1,117.6,-1200.6,-144.9,-598.2,-1408.8,-144.3,-2371.2,-135.9,-48.9,-297,-744.9,-494.1,-894.3,-697.5,-9.6,-19.5,-524.4,-364.2,-17.7,175.8,-363.3,-206.7
379.6728,-2196.9,-1154.4,121.8,-1202.1,-148.2,-598.8,-1409.4,-147.9,-2889.9,-151.5,-53.1,-313.5,-748.2,-501.6,-894.6,-697.8,-9.6,-18.9,-525.9,-390.3,-18.3,168.3,-365.1,-214.2
379.6761,-2193.9,-1153.2,141.6,-1185,-125.7,-586.5,-1403.1,-144.6,-3186.3,-151.2,-55.8,-322.8,-740.1,-498.9,-902.4,-700.2,-9.6,-18.9,-535.8,-376.5,-17.7,164.1,-366,-220.2
379.6794,-2192.7,-1150.2,133.5,-1179,-129.3,-593.4,-1407,-144.6,-3112.2,-153.9,-3.6,-267.6,-731.4,-496.5,-896.4,-701.4,-9.9,-18.6,-504,-374.1,-17.7,147.3,-364.5,-213.3
379.6828,-2195.4,-1149.6,136.5,-1184.7,-137.4,-599.4,-1413.6,-146.4,-2371.2,-166.2,-51,-283.5,-733.8,-506.4,-897.6,-702.6,-9.6,-18.6,-471.6,-345,-17.7,148.8,-370.5,-237
379.6861,-2198.7,-1155.3,138.3,-1184.1,-141,-601.2,-1412.4,-150.6,-2223,-168.6,-43.5,-287.4,-752.4,-507.3,-897.3,-690.6,-9.6,-18.6,-505.5,-330.3,-18,145.2,-369,-240
379.6894,-2193.9,-1147.8,132,-1175.4,-143.4,-594.6,-1409.1,-148.2,-2223,-174.9,-7.8,-231.6,-753.6,-501.9,-895.5,-692.4,-9.3,-18.6,-475.8,-325.8,-17.7,142.5,-364.2,-232.2
379.6928,-2198.1,-1147.2,128.4,-1179.3,-140.1,-592.5,-1411.2,-149.1,-2741.7,-183.6,7.2,-232.8,-753,-507.6,-899.1,-678.9,-9.9,-18.9,-483.6,-340.2,-17.7,136.5,-360,-232.8
379.6961,-2191.8,-1139.1,143.4,-1163.4,-121.5,-586.5,-1408.5,-141.9,-3038.1,-176.1,23.1,-224.1,-745.5,-506.7,-900.3,-696.6,-9,-19.2,-460.2,-323.4,-18.3,150.6,-363.9,-222
379.6994,-2192.1,-1134.9,164.1,-1154.7,-115.5,-576.9,-1408.8,-137.1,-2889.9,-166.2,41.4,-216,-720,-504.3,-905.4,-708,-9.6,-19.2,-459,-317.7,-18,135,-375.3,-209.7
379.7028,-2186.4,-1116.3,193.8,-1141.2,-94.8,-563.7,-1403.1,-130.2,-2519.4,-173.4,16.5,-186.3,-703.5,-504,-905.7,-697.5,-9.3,-18.6,-441,-294.6,-18,147.3,-359.7,-186.3
379.7061,-2185.5,-1119.3,213,-1133.1,-92.7,-566.7,-1403.1,-130.5,-1926.6,-176.7,51,-193.2,-732.3,-497.1,-901.2,-701.7,-9.6,-18.9,-470.1,-290.1,-17.4,138,-363.9,-215.4
379.7094,-2190.3,-1116,181.5,-1143.6,-100.5,-591.9,-1405.8,-137.4,-2297.1,-176.4,39,-255.3,-719.7,-508.8,-896.1,-694.5,-9.6,-18.6,-470.4,-315.9,-18,135.6,-363.9,-236.7
379.7128,-2190.3,-1125.6,174,-1146.3,-114.3,-589.8,-1408.5,-138.6,-2815.8,-178.5,46.5,-193.8,-735.9,-500.7,-901.8,-699,-9.6,-19.2,-436.8,-337.8,-17.7,135.6,-363.9,-246.9
379.7161,-2189.4,-1126.5,148.8,-1149.3,-113.1,-594,-1408.8,-141,-3112.2,-174,79.8,-222.6,-749.7,-501.6,-901.2,-704.7,-9.9,-18.6,-436.2,-314.1,-18,144.9,-363.3,-222.3
379.7194,-2188.8,-1125.3,159.6,-1144.5,-113.7,-587.7,-1407,-139.2,-2964,-172.2,63.3,-190.2,-757.8,-499.5,-909.6,-700.5,-9.6,-19.2,-415.5,-264,-18.3,145.8,-358.2,-217.2
379.7228,-2187.3,-1119.9,162.3,-1139.4,-109.5,-582.3,-1407.6,-131.4,-2519.4,-171.3,93,-148.2,-765,-502.8,-903.3,-699.9,-9.9,-18.9,-445.8,-273.3,-17.7,150.3,-367.8,-209.7
379.7261,-2190,-1118.1,174.6,-1142.1,-94.8,-581.7,-1400.7,-135.9,-2148.9,-187.8,47.7,-228,-762,-502.8,-904.5,-704.4,-9.9,-18.9,-438.6,-283.8,-18,140.4,-372.6,-190.5
379.7294,-2187,-1110,184.5,-1139.1,-100.5,-572.7,-1393.8,-136.8,-2148.9,-178.5,56.4,-180,-755.4,-505.5,-895.2,-700.5,-9.9,-18.9,-426.9,-282.3,-18,135.3,-360.9,-209.1
379.7328,-2185.8,-1110.9,207.6,-1146,-117.9,-585.9,-1396.2,-138.3,-2741.7,-179.4,-5.7,-202.8,-768.6,-501,-887.1,-691.2,-9.6,-18.9,-548.1,-275.1,-18,141,-355.8,-204.6
379.7361,-2184.9,-1108.8,193.8,-1145.1,-119.7,-586.2,-1400.1,-136.8,-3112.2,-171,35.1,-188.7,-767.1,-495.9,-885.9,-692.1,-9.6,-19.2,-402.9,-287.7,-18,143.7,-356.7,-198.3
379.7394,-2193,-1114.2,150.3,-1140.6,-105.6,-581.7,-1401.3,-138.6,-2889.9,-168.9,87.6,-184.2,-754.2,-501.6,-887.7,-693.3,-9.6,-18.9,-429,-277.2,-17.7,151.5,-357.9,-215.1
379.7428,-2188.5,-1095.9,153.9,-1145.7,-108.9,-579.3,-1405.2,-135.3,-2297.1,-165.9,74.7,-159.9,-747.6,-498.9,-890.7,-696.6,-9.9,-19.5,-435,-297.6,-18,151.5,-360.6,-223.5
