Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
114.0033,-86.1,-144.9,-126.6,-146.1,594.9,-414.6,-90,-239.7,-2371.2,-63.9,775.8,171.6,-515.1,12.9,27.3,-93.3,-8.7,-17.7,-45.9,-486.3,-14.1,16.8,-448.2,-200.4
114.0067,-85.8,-141,-124.8,-141.3,597.3,-413.4,-87.3,-242.7,-2371.2,-63,785.4,173.4,-516.3,12.9,29.1,-89.1,-8.4,-17.7,-37.5,-488.4,-14.1,21.3,-446.1,-190.5
114.01,-79.2,-131.7,-113.7,-128.1,609,-406.2,-82.8,-242.7,-3334.5,-53.1,794.7,186.9,-508.5,22.8,27.3,-92.7,-8.4,-17.7,-20.7,-473.4,-14.1,25.5,-442.8,-188.1
114.0133,-78,-132.6,-114.3,-130.2,609.3,-410.1,-84,-254.1,-4001.4,-50.7,797.7,191.4,-508.2,22.5,33.3,-91.8,-8.1,-17.7,-17.7,-469.2,-14.1,32.7,-443.1,-189
114.0167,-82.2,-135.9,-124.8,-137.1,601.2,-402.9,-82.8,-231.6,-1111.5,-60.6,786.3,177.3,-516,18.3,35.7,-94.8,-8.7,-17.4,-32.4,-483.9,-13.8,11.4,-442.2,-201.9
114.02,-82.5,-136.5,-122.4,-138.3,598.8,-420.6,-84.9,-211.8,-148.2,-62.1,788.4,175.5,-511.2,17.1,33.9,-90.3,-8.4,-18,-27.3,-486.9,-13.8,28.8,-443.4,-191.7
114.0233,-83.4,-136.2,-123.9,-136.2,600,-412.2,-83.1,-235.2,-2445.3,-54.9,788.1,178.8,-514.2,13.5,24,-85.5,-8.4,-17.7,-29.4,-483.3,-13.5,29.1,-436.8,-183.3
114.0267,-85.5,-141.3,-130.8,-142.8,593.7,-412.8,-77.4,-240.9,-2519.4,-58.2,779.7,174.9,-515.4,6.6,24.6,-83.4,-8.1,-17.4,-39.9,-486.3,-13.8,28.5,-435.9,-189.3
114.03,-88.2,-149.7,-141.9,-153.6,588.3,-421.5,-71.7,-254.4,-3260.4,-67.5,760.2,160.8,-530.7,4.8,32.7,-76.2,-9,-17.4,-51,-498,-14.1,19.5,-438.6,-201.3
114.0333,-87.3,-146.7,-141.6,-155.1,583.8,-420.9,-72.3,-265.5,-3853.2,-64.8,763.8,156.3,-525,3.3,21,-82.8,-8.4,-17.7,-60.3,-498.3,-13.5,20.7,-437.1,-192.3
114.0367,-90.3,-147.9,-143.1,-158.4,582.6,-417.3,-71.7,-241.8,-1111.5,-68.4,767.1,152.4,-526.2,2.4,20.7,-93.3,-8.7,-17.7,-57.6,-504.9,-14.1,20.1,-438.3,-199.5
114.04,-96,-153.3,-148.8,-166.5,573.9,-420.3,-81.6,-226.8,74.1,-69.3,755.1,148.2,-531.6,-0.6,24,-89.7,-8.1,-17.4,-60,-509.7,-13.8,15.3,-446.4,-202.2
114.0433,-93.6,-152.7,-146.4,-166.8,572.4,-427.2,-85.2,-250.5,-2371.2,-70.2,754.5,147.6,-525.9,1.8,28.5,-89.1,-8.7,-17.7,-57.9,-507.6,-14.4,14.7,-447.6,-199.8
114.0467,-93.3,-155.7,-146.4,-165.6,569.7,-429.6,-89.1,-261.3,-2519.4,-71.1,762.3,147,-527.1,6.9,32.7,-83.1,-8.7,-17.7,-57.6,-509.4,-13.8,16.2,-445.5,-204.3
114.05,-99.6,-158.7,-147.6,-166.2,572.1,-417,-88.8,-268.5,-3260.4,-68.4,753.9,143.4,-532.2,-1.5,23.4,-83.7,-7.8,-18,-60.3,-509.4,-14.1,11.4,-444.3,-198.3
114.0533,-102.3,-163.5,-153.3,-171.6,560.7,-432.9,-97.8,-285.3,-3927.3,-67.5,749.1,140.4,-535.5,1.5,23.1,-82.8,-8.7,-17.4,-65.1,-516.6,-14.1,17.1,-450.9,-207.3
114.0567,-97.8,-159.3,-151.5,-169.2,565.8,-426.9,-98.4,-259.5,-1185.6,-66.6,755.1,139.8,-531.9,1.5,27.3,-81.6,-7.8,-17.7,-66,-520.8,-14.1,12.9,-450,-204.6
114.06,-99.6,-159.6,-150.6,-169.2,565.2,-432,-97.2,-241.5,0,-67.2,753.6,141.6,-528.9,7.5,32.4,-74.7,-8.4,-17.4,-66,-518.7,-13.8,13.2,-449.1,-208.2
114.0633,-100.5,-160.2,-149.1,-171,566.4,-438.6,-93,-262.2,-2371.2,-73.2,749.4,142.5,-527.7,2.1,33.6,-74.1,-8.4,-17.7,-64.2,-517.5,-14.1,14.1,-453.3,-207
114.0667,-102.6,-167.1,-150.3,-167.4,569.7,-429.9,-94.8,-269.4,-2519.4,-68.4,753,143.7,-538.5,1.2,29.4,-86.7,-9,-17.7,-61.5,-512.1,-13.5,15,-455.1,-203.1
114.07,-99,-157.2,-146.7,-167.7,567.9,-430.5,-94.5,-273,-3408.6,-67.2,753.6,143.4,-528.3,2.7,27.3,-84,-8.4,-18.3,-61.8,-514.2,-13.8,15.3,-456.3,-204.9
114.0733,-96.6,-161.4,-151.8,-170.4,562.8,-427.8,-92.4,-285.3,-4001.4,-61.8,748.5,140.7,-527.1,3.9,29.1,-85.2,-8.7,-17.7,-62.1,-514.2,-13.8,12.6,-452.4,-214.2
114.0767,-95.1,-153.3,-146.1,-166.8,573.3,-423.6,-92.7,-255.3,-1259.7,-52.8,758.1,147.6,-521.7,11.1,24.3,-91.5,-8.4,-17.7,-55.8,-508.2,-14.1,24,-455.7,-201
114.08,-95.1,-152.4,-144.9,-166.5,569.7,-427.5,-95.4,-235.5,-148.2,-57.3,754.5,145.5,-524.7,6.9,22.5,-100.2,-8.4,-17.1,-63.3,-509.1,-14.1,21.3,-457.8,-205.8
114.0833,-93,-150.6,-143.1,-165.9,573,-424.2,-98.4,-250.5,-2445.3,-57.6,750.3,146.4,-519.3,8.4,25.8,-99,-8.4,-17.7,-59.7,-507.9,-13.8,15.9,-465.3,-207.3
114.0867,-90,-146.7,-138.6,-167.1,573.3,-422.7,-100.5,-254.4,-2371.2,-68.4,755.4,145.8,-519.3,6,28.5,-98.7,-8.7,-18,-51.9,-507.3,-14.1,12.3,-465.6,-210.6
114.09,-90.9,-148.5,-144.3,-162.3,576.6,-417.3,-98.7,-261.3,-3334.5,-63.3,756.3,147.3,-521.4,5.7,32.4,-99.6,-8.4,-17.4,-61.2,-508.5,-14.1,12.3,-463.8,-208.2
114.0933,-90.9,-148.8,-141.9,-166.8,570,-429,-103.5,-275.4,-3853.2,-64.5,751.8,147.3,-523.2,0,25.8,-102,-8.7,-18.3,-54.6,-507.6,-13.8,11.1,-462.3,-211.5
114.0967,-89.1,-149.4,-146.7,-172.2,568.8,-434.4,-103.2,-254.1,-1185.6,-69.9,753.9,141.9,-526.2,2.4,24.3,-104.4,-8.4,-17.7,-57.6,-512.7,-13.8,7.2,-462.3,-207
114.1,-92.4,-149.7,-154.8,-177.9,562.5,-438.3,-106.2,-237.3,-148.2,-68.7,744.6,135,-528.9,1.2,24.6,-98.4,-8.7,-17.4,-78.3,-516.9,-13.8,12.3,-468,-213
114.1033,-89.4,-148.2,-144.3,-171.3,567.3,-438.3,-99.3,-257.7,-2519.4,-63,747,142.2,-528.6,7.8,26.7,-90,-8.7,-17.4,-66.9,-509.1,-13.5,17.4,-460.5,-212.1
