Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
319.0628,1069.8,-24.9,-430.8,287.4,871.5,569.7,771,113.1,-1037.4,252,59.1,-358.2,219.6,213.9,1041,176.1,-9,-16.8,-93.9,-117,-13.8,341.4,861.3,394.5
319.0661,1062,-27,-400.2,296.1,799.2,557.7,763.5,136.8,74.1,256.2,55.2,-303.3,212.1,207.6,1037.1,165.9,-9.6,-17.1,-87.6,-20.1,-14.1,331.2,853.5,390.3
319.0694,1052.4,-38.1,-439.2,263.4,695.7,537.9,750.3,197.4,1852.5,226.8,10.8,-218.7,215.1,195,1027.8,158.7,-9.3,-16.2,-141.3,7.2,-13.8,306,840.6,398.1
319.0728,1048.8,-40.5,-445.2,263.1,790.5,536.7,751.8,227.7,1852.5,237.6,0.9,-203.1,186.6,194.1,1026,153.9,-9.3,-16.5,-122.1,-13.2,-14.4,311.7,839.1,393.3
319.0761,1057.8,-42,-454.2,264,809.4,532.5,752.4,191.4,444.6,245.1,39.6,-196.2,194.4,210.9,1036.5,163.8,-9.3,-16.5,-95.7,48,-13.8,317.7,846,390.9
319.0794,1065.9,-31.2,-425.4,274.2,781.2,532.5,753,136.5,-741,246.6,57.3,-174.9,212.4,213.3,1049.4,165.3,-9,-16.5,-70.2,73.2,-14.1,321.3,844.8,381.3
319.0828,1068.3,-27,-412.8,277.8,780,536.4,755.4,102.9,-1185.6,259.2,86.4,-162.9,241.5,210.6,1041.9,167.4,-9.3,-16.5,-50.4,63.3,-14.1,342.9,852.6,400.5
319.0861,1060.5,-26.4,-425.1,267.3,795.9,530.4,753.6,130.5,0,246.6,57.9,-224.7,231.6,204.6,1028.1,159.3,-9.3,-16.8,-92.1,-12.3,-14.1,336.3,846.6,381
319.0894,1048.2,-43.2,-458.1,251.1,734.1,519.9,741,196.2,1630.2,240,38.1,-287.1,190.5,192.6,1017.6,146.4,-9.3,-16.2,-92.4,-72,-13.8,312.9,832.5,362.1
319.0928,1051.2,-38.4,-438.9,263.1,679.8,519.3,739.2,229.5,1778.4,238.5,33.9,-248.7,186.3,192.9,1014.9,140.7,-9.6,-17.1,-97.2,-14.4,-13.8,307.2,828.3,361.8
319.0961,1051.2,-38.4,-444,268.8,748.8,525.3,739.2,193.8,592.8,236.7,33.3,-276,193.8,194.4,1016.4,143.4,-9.6,-17.1,-107.1,-30.6,-14.1,319.2,827.7,352.5
319.0994,1060.5,-31.8,-439.5,288.6,801.3,519.9,748.5,133.5,-592.8,253.5,23.7,-309,189.6,202.8,1027.5,154.8,-9.3,-16.5,-129,13.5,-14.1,327.3,837,358.5
319.1028,1064.7,-32.4,-433.8,276.3,783.6,528,750.9,96,-1111.5,249.6,45.6,-222.9,207.6,210,1035.3,154.5,-9,-16.5,-120,32.4,-14.1,330,837.6,385.8
319.1061,1059.9,-32.7,-423.9,276.9,818.7,526.8,748.8,129.9,74.1,243.9,48.9,-197.1,205.8,207.3,1022.1,147.3,-9.6,-16.8,-83.1,42.9,-14.1,324,837.3,374.7
319.1094,1049.1,-40.5,-434.4,265.2,805.8,520.8,745.8,201.9,1778.4,237.6,38.4,-212.1,188.4,197.4,1016.1,140.4,-9.3,-16.8,-83.4,-31.8,-13.8,306.3,831.3,373.8
319.1128,1045.5,-41.1,-426.9,261.9,798.9,520.2,741.3,228,1704.3,226.2,20.7,-266.7,205.5,184.5,1008,138,-9,-16.2,-81.3,4.5,-13.8,305.7,828.3,372
319.1161,1049.7,-36,-438.6,264.3,711.9,522,744,192.6,518.7,212.4,45.9,-252.9,211.8,191.7,1015.5,146.7,-9.3,-17.1,-79.8,-44.7,-14.1,309.9,833.7,369.9
319.1194,1051.2,-39.3,-427.2,270,666.6,533.4,749.7,127.8,-889.2,240.9,55.8,-252,222.9,189.9,1020.9,155.4,-9.9,-16.8,-66,-54.3,-14.1,315.6,841.5,373.5
319.1228,1054.8,-44.7,-421.2,273.9,810.3,518.7,751.2,87,-1185.6,248.4,57.9,-212.4,197.4,196.2,1025.7,161.7,-9.3,-16.8,-80.4,21.9,-14.1,318,838.8,368.4
319.1261,1045.2,-52.2,-444,254.1,801,503.7,741.6,112.2,148.2,231,38.1,-242.1,183,191.4,1022.7,159.9,-9,-16.5,-111.6,30,-14.1,305.7,832.2,357.6
319.1294,1040.1,-49.8,-446.4,250.8,786.6,494.7,735,182.7,1852.5,214.5,28.5,-274.2,185.7,185.4,1016.4,148.2,-8.7,-16.8,-126.9,2.4,-14.1,294,821.1,351.9
319.1328,1039.2,-47.4,-455.4,252.3,753.3,493.8,729.3,211.5,1852.5,218.1,25.2,-255.6,199.5,181.5,1016.1,144.3,-9,-16.8,-150,-12,-14.1,288,815.4,351
319.1361,1044,-46.2,-448.2,257.1,779.7,498,736.8,179.4,592.8,216,17.7,-233.4,211.2,189.3,1024.5,155.4,-9.3,-16.5,-141,-40.2,-14.4,304.5,824.7,352.5
319.1394,1047.3,-55.8,-430.5,263.4,746.7,510.3,743.7,120,-889.2,238.5,2.7,-283.8,189.3,195.6,1032.6,160.8,-9.3,-16.8,-115.8,-38.4,-14.1,308.1,833.7,364.5
319.1428,1053.9,-44.1,-435.9,275.1,690.6,520.5,753.3,84.3,-1111.5,224.7,27.6,-245.4,226.2,201.6,1038,162.6,-9,-16.8,-114.3,-5.1,-13.8,318.9,838.2,387.6
319.1461,1049.1,-54.9,-427.8,267,670.5,518.7,750.3,111,296.4,249.6,38.4,-287.1,190.5,193.5,1031.4,164.1,-9,-16.8,-122.1,-12.3,-13.8,315,840,379.5
319.1494,1042.5,-49.5,-441.3,253.8,779.7,504.6,742.8,183,1704.3,224.4,17.1,-261.6,207,189.3,1020.3,151.2,-9.3,-16.5,-141.9,-5.4,-13.8,310.8,830.7,368.4
319.1528,1040.1,-50.1,-468.6,253.2,773.7,505.5,744.3,216.9,1630.2,232.2,20.7,-222.3,205.2,186.3,1017.9,153.3,-9.6,-16.8,-129.3,-3.6,-14.1,311.1,835.5,369.6
319.1561,1047,-53.1,-456.6,263.1,771.3,519.9,754.2,189,518.7,246.9,24.9,-246.9,186.6,192.3,1022.4,160.5,-9.6,-16.5,-105.9,15.3,-13.8,326.1,843,370.5
319.1594,1055.7,-44.1,-429.9,277.8,842.7,534.9,762,134.7,-741,265.5,39.3,-256.2,180.3,199.2,1029,168.6,-9,-16.5,-95.1,-21.3,-13.8,339,855.3,376.8
319.1628,1061.4,-35.4,-403.5,281.7,739.2,532.2,764.7,96.9,-1185.6,254.7,40.2,-250.2,207.3,204.3,1031.1,171.9,-9,-17.1,-145.2,-16.2,-14.4,350.4,859.2,386.7
319.1661,1061.4,-32.7,-416.1,285.3,817.5,534.9,768.9,131.7,148.2,258,43.2,-292.8,210.6,203.7,1031.7,168.9,-8.7,-16.8,-171.9,-108.9,-14.1,343.8,857.1,384.9
319.1694,1051.2,-44.7,-433.5,275.1,743.7,529.8,760.8,201.9,1704.3,247.8,32.1,-328.5,160.8,190.5,1012.8,159.3,-9,-16.5,-120.3,-33.9,-13.8,331.5,850.8,391.5
319.1728,1045.2,-44.4,-435.9,283.2,782.1,533.1,759.9,233.7,1778.4,239.1,38.7,-220.5,179.1,186,1007.1,154.8,-9,-16.5,-79.2,6,-14.1,331.5,851.1,396.9
319.1761,1046.7,-42,-437.7,286.2,816.3,537,760.5,195,444.6,249.3,49.5,-226.5,189.9,192.3,1016.1,157.8,-9,-16.8,-76.5,-0.9,-14.4,330.6,852.3,389.4
319.1794,1053.3,-35.1,-398.7,299.4,792.9,532.5,766.5,136.2,-666.9,254.4,76.2,-231.3,204,196.2,1023,165.3,-9.3,-16.8,-59.7,18.9,-14.1,344.1,860.4,393.9
319.1828,1057.8,-33.3,-393.3,293.4,780.6,525.3,764.1,98.7,-1259.7,249.9,77.4,-207.3,220.5,202.8,1028.4,166.8,-9,-17.1,-59.1,37.2,-14.4,343.5,856.5,391.2
319.1861,1054.8,-35.4,-413.4,288.9,765.6,529.5,760.5,129.6,148.2,238.5,57.9,-210.9,214.2,194.1,1031.7,162,-9.6,-16.5,-68.1,20.1,-14.1,334.2,846.6,396.6
319.1894,1045.2,-37.2,-430.5,269.1,777.3,509.7,746.1,194.7,1926.6,232.8,41.1,-227.4,248.1,177.9,1023.6,149.4,-9.3,-16.8,-110.4,6.6,-14.1,318.9,832.2,381.3
319.1928,1036.2,-42.6,-436.8,273,735.9,513.6,745.5,227.7,1778.4,243,34.8,-214.8,202.8,168.6,994.8,140.4,-9,-16.2,-114.6,50.7,-13.8,322.5,833.1,386.4
319.1961,1043.1,-45.3,-417,270.6,749.1,518.7,739.5,186.6,444.6,218.4,21,-239.1,195,176.4,1016.7,144.3,-9.6,-17.1,-118.8,-26.4,-14.4,303,831.9,368.7
319.1994,1053.6,-46.2,-401.1,285.6,758.7,531.9,756.9,134.4,-741,242.4,40.2,-243.9,185.1,188.4,1024.8,152.7,-9.3,-16.5,-126,-5.4,-14.1,326.1,848.4,379.5
319.2028,1061.1,-34.8,-417,290.4,766.2,522.6,757.8,98.4,-1259.7,245.7,53.1,-222,210,199.2,1030.2,158.4,-9,-16.5,-98.4,4.8,-13.5,336,848.4,355.5
319.2061,1050.3,-53.1,-429.3,274.8,756.3,507.9,749.1,116.4,74.1,235.8,37.2,-256.5,172.2,190.5,1022.4,153.9,-9.3,-16.5,-114.3,-29.7,-14.1,327.3,840.3,357.9
319.2094,1042.2,-54,-468,258.9,722.1,501.9,741.9,184.5,1778.4,225,29.7,-289.8,183.6,182.1,1014.6,145.5,-9,-16.8,-125.7,-20.1,-14.4,310.8,830.7,359.1
319.2128,1039.8,-55.2,-445.2,255.6,735.6,500.7,740.7,212.4,1704.3,231,25.5,-256.5,165,176.1,1009.5,144.3,-9.3,-16.8,-147.9,-26.7,-14.4,315.3,832.5,357.6
319.2161,1049.1,-47.1,-435.6,256.8,786,511.5,747.3,176.7,592.8,239.4,25.8,-251.7,202.5,185.1,1016.7,153.9,-9.3,-17.1,-123.6,-28.8,-14.1,317.4,839.4,372.6
319.2194,1053.3,-50.4,-419.4,266.1,800.4,516.6,753.3,118.8,-741,232.2,36,-251.1,176.1,203.7,1036.2,163.5,-9.6,-17.1,-108.6,-43.5,-13.8,324,843,373.2
319.2228,1055.1,-39.3,-409.2,280.5,789.3,528.9,762.3,87.9,-1185.6,254.4,47.1,-267.9,212.4,199.5,1017.6,156.3,-9.3,-16.8,-90.3,-21.3,-13.8,346.2,850.2,405.3
319.2261,1049.4,-42.6,-424.5,275.1,741,529.2,757.2,118.8,148.2,252.9,39.3,-249.6,192.6,188.7,1011.6,151.2,-9.3,-16.8,-108.3,-2.4,-13.8,334.2,844.5,393
319.2294,1046.1,-43.5,-422.7,264.6,718.8,515.4,750.3,188.1,1852.5,244.2,23.7,-260.7,177,183.9,1008,151.5,-9.3,-16.5,-115.8,-29.7,-14.1,334.5,842.1,392.1
319.2328,1044.3,-39,-449.1,267,755.4,513.3,746.4,216.6,1778.4,238.2,11.7,-281.4,192,181.2,1009.8,145.2,-9.3,-16.8,-132.6,-38.4,-14.1,323.7,834,366
319.2361,1051.5,-42.3,-434.1,264.9,768.9,511.5,748.2,180.9,444.6,247.5,39,-260.1,186.6,191.7,1016.1,153.3,-9.3,-16.5,-108.9,-32.1,-13.8,330.3,840.9,366.6
319.2394,1061.7,-37.2,-432.9,273.3,793.2,519,755.7,122.1,-815.1,255.9,42.3,-244.5,208.2,203.4,1026.9,161.4,-9,-16.8,-105.6,6.9,-13.8,333.9,847.8,393.3
319.2428,1067.4,-30.6,-419.1,279,742.8,529.2,765,87.6,-1111.5,257.1,55.2,-235.8,223.2,210.9,1032.6,165.9,-9,-16.5,-91.8,14.7,-14.1,348,853.2,402
319.2461,1065,-18,-420.6,279.9,774.6,538.2,764.4,119.4,0,254.1,56.1,-255.9,250.8,202.2,1028.7,161.4,-9,-16.8,-108.9,-24,-14.1,331.5,851.4,393.3
319.2494,1053,-30.3,-436.5,272.7,766.5,531.9,757.2,190.5,1704.3,234,42.3,-269.7,225,191.4,1017.3,150.6,-9.3,-16.5,-108.6,-18.6,-14.1,315,844.2,396.6
319.2528,1052.1,-33.9,-441,267,748.8,512.4,754.5,220.5,1778.4,224.1,39.9,-272.4,212.1,194.4,1014.9,149.1,-9,-16.5,-98.1,-4.8,-14.1,312.3,842.7,363.3
319.2561,1051.2,-35.4,-439.5,266.4,721.8,513.3,759,189.9,444.6,232.2,41.1,-284.1,208.5,195.6,1015.8,151.5,-9.3,-16.5,-93.9,-6.6,-13.2,317.7,848.7,358.2
319.2594,1058.4,-38.7,-441.9,263.7,780.3,519,768.3,123.6,-889.2,244.2,44.4,-256.5,193.8,206.4,1025.4,165,-9.3,-16.8,-109.5,0.9,-13.8,331.8,859.5,381.3
319.2628,1057.2,-45,-458.4,261.3,767.1,519.3,764.4,85.2,-1111.5,254.1,24,-291.6,181.5,206.1,1028.7,160.8,-9.3,-16.8,-121.8,-34.5,-13.8,330,856.2,378
319.2661,1054.5,-45.3,-439.5,259.2,778.5,514.8,758.4,110.7,74.1,242.7,2.7,-300.3,179.4,204.3,1022.7,155.7,-9.3,-17.1,-149.1,-41.1,-13.8,323.1,850.5,369.3
