Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
165.3328,-4018.5,-83.7,816.3,2112.3,5311.2,1899.6,-2797.2,1994.7,11781.9,2144.7,2708.4,2161.5,-292.2,1683.9,791.1,1326.9,-9.6,-24.3,5832.6,3404.4,-18.6,1595.4,1700.7,2628.3
165.3361,-3944.7,-68.4,833.1,2139.6,5342.1,1906.8,-2793.6,2001.6,15857.4,2134.8,2704.8,2155.2,-290.4,1681.5,783.3,1345.5,-9.3,-24.3,5838,3400.8,-18,1591.8,1701.6,2626.2
165.3394,-3923.4,-97.5,840.9,2149.2,5344.2,1914.9,-2794.2,1997.4,12152.4,2154.3,2720.4,2174.7,-281.4,1694.1,786,1333.8,-9.9,-24,5850.3,3406.2,-18.3,1609.8,1696.5,2631.6
165.3428,-3968.7,-131.4,833.7,2133,5317.8,1916.1,-2793.3,1982.7,5853.9,2163,2733.9,2187.3,-265.8,1695.3,795.9,1329.9,-9,-24,5861.4,3416.7,-18.3,1620.9,1703.4,2640.9
165.3461,-4038.6,-149.7,810.9,2100.6,5281.2,1905.6,-2795.4,1968.6,1852.5,2152.8,2735.7,2180.7,-265.8,1688.4,796.8,1323.3,-9.9,-24.3,5850.6,3431.7,-18,1616.1,1711.2,2638.2
165.3494,-4063.8,-134.1,800.1,2088,5280.6,1901.1,-2789.7,1976.1,4371.9,2148.3,2714.4,2160.6,-278.1,1683.3,798.3,1337.4,-9.9,-24.6,5841.6,3416.4,-18.6,1605,1725.3,2637
165.3528,-4007.1,-83.1,818.4,2111.7,5313.3,1902.9,-2798.7,1996.5,11856,2148.9,2707.5,2161.2,-279.6,1682.1,791.4,1331.4,-9.3,-24.3,5838.3,3410.7,-18.3,1600.8,1703.7,2631.9
165.3561,-3922.2,-60.3,846,2148.6,5355,1917.3,-2798.7,2009.4,15857.4,2148.3,2718,2171.4,-276,1687.2,784.2,1325.1,-9,-24.6,5851.2,3410.7,-18.3,1606.5,1691.7,2629.5
165.3594,-3906.9,-93.3,846.3,2150.4,5338.8,1917.3,-2800.5,1999.5,12078.3,2152.2,2720.7,2170.5,-273,1693.8,779.4,1327.2,-9.3,-24.3,5854.8,3408.3,-18.3,1611,1690.8,2616.9
165.3628,-3956.1,-127.8,834.6,2130.6,5310.9,1917.6,-2802.6,1985.7,5853.9,2161.5,2727.6,2184.3,-257.7,1693.2,784.8,1322.4,-9.6,-24.3,5862.6,3420.9,-18.3,1623.3,1693.8,2629.2
165.3661,-4018.2,-134.1,828.6,2112.3,5285.1,1915.8,-2800.5,1988.1,1778.4,2164.5,2739.3,2185.8,-249.9,1697.7,795.3,1323,-9.3,-24,5874,3423.3,-18.3,1617.9,1707.6,2645.7
165.3694,-4045.8,-115.2,816.6,2100,5280.6,1902.9,-2806.5,1989,4223.7,2148.9,2724,2178.9,-264.9,1686.3,795.9,1325.4,-9,-24.3,5868.9,3417.9,-18.6,1606.2,1701.3,2639.4
165.3728,-3991.2,-71.4,831,2120.1,5313.3,1906.5,-2811,2007.9,11781.9,2138.1,2714.4,2166,-271.2,1682.7,788.1,1337.1,-10.2,-24,5844,3409.5,-18.3,1595.4,1702.8,2630.7
165.3761,-3911.1,-51,854.4,2154.3,5351.7,1914,-2814.9,2018.1,15931.5,2141.4,2723.1,2174.4,-271.5,1690.8,780,1326.6,-9.6,-24.3,5861.7,3420,-18,1600.8,1689,2628.3
165.3794,-3898.5,-86.4,858,2155.2,5344.2,1917,-2812.5,2006.4,11930.1,2149.2,2723.7,2171.7,-264.9,1692.3,781.2,1344.9,-9.3,-24.3,5853,3420.6,-18.3,1604.1,1687.2,2625.9
165.3828,-3947.1,-118.8,848.4,2139.6,5312.4,1916.4,-2819.4,1993.8,5705.7,2164.8,2742.9,2189.7,-255.6,1696.5,789.6,1319.4,-9.3,-24.3,5871.9,3430.8,-18.3,1620.6,1698.9,2632.5
165.3861,-4017.3,-132.3,831.9,2118,5291.4,1915.5,-2823.9,1983.3,1852.5,2168.4,2745,2185.2,-249,1693.2,790.8,1308.3,-9,-24.9,5880,3432.3,-18.3,1620.6,1700.4,2646.3
165.3894,-4041.9,-113.7,823.5,2104.5,5284.8,1906.5,-2825.4,1989,4297.8,2157.6,2729.4,2189.1,-252.3,1689.9,796.2,1315.8,-9.3,-24.6,5871.6,3426.9,-18.6,1607.1,1703.4,2637.9
165.3928,-3984,-63.9,842.7,2129.1,5326.2,1912.8,-2823.9,2007,11856,2147.4,2727,2182.2,-254.1,1689.9,790.2,1331.7,-9.6,-24.3,5868.3,3422.1,-18.3,1600.8,1694.7,2629.5
165.3961,-3908.1,-51,859.2,2151.9,5347.8,1916.1,-2823.6,2015.1,15857.4,2148.6,2721.6,2170.5,-273.6,1697.1,787.5,1329.9,-9.9,-24.3,5858.7,3422.1,-18,1602,1686,2625.9
165.3994,-3896.4,-88.8,851.7,2146.5,5333.7,1912.8,-2829,1999.2,12078.3,2153.7,2721.3,2168.7,-255.6,1689.3,778.5,1334.7,-9.3,-23.7,5856.9,3418.5,-18,1602.6,1689.6,2626.2
165.4028,-3945.3,-124.8,839.4,2127.9,5305.8,1918.5,-2826.9,1988.1,5779.8,2160.3,2726.4,2183.7,-256.8,1688.4,787.5,1337.7,-9.6,-24,5863.5,3434.4,-18.3,1608.9,1707,2640
165.4061,-4015.5,-148.8,818.7,2097.6,5273.7,1905,-2831.4,1972.8,1852.5,2146.8,2722.8,2178.3,-263.1,1682.1,791.4,1341,-9.6,-24,5858.7,3426.6,-18,1610.7,1715.7,2637.3
165.4094,-4034.1,-123.3,811.5,2093.1,5276.4,1901.1,-2832,1984.5,4371.9,2150.7,2721,2173.2,-259.8,1682.1,798,1338,-9.6,-24.6,5860.2,3426,-18.3,1605.6,1718.4,2641.2
165.4128,-3976.2,-72,831.6,2117.7,5316.6,1900.5,-2838.9,2005.8,11856,2142.3,2716.5,2169,-268.5,1684.5,793.2,1344.6,-9.6,-24.9,5847.6,3418.2,-18,1599.3,1703.7,2633.4
165.4161,-3897,-57,853.5,2143.8,5346.3,1910.1,-2847,2012.7,15857.4,2144.4,2712,2160,-270,1697.7,789.6,1349.7,-9,-24.3,5849.4,3427.2,-18.6,1597.8,1682.1,2628.9
