Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
265.6494,-117.6,-189.3,-127.8,-229.2,162,-217.5,-365.1,-376.5,-815.1,-121.5,-687.9,-442.8,-254.4,-65.1,-85.8,-94.8,-8.7,-18.3,-197.4,-37.2,-14.4,-30,-427.2,-327.3
265.6528,-114.3,-185.4,-122.7,-227.7,167.1,-218.1,-366.9,-293.7,5409.3,-120.6,-645.3,-456.3,-259.2,-63.6,-81,-96.6,-8.4,-18.3,-200.4,-20.7,-14.4,-31.8,-427.8,-320.7
265.6561,-109.2,-179.1,-118.2,-225.6,163.8,-210.3,-369.6,-287.7,3408.6,-111,-650.1,-442.5,-265.8,-54.9,-77.4,-89.4,-8.4,-18.3,-191.4,-6.3,-14.4,-30.9,-422.7,-320.1
265.6594,-111.9,-178.2,-116.7,-223.2,165.6,-211.8,-369.3,-386.4,-5557.5,-107.7,-706.2,-439.5,-270.9,-57.9,-77.4,-87.6,-8.4,-18.3,-189.9,-17.7,-14.4,-21.3,-416.4,-318.3
265.6628,-112.2,-174,-112.2,-220.5,153.3,-213.3,-368.7,-445.2,-8743.8,-113.7,-712.8,-438,-255.6,-57.3,-78.9,-92.4,-8.7,-18.3,-189.6,-16.2,-14.4,-26.7,-425.4,-331.5
265.6661,-115.2,-181.8,-117.3,-222.6,161.7,-217.2,-366.6,-432.3,-6002.1,-111.9,-712.5,-446.7,-245.4,-61.2,-80.7,-93.3,-8.4,-18.3,-193.5,-27.6,-14.4,-24.3,-424.5,-320.4
265.6694,-114,-171.9,-117,-228.9,159.9,-227.4,-366,-373.8,-592.8,-115.2,-682.8,-448.8,-264.3,-63,-86.7,-96.3,-8.7,-18.3,-204.9,-23.7,-14.4,-35.1,-429,-323.4
265.6728,-111,-189.3,-119.4,-228.9,165.3,-221.7,-362.7,-293.4,5409.3,-115.5,-635.7,-450.3,-253.2,-58.8,-79.8,-93,-8.7,-18,-199.5,-25.2,-14.7,-33.6,-420,-325.5
265.6761,-112.5,-185.1,-114.9,-229.2,164.4,-221.4,-362.1,-289.8,3260.4,-110.4,-655.2,-441,-270.9,-54.3,-78.6,-90.6,-9,-18.3,-178.2,-18,-14.4,-28.5,-421.5,-323.4
265.6794,-109.2,-174.3,-111,-225.3,165.6,-223.2,-362.4,-389.7,-5705.7,-107.7,-713.1,-447.3,-278.7,-56.4,-75,-89.7,-8.4,-18,-186.6,-34.2,-14.1,-26.4,-417.3,-326.7
265.6828,-107.7,-189,-112.8,-230.7,149.7,-223.2,-366.9,-448.8,-8669.7,-107.4,-741,-437.7,-244.8,-59.1,-77.4,-89.7,-8.7,-18,-201.6,-30.9,-14.1,-30,-423,-326.7
265.6861,-105.6,-182.7,-111.6,-228.3,149.7,-221.1,-358.5,-432,-6002.1,-104.7,-719.4,-445.5,-239.7,-56.7,-72.6,-90.9,-8.4,-18.3,-195.9,-19.2,-14.4,-25.2,-422.4,-325.8
265.6894,-105.6,-182.7,-113.7,-229.5,160.5,-222.9,-359.1,-372.3,-666.9,-108.3,-666.3,-438.3,-247.2,-51.6,-74.7,-88.8,-8.4,-18.3,-183.9,-24,-14.1,-23.1,-422.1,-323.4
265.6928,-108,-181.8,-121.8,-232.2,160.5,-219.3,-363,-294.3,5335.2,-113.1,-630.9,-439.5,-267,-55.5,-77.4,-91.8,-8.7,-18.3,-195.9,-25.8,-14.1,-26.7,-420.6,-336
265.6961,-110.1,-186.3,-123.3,-231.3,158.7,-219,-365.4,-290.4,3260.4,-109.8,-666,-435.6,-276.3,-53.1,-77.7,-88.2,-8.4,-18.3,-186.3,-23.4,-14.1,-30,-419.4,-348.3
265.6994,-114,-172.5,-119.7,-235.8,154.5,-212.1,-364.8,-391.8,-5779.8,-111.3,-727.2,-452.4,-277.5,-60,-80.1,-88.5,-9,-18.6,-182.1,-33.9,-14.4,-27.6,-422.7,-328.2
