Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
178.2033,284.1,151.2,-392.7,-914.7,-2087.4,-1460.7,801.6,-189.3,2223,-427.5,-952.2,-1340.1,-1252.8,-454.5,-573.9,-846,-8.4,-24.9,-379.5,-740.4,-15.3,-154.8,-1013.7,-869.4
178.2067,284.4,160.2,-384.9,-912.9,-2081.4,-1457.4,792.9,-157.5,2964,-423.3,-963.6,-1336.5,-1262.1,-452.1,-573.3,-848.4,-8.4,-25.2,-369.9,-731.7,-15.6,-152.7,-1018.2,-868.8
178.21,285.6,164.1,-381,-906,-2091,-1453.8,786.9,-257.1,-5631.6,-411.3,-972,-1327.2,-1253.1,-444.9,-570,-842.4,-8.4,-24.9,-348.3,-726.3,-15.6,-147,-1017,-863.4
178.2133,285,158.4,-383.7,-909.6,-2107.8,-1458,795.3,-340.2,-10448.1,-423.9,-960.3,-1334.4,-1246.2,-447.3,-574.2,-845.4,-8.1,-24.9,-352.8,-735,-15.9,-159.6,-1026.6,-867.9
178.2167,284.1,153.9,-387,-906.6,-2102.4,-1457.7,798.3,-327.3,-8595.6,-429.3,-934.5,-1326.3,-1252.2,-450.9,-576.9,-843,-8.4,-24.9,-355.5,-723.9,-15.6,-156.3,-1023.3,-865.5
178.22,283.5,158.4,-387.6,-911.4,-2096.1,-1458.3,796.2,-279.6,-4371.9,-425.7,-939.9,-1330.2,-1264.2,-450.9,-576.6,-852,-8.4,-24.6,-359.7,-723.3,-15.3,-154.2,-1022.4,-868.2
178.2233,287.1,167.7,-387,-902.1,-2074.8,-1447.5,804.3,-184.5,2000.7,-433.2,-925.5,-1325.4,-1255.8,-454.8,-577.5,-847.2,-8.1,-25.2,-351.6,-719.4,-15.6,-154.5,-1013.1,-867.6
178.2267,286.8,161.1,-384.9,-908.1,-2075.7,-1446.3,798.6,-148.8,3038.1,-435.3,-959.1,-1331.4,-1250.4,-455.1,-570.6,-841.8,-8.4,-24.3,-367.5,-732.6,-15.6,-157.8,-1017.3,-867.6
178.23,284.4,159.9,-385.5,-905.1,-2087.7,-1445.4,796.5,-251.7,-5779.8,-438.6,-959.1,-1327.2,-1249.5,-454.5,-571.8,-844.2,-8.4,-25.2,-364.8,-728.7,-15.3,-158.7,-1019.1,-865.8
178.2333,287.4,155.7,-385.2,-905.1,-2102.4,-1444.8,799.2,-333,-10596.3,-430.5,-942,-1318.5,-1251,-455.1,-573,-844.8,-8.7,-24.6,-359.4,-725.7,-15.6,-154.5,-1017.6,-860.1
