Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
164.6133,-113.7,-132.6,-171.9,-204.3,594.3,-313.5,-87,-282.6,-1333.8,-56.7,-209.1,-456.3,-81,-103.8,-64.5,-146.7,-8.1,-17.7,31.8,-78.6,-14.1,16.8,-482.4,-280.8
164.6167,-108,-126,-168.3,-201,600.9,-313.2,-84.6,-271.2,-1111.5,-49.8,-200.1,-452.4,-77.4,-95.7,-53.4,-140.7,-8.7,-18,34.5,-82.2,-13.8,18.9,-482.1,-279.9
164.62,-108.3,-124.2,-170.1,-198.9,599.7,-312.6,-83.1,-301.2,-3556.8,-47.1,-198,-446.7,-78.6,-94.8,-53.1,-136.5,-8.7,-17.7,33.6,-83.1,-13.8,23.1,-486,-276.6
164.6233,-114.6,-127.5,-174.9,-205.8,592.5,-317.4,-80.7,-308.4,-3038.1,-49.8,-209.1,-451.5,-79.5,-100.2,-62.1,-138.6,-9,-17.4,26.7,-81.6,-13.8,15.9,-489,-279.6
164.6267,-117.9,-134.1,-184.5,-210.6,584.7,-322.8,-83.1,-288,-518.7,-54,-215.1,-454.2,-86.7,-102.9,-64.8,-139.5,-8.1,-17.4,29.1,-86.1,-13.8,14.4,-489.6,-284.1
164.63,-117,-134.4,-180.9,-208.8,587.4,-318.3,-81,-286.8,-1333.8,-48,-204.9,-456.3,-81,-97.2,-58.2,-136.2,-8.4,-17.4,36,-80.1,-13.8,20.7,-486.3,-274.8
164.6333,-112.8,-130.8,-172.2,-198,597.9,-312.6,-79.8,-288,-1482,-48.3,-202.8,-452.7,-76.8,-97.2,-61.5,-133.8,-8.7,-17.7,31.8,-78.9,-14.1,26.4,-483.3,-271.2
164.6367,-120.3,-134.1,-172.8,-201.3,594.9,-315.9,-76.5,-280.8,-963.3,-49.8,-204.6,-445.5,-82.8,-102.6,-62.1,-132,-8.4,-18.3,31.8,-85.8,-14.1,24.6,-486.6,-272.4
164.64,-117.6,-137.1,-167.4,-195.9,600.6,-310.8,-76.2,-307.2,-3630.9,-50.4,-207.3,-446.4,-82.5,-102.6,-63.9,-135.9,-8.7,-17.1,31.2,-84.9,-14.1,27.9,-489.9,-270.6
164.6433,-118.8,-136.5,-170.7,-194.4,600.6,-310.8,-73.2,-312.3,-3112.2,-48.6,-191.1,-446.4,-82.8,-103.2,-61.5,-135.9,-8.4,-18,32.4,-75.6,-14.1,28.2,-489.3,-267.3
