Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
94.9233,44.7,676.2,-423.6,-650.7,-325.5,-1446.9,1531.8,49.2,-2593.5,-409.5,-1210.2,-1395.9,-1107,-495,-593.1,-756.9,-8.7,-25.8,-773.7,-990,-15.6,-116.1,-1101.3,-1021.5
94.9267,44.7,668.7,-431.4,-655.5,-336,-1442.7,1536.9,-46.5,-8151,-413.7,-1204.2,-1414.5,-1110.6,-503.7,-594.9,-752.4,-8.4,-25.2,-780.9,-992.7,-15.9,-114,-1101.9,-1027.8
94.93,44.4,658.8,-438.3,-661.5,-338.7,-1443,1535.7,-46.5,-6891.3,-420,-1203.9,-1406.7,-1117.8,-509.7,-595.2,-757.5,-8.1,-25.5,-786,-1000.2,-15.3,-120.3,-1103.4,-1028.7
94.9333,42,657.3,-438.3,-663.9,-333.9,-1447.2,1534.5,-1.2,-3556.8,-422.1,-1208.4,-1413,-1116.3,-510.3,-597.3,-756.9,-8.1,-25.8,-797.1,-998.7,-15.9,-126.9,-1092,-1038.3
94.9367,41.4,660.6,-438,-663.6,-325.2,-1437.3,1541.4,76.5,1630.2,-424.2,-1201.5,-1413.3,-1118.4,-511.2,-595.8,-752.4,-8.4,-25.5,-795,-1004.4,-15.6,-124.2,-1086,-1016.7
94.94,43.5,662.7,-445.8,-666.9,-321.6,-1457.4,1532.4,125.7,4371.9,-413.7,-1219.8,-1421.1,-1116.3,-504,-593.4,-757.8,-8.4,-25.5,-791.4,-1006.2,-15.6,-109.5,-1115.1,-1022.4
94.9433,44.7,662.1,-443.4,-665.7,-331.5,-1452,1528.2,42,-2815.8,-407.7,-1238.1,-1418.4,-1111.8,-501,-589.8,-756.9,-8.4,-25.2,-791.7,-1016.1,-15.3,-113.7,-1101,-1029
94.9467,41.7,658.2,-443.7,-665.7,-342.3,-1446.9,1530.6,-51,-8002.8,-411.3,-1222.2,-1421.1,-1113.6,-510,-596.1,-754.2,-8.4,-25.5,-793.2,-1011.9,-15.3,-115.8,-1106.1,-1029.3
94.95,39.9,657.9,-441.3,-664.2,-343.8,-1446,1532.7,-50.4,-6817.2,-414,-1210.8,-1426.5,-1112.7,-507.3,-589.5,-747.3,-7.8,-25.8,-781.8,-1014.6,-15.9,-120,-1106.4,-1026
94.9533,44.4,659.4,-437.1,-660,-330.6,-1455.9,1531.8,-1.5,-3556.8,-404.1,-1202.7,-1418.1,-1108.8,-503.4,-587.7,-748.5,-8.1,-25.8,-785.1,-1009.8,-15.9,-104.4,-1104.9,-1029.6
94.9567,40.8,654,-445.5,-664.5,-328.8,-1452.6,1535.7,72,1778.4,-413.4,-1207.5,-1431.9,-1115.7,-508.2,-593.4,-753,-8.4,-25.5,-792.9,-1021.5,-15.9,-117.6,-1101.9,-1034.4
94.96,44.7,665.4,-438,-666.9,-324.3,-1455.9,1535.1,132.3,4371.9,-408,-1230.9,-1432.8,-1115.1,-503.7,-590.1,-752.4,-8.4,-25.5,-792.9,-1023.9,-15.6,-112.2,-1100.7,-1038
94.9633,48,664.2,-437.7,-664.8,-333,-1453.5,1531.8,49.8,-2667.6,-402,-1236.9,-1436.1,-1111.2,-499.2,-582.3,-752.7,-8.1,-25.5,-792.6,-1023.9,-15.6,-111,-1099.2,-1034.1
94.9667,47.7,663.6,-444.6,-666.9,-346.8,-1447.5,1531.2,-46.8,-8076.9,-403.5,-1237.2,-1435.8,-1110,-498.6,-583.5,-752.7,-8.4,-25.5,-798.3,-1032.6,-15.3,-109.8,-1105.5,-1037.7
94.97,43.2,666,-449.1,-672.9,-353.1,-1448.7,1527.3,-51.3,-6965.4,-409.5,-1229.1,-1441.5,-1113.6,-502.2,-588,-753.9,-8.4,-25.8,-803.4,-1042.8,-15.6,-117,-1100.4,-1037.4
94.9733,42.9,664.2,-451.2,-674.7,-348.6,-1464.6,1525.5,-6.3,-3556.8,-408.6,-1222.8,-1444.5,-1105.2,-501.3,-591.9,-754.5,-8.1,-25.5,-802.5,-1041.3,-15.6,-113.4,-1106.4,-1035.9
94.9767,37.5,658.8,-455.1,-680.4,-347.4,-1463.1,1529.4,67.8,1778.4,-414,-1228.8,-1453.8,-1112.7,-507.9,-593.7,-760.8,-8.4,-25.8,-814.2,-1039.8,-15.6,-117.3,-1107.3,-1048.2
94.98,40.8,654.9,-456.6,-679.5,-326.7,-1452.9,1522.2,127.2,4446,-417.3,-1240.2,-1452.9,-1116.6,-506.1,-598.2,-758.4,-8.1,-25.8,-816.6,-1035.9,-15.3,-124.8,-1105.2,-1041
94.9833,44.1,661.5,-456.3,-680.4,-342.6,-1466.7,1521.9,37.8,-2815.8,-409.8,-1257.9,-1465.5,-1113,-498.6,-586.8,-754.2,-8.4,-25.5,-811.5,-1046.4,-15.6,-115.2,-1105.5,-1044.9
94.9867,44.7,666.9,-448.5,-678.3,-352.8,-1449.6,1523.1,-51.9,-7928.7,-405,-1261.8,-1448.7,-1112.4,-500.7,-591.9,-757.8,-8.4,-25.8,-808.2,-1044,-15.6,-113.7,-1101,-1041
94.99,49.8,671.1,-447.6,-678.3,-350.7,-1451.1,1530.3,-44.7,-6817.2,-404.4,-1248.6,-1453.2,-1111.8,-499.8,-588.6,-757.2,-8.1,-25.5,-816.6,-1044.6,-15.3,-111,-1104.6,-1032.3
