Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
247.8033,-96.9,-96.9,-1486.8,-182.7,4.2,-536.1,-31.8,-244.2,-1185.6,-80.4,-930.3,-38.7,-324.9,-136.2,-94.2,-149.1,-8.7,-17.7,-358.5,-1186.8,-13.8,11.1,-271.5,-132.6
247.8067,-93.3,-93.9,-1482.6,-181.2,4.5,-538.2,-35.4,-250.8,-2741.7,-74.7,-932.1,-38.4,-321.9,-132,-91.8,-143.1,-8.7,-17.1,-366.6,-1174.5,-13.5,15.6,-268.5,-139.5
247.81,-94.2,-96.9,-1487.7,-182.1,-0.3,-539.1,-36.3,-284.7,-5038.8,-76.5,-931.2,-36,-320.7,-133.2,-91.8,-141.9,-8.7,-17.4,-357.6,-1174.2,-13.8,15.3,-269.7,-133.5
247.8133,-94.8,-93.3,-1486.5,-180.3,5.7,-538.2,-38.4,-270,-3260.4,-78.3,-923.7,-40.5,-321,-132.3,-89.7,-141.9,-8.4,-17.4,-351.6,-1186.2,-13.8,10.8,-274.2,-135
247.8167,-98.4,-97.2,-1491.3,-185.4,4.2,-541.5,-44.1,-253.8,-1926.6,-83.7,-936.3,-44.4,-326.1,-133.8,-88.2,-148.2,-8.7,-17.7,-356.1,-1188.3,-13.8,10.2,-280.5,-137.7
247.82,-97.8,-96.3,-1491.9,-187.8,3.3,-540.6,-38.1,-258.3,-2667.6,-87.3,-934.8,-46.2,-329.1,-132.9,-90.9,-150.9,-8.4,-17.4,-351.9,-1189.5,-13.8,2.7,-285.6,-144.9
247.8233,-97.2,-93.3,-1487.1,-183.3,6.6,-538.2,-35.1,-240.6,-1259.7,-84.6,-935.7,-38.7,-328.8,-139.2,-96.9,-147.9,-8.4,-17.4,-357,-1177.8,-14.1,7.5,-277.5,-141.6
247.8267,-96.3,-89.7,-1488.3,-181.8,12.3,-539.4,-35.1,-247.2,-2815.8,-82.8,-933,-36.3,-344.7,-136.2,-93.6,-151.2,-9,-17.1,-348.3,-1178.7,-14.1,6.9,-276,-145.8
247.83,-95.1,-85.8,-1478.1,-174.6,15.9,-533.7,-33.9,-276.3,-5187,-77.4,-927.9,-36.3,-337.8,-133.5,-89.4,-150.6,-8.1,-17.4,-355.2,-1187.1,-14.4,13.5,-273.9,-144.9
247.8333,-91.5,-88.8,-1475.7,-171.9,14.7,-529.5,-34.5,-265.2,-3260.4,-77.1,-921.9,-34.8,-320.1,-133.5,-90,-151.2,-8.7,-17.4,-345.6,-1179.9,-14.1,10.2,-275.7,-148.2
247.8367,-92.4,-90.3,-1479.3,-174.3,15.9,-534.9,-36.3,-251.7,-2297.1,-76.2,-918.6,-37.8,-318.9,-128.7,-84.3,-150.6,-8.4,-17.1,-344.4,-1178.7,-14.4,10.5,-275.7,-159.9
247.84,-92.4,-89.1,-1477.2,-173.7,18.3,-538.8,-33.3,-255,-2964,-76.2,-921.3,-34.8,-315.3,-129.6,-87,-146.7,-8.4,-17.4,-340.5,-1175.1,-14.1,10.5,-272.4,-139.2
247.8433,-94.2,-87,-1473,-167.7,23.1,-530.7,-31.5,-237.6,-1333.8,-70.8,-916.5,-29.1,-325.2,-129.6,-92.7,-145.8,-8.4,-17.4,-339,-1172.7,-14.1,13.8,-267,-124.8
247.8467,-91.5,-86.1,-1466.7,-166.5,25.5,-527.4,-33.3,-244.8,-2741.7,-67.8,-916.2,-22.8,-325.2,-131.4,-90,-141.3,-8.4,-17.7,-334.5,-1169.7,-13.8,15.9,-266.1,-128.4
247.85,-92.1,-88.2,-1467,-165,22.8,-525.6,-31.5,-273,-5112.9,-68.7,-914.4,-24,-320.7,-128.4,-88.2,-147,-8.4,-17.1,-342.9,-1168.8,-14.1,13.5,-266.1,-126.9
