Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4
164.5533,-116.7,9284.1,-164.7,818.4,5710.8,1472.4,-24,292.5,-2297.1,-375,-1519.5,-1344.3,-1224.3,440.1,3.3,690.3,-15.3,3.3,-2430.3,-1081.2,-22.2,-343.8,4686.6,237.6
164.5567,-121.5,9284.4,-157.8,806.4,5675.7,1467.6,-32.1,283.2,-1926.6,-385.2,-1535.4,-1350.3,-1218.6,437.1,4.5,685.5,-15.3,3.6,-2426.4,-1131.6,-22.8,-352.5,4677,245.1
164.56,-120.6,9263.7,-169.2,799.2,5691.9,1461,-35.1,276.3,-1778.4,-383.1,-1535.7,-1370.1,-1218,445.5,9.9,683.1,-15,3.3,-2448.9,-1125,-22.5,-359.1,4672.8,246.9
164.5633,-115.5,9265.8,-173.1,806.1,5687.7,1467.9,-22.8,280.2,-1852.5,-384.9,-1528.2,-1378.2,-1226.4,445.8,18.3,694.5,-15,3.3,-2376.9,-1142.4,-22.5,-353.7,4679.7,262.5
164.5667,-115.5,9266.4,-169.8,813.6,5679.9,1468.8,-20.1,281.7,-1852.5,-378,-1509.9,-1355.1,-1240.2,440.7,5.4,701.4,-15.3,3.3,-2367,-1115.1,-22.2,-342.9,4683.9,267.6
164.57,-115.5,9270,-166.8,812.1,5686.2,1467,-21.9,282.9,-1926.6,-382.8,-1530.6,-1371.3,-1236.6,438.3,5.7,701.1,-15.3,3.9,-2375.1,-1143.9,-22.5,-353.1,4680.9,259.8
164.5733,-123,9261.6,-179.1,801,5676.3,1452.9,-24,274.2,-2074.8,-398.7,-1540.8,-1392.9,-1247.1,434.4,0.6,699.6,-15.3,3,-2388,-1150.5,-22.8,-367.5,4671,249.9
164.5767,-118.2,9250.8,-165.3,811.8,5722.5,1465.5,-18,286.5,-2000.7,-387.9,-1545.3,-1409.1,-1273.2,436.2,3.9,698.7,-15.3,3.3,-2373.3,-1187.7,-22.5,-366,4671.9,220.8
164.58,-124.8,9242.7,-165.9,810,5737.2,1464,-16.2,283.2,-1778.4,-393,-1539.9,-1412.4,-1278.6,426.3,12.3,707.1,-15,3.6,-2386.8,-1250.1,-22.5,-370.2,4673.4,208.5
164.5833,-123.3,9260.4,-165.3,819,5720.4,1464,-12,286.8,-1704.3,-379.5,-1528.2,-1367.1,-1261.2,420.3,4.5,703.8,-15.6,3.3,-2421.3,-1206.3,-22.2,-357.9,4675.2,228.9
